ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
55,2011,2011-11-20,10,24.255,DAL,@,WAS,W 27-24,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2011,2011-11-24,11,24.259,DAL,,MIA,W 20-19,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2011,2011-12-04,12,24.269,DAL,@,ARI,L 13-19,*,,,,,,0.0%,,,,,,,,,,,,,,,
58,2011,2011-12-17,14,24.282,DAL,@,TAM,W 31-15,*,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2011,2011-12-24,15,24.289,DAL,,PHI,L 7-20,*,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2011,2012-01-01,16,24.297,DAL,@,NYG,L 14-31,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2012,2012-09-05,1,25.179,NYG,,DAL,L 17-24,*,6,4,40,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
62,2012,2012-09-16,2,25.190,NYG,,TAM,W 41-34,*,10,5,72,14.40,1,50.0%,7.20,0,0,,0,1,13,13.00,0,,1,6,0.0,0,0
63,2012,2012-09-20,3,25.194,NYG,@,CAR,W 36-7,*,6,6,73,12.17,1,100.0%,12.17,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2012,2012-09-30,4,25.204,NYG,@,PHI,L 17-19,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2012,2012-10-07,5,25.211,NYG,,CLE,W 41-27,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2012,2012-10-14,6,25.218,NYG,@,SFO,W 26-3,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2012,2012-10-21,7,25.225,NYG,,WAS,W 27-23,*,7,5,79,15.80,0,71.4%,11.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2012,2012-10-28,8,25.232,NYG,@,DAL,W 29-24,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2012,2012-11-04,9,25.239,NYG,,PIT,L 20-24,*,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2012,2012-11-11,10,25.246,NYG,@,CIN,L 13-31,*,9,4,37,9.25,0,44.4%,4.11,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2012,2012-11-25,11,25.260,NYG,,GNB,W 38-10,*,3,3,44,14.67,0,100.0%,14.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2012,2012-12-03,12,25.268,NYG,@,WAS,L 16-17,*,7,5,82,16.40,1,71.4%,11.71,0,0,,0,0,0,,0,,1,6,0.0,0,0
73,2012,2012-12-09,13,25.274,NYG,,NOR,W 52-27,*,8,5,32,6.40,1,62.5%,4.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
74,2012,2012-12-16,14,25.281,NYG,@,ATL,L 0-34,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2012,2012-12-23,15,25.288,NYG,@,BAL,L 14-33,*,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2012,2012-12-30,16,25.295,NYG,,PHI,W 42-7,*,5,1,15,15.00,0,20.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2013,2013-09-08,1,26.182,CHI,,CIN,W 24-21,*,6,3,49,16.33,1,50.0%,8.17,0,0,,0,0,0,,0,,1,6,0.0,0,0
78,2013,2013-09-15,2,26.189,CHI,,MIN,W 31-30,*,9,7,76,10.86,2,77.8%,8.44,0,0,,0,0,0,,0,,2,12,0.0,0,0
79,2013,2013-09-22,3,26.196,CHI,@,PIT,W 40-23,*,5,2,10,5.00,0,40.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2013,2013-09-29,4,26.203,CHI,@,DET,L 32-40,*,12,8,90,11.25,0,66.7%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2013,2013-10-06,5,26.210,CHI,,NOR,L 18-26,*,5,5,56,11.20,0,100.0%,11.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2013,2013-10-10,6,26.214,CHI,,NYG,W 27-21,,7,6,68,11.33,0,85.7%,9.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2013,2013-10-20,7,26.224,CHI,@,WAS,L 41-45,*,3,1,7,7.00,1,33.3%,2.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
84,2013,2013-11-04,8,26.239,CHI,@,GNB,W 27-20,*,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2013,2013-11-10,9,26.245,CHI,,DET,L 19-21,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2013,2013-11-17,10,26.252,CHI,,BAL,W 23-20,*,2,2,48,24.00,0,100.0%,24.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2013,2013-11-24,11,26.259,CHI,@,STL,L 21-42,*,5,4,62,15.50,1,80.0%,12.40,0,0,,0,0,0,,0,,1,6,0.0,0,0
88,2013,2013-12-01,12,26.266,CHI,@,MIN,L 20-23,*,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2013,2013-12-09,13,26.274,CHI,,DAL,W 45-28,*,6,5,43,8.60,0,83.3%,7.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2013,2013-12-15,14,26.280,CHI,@,CLE,W 38-31,*,6,6,71,11.83,0,100.0%,11.83,0,0,,0,0,0,,0,,0,0,0.0,1,0
91,2013,2013-12-22,15,26.287,CHI,@,PHI,L 11-54,*,8,5,85,17.00,0,62.5%,10.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2013,2013-12-29,16,26.294,CHI,,GNB,L 28-33,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2014,2014-09-07,1,27.181,CHI,,BUF,L 20-23,*,10,8,70,8.75,1,80.0%,7.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
94,2014,2014-09-14,2,27.188,CHI,@,SFO,W 28-20,,8,7,37,5.29,1,87.5%,4.63,0,0,,0,0,0,,0,,1,6,0.0,0,0
95,2014,2014-09-22,3,27.196,CHI,@,NYJ,W 27-19,*,8,5,54,10.80,2,62.5%,6.75,0,0,,0,0,0,,0,,2,12,0.0,0,0
96,2014,2014-09-28,4,27.202,CHI,,GNB,L 17-38,*,11,9,134,14.89,0,81.8%,12.18,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2014,2014-10-05,5,27.209,CHI,@,CAR,L 24-31,*,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,,0,0,0.0,1,0
98,2014,2014-10-12,6,27.216,CHI,@,ATL,W 27-13,*,8,4,52,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,1,0,2,0.0,0,0
99,2014,2014-10-19,7,27.223,CHI,,MIA,L 14-27,*,8,5,58,11.60,0,62.5%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2014,2014-10-26,8,27.230,CHI,@,NWE,L 23-51,*,7,6,95,15.83,1,85.7%,13.57,0,0,,0,0,0,,0,,1,6,0.0,0,0
101,2014,2014-11-09,9,27.244,CHI,@,GNB,L 14-55,*,6,2,45,22.50,0,33.3%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2014,2014-11-16,10,27.251,CHI,,MIN,W 21-13,*,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2014,2014-11-23,11,27.258,CHI,,TAM,W 21-13,*,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2014,2014-11-27,12,27.262,CHI,@,DET,L 17-34,*,11,8,109,13.63,0,72.7%,9.91,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2014,2014-12-04,13,27.269,CHI,,DAL,L 28-41,*,15,12,84,7.00,1,80.0%,5.60,0,0,,0,0,0,,0,,1,6,0.0,0,0
106,2014,2014-12-15,14,27.280,CHI,,NOR,L 15-31,*,6,4,36,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,1,0,2,0.0,0,0
107,2014,2014-12-21,15,27.286,CHI,,DET,L 14-20,*,3,1,0,0.00,0,33.3%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2014,2014-12-28,16,27.293,CHI,@,MIN,L 9-13,*,11,8,59,7.38,0,72.7%,5.36,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2015,2015-09-13,1,28.187,CHI,,GNB,L 23-31,*,7,5,55,11.00,1,71.4%,7.86,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2015,2015-09-20,2,28.194,CHI,,ARI,L 23-48,*,6,4,48,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2015,2015-09-27,3,28.201,CHI,@,SEA,L 0-26,*,5,4,15,3.75,0,80.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2015,2015-10-04,4,28.208,CHI,,OAK,W 22-20,*,13,11,83,7.55,1,84.6%,6.38,0,0,,0,0,0,,0,,1,6,0.0,0,0
113,2015,2015-10-11,5,28.215,CHI,@,KAN,W 18-17,*,11,4,32,8.00,0,36.4%,2.91,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2015,2015-10-18,6,28.222,CHI,@,DET,L 34-37,*,11,6,59,9.83,0,54.5%,5.36,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2015,2015-11-01,7,28.236,CHI,,MIN,L 20-23,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2015,2015-11-09,8,28.244,CHI,@,SDG,W 22-19,*,9,8,57,7.13,1,88.9%,6.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
117,2015,2015-11-15,9,28.250,CHI,@,STL,W 37-13,*,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2015,2015-11-22,10,28.257,CHI,,DEN,L 15-17,*,6,2,26,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
119,2015,2015-12-06,12,28.271,CHI,,SFO,L 20-26,*,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2016,2016-09-11,1,29.185,NWE,@,ARI,W 23-21,*,5,3,14,4.67,0,60.0%,2.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
121,2016,2016-09-18,2,29.192,NWE,,MIA,W 31-24,*,6,5,114,22.80,1,83.3%,19.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
122,2016,2016-09-22,3,29.196,NWE,,HOU,W 27-0,*,3,2,10,5.00,0,66.7%,3.33,1,6,6.00,0,0,0,,0,,0,0,0.0,0,0
123,2016,2016-10-02,4,29.206,NWE,,BUF,L 0-16,*,6,5,109,21.80,0,83.3%,18.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
124,2016,2016-10-09,5,29.213,NWE,@,CLE,W 33-13,,8,6,67,11.17,3,75.0%,8.38,0,0,,0,0,0,,0,,3,18,0.0,0,0
125,2016,2016-10-16,6,29.220,NWE,,CIN,W 35-17,*,5,5,48,9.60,0,100.0%,9.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2016,2016-10-23,7,29.227,NWE,@,PIT,W 27-16,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
127,2016,2016-10-30,8,29.234,NWE,@,BUF,W 41-25,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
128,2016,2016-11-13,9,29.248,NWE,,SEA,L 24-31,,7,7,102,14.57,0,100.0%,14.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
129,2016,2016-11-20,10,29.255,NWE,@,SFO,W 30-17,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
130,2016,2016-11-27,11,29.262,NWE,@,NYJ,W 22-17,,5,3,22,7.33,0,60.0%,4.40,1,4,4.00,0,0,0,,0,,0,0,0.0,0,0
131,2016,2016-12-04,12,29.269,NWE,,LAR,W 26-10,,4,2,4,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
132,2016,2016-12-12,13,29.277,NWE,,BAL,W 30-23,*,4,4,70,17.50,1,100.0%,17.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
133,2016,2016-12-18,14,29.283,NWE,@,DEN,W 16-3,*,4,2,35,17.50,0,50.0%,8.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
134,2016,2016-12-24,15,29.289,NWE,,NYJ,W 41-3,*,2,2,19,9.50,1,100.0%,9.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
135,2016,2017-01-01,16,29.297,NWE,@,MIA,W 35-14,*,5,3,33,11.00,1,60.0%,6.60,0,0,,0,0,0,,0,,1,6,0.0,0,0
136,2017,2017-09-10,1,30.184,GNB,,SEA,W 17-9,*,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
137,2017,2017-09-17,2,30.191,GNB,@,ATL,L 23-34,*,11,5,47,9.40,0,45.5%,4.27,0,0,,0,0,0,,0,,0,0,0.0,0,0
138,2017,2017-09-24,3,30.198,GNB,,CIN,W 27-24,*,4,3,12,4.00,0,75.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
139,2017,2017-09-28,4,30.202,GNB,,CHI,W 35-14,*,7,6,39,6.50,0,85.7%,5.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
140,2017,2017-10-08,5,30.212,GNB,@,DAL,W 35-31,*,3,3,53,17.67,0,100.0%,17.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
141,2017,2017-10-15,6,30.219,GNB,@,MIN,L 10-23,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
142,2017,2017-10-22,7,30.226,GNB,,NOR,L 17-26,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
143,2017,2017-11-12,9,30.247,NWE,@,DEN,W 41-16,,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
144,2017,2017-11-19,10,30.254,NWE,@,OAK,W 33-8,,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
