ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,22.231,TAM,@,NYJ,L 13-16,7,20,2.86,0,,0,0,,0,,,0,0,,0,0,0
2,1991,1991-09-08,2,22.238,TAM,,CHI,L 20-21,4,3,0.75,0,,4,24,6.00,0,,,0,0,,0,0,0
3,1991,1991-09-15,3,22.245,TAM,@,GNB,L 13-15,3,28,9.33,0,,1,13,13.00,0,,,0,0,,0,0,0
4,1991,1991-09-22,4,22.252,TAM,,BUF,L 10-17,3,24,8.00,0,,2,7,3.50,0,,,0,0,,0,0,0
5,1991,1991-09-29,5,22.259,TAM,@,DET,L 3-31,4,11,2.75,0,,3,33,11.00,0,,,0,0,,0,0,0
6,1991,1991-10-06,6,22.266,TAM,,PHI,W 14-13,5,11,2.20,0,,1,8,8.00,1,,,0,0,,0,1,6
7,1991,1991-10-20,7,22.280,TAM,@,NOR,L 7-23,3,17,5.67,0,,4,21,5.25,1,,,0,0,,0,1,6
8,1991,1991-10-27,8,22.287,TAM,,GNB,L 0-27,0,0,,0,,1,4,4.00,0,,,0,0,,0,0,0
9,1991,1991-11-03,9,22.294,TAM,@,MIN,L 13-28,1,3,3.00,0,,0,0,,0,,,0,0,,0,0,0
10,1991,1991-11-10,10,22.301,TAM,,DET,W 30-21,3,10,3.33,0,,0,0,,0,,,0,0,,0,0,0
11,1991,1991-11-17,11,22.308,TAM,@,ATL,L 7-43,1,2,2.00,0,,1,8,8.00,0,,,1,11,11.00,0,0,0
12,1991,1991-11-24,12,22.315,TAM,,NYG,L 14-21,0,0,,0,,0,0,,0,,,1,8,8.00,0,0,0
13,1991,1991-12-01,13,22.322,TAM,@,MIA,L 14-33,,,,,,,,,,,,,,,,,
14,1991,1991-12-08,14,22.329,TAM,,MIN,L 24-26,2,4,2.00,0,,1,7,7.00,0,,,0,0,,0,0,0
15,1991,1991-12-14,15,22.335,TAM,@,CHI,L 0-27,2,15,7.50,0,,0,0,,0,,,0,0,,0,0,0
16,1991,1991-12-22,16,22.343,TAM,,IND,W 17-3,4,31,7.75,0,,2,-4,-2.00,0,,,0,0,,0,0,0
17,1994,1994-09-04,1,25.234,DAL,@,PIT,W 26-9,,,,,,,,,,0.0%,,,,,,,
18,1994,1994-10-09,5,25.269,DAL,,ARI,W 38-3,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
19,1994,1994-11-13,10,25.304,MIA,,CHI,L 14-17,,,,,,,,,,0.0%,,,,,,,
20,1994,1994-11-20,11,25.311,MIA,@,PIT,L 13-16,,,,,,,,,,0.0%,,,,,,,
21,1995,1995-09-03,1,26.233,MIA,,NYJ,W 52-14,,,,,,,,,,0.0%,,,,,,,
22,1995,1995-09-10,2,26.240,MIA,@,NWE,W 20-3,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
23,1995,1995-09-18,3,26.248,MIA,,PIT,W 23-10,,,,,,,,,,0.0%,,,,,,,
24,1995,1995-10-01,4,26.261,MIA,@,CIN,W 26-23,,,,,,,,,,0.0%,,,,,,,
25,1995,1995-10-08,5,26.268,MIA,,IND,L 24-27,,,,,,,,,,0.0%,,,,,,,
26,1995,1995-10-15,6,26.275,MIA,@,NOR,L 30-33,,,,,,,,,,0.0%,,,,,,,
27,1995,1995-10-22,7,26.282,MIA,@,NYJ,L 16-17,,,,,,,,,,0.0%,,,,,,,
28,1995,1995-10-29,8,26.289,MIA,,BUF,W 23-6,,,,,,,,,,0.0%,,,,,,,
29,1995,1995-11-05,9,26.296,MIA,@,SDG,W 24-14,,,,,,,,,,0.0%,,,,,,,
30,1995,1995-11-12,10,26.303,MIA,,NWE,L 17-34,,,,,,,,,,0.0%,,,,,,,
31,1995,1995-11-20,11,26.311,MIA,,SFO,L 20-44,,,,,,,,,,0.0%,,,,,,,
32,1995,1995-11-26,12,26.317,MIA,@,IND,L 28-36,,,,,,,,,,0.0%,,,,,,,
33,1995,1995-12-03,13,26.324,MIA,,ATL,W 21-20,,,,,,,,,,0.0%,,,,,,,
34,1995,1995-12-11,14,26.332,MIA,,KAN,W 13-6,,,,,,,,,,0.0%,,,,,,,
35,1995,1995-12-17,15,26.338,MIA,@,BUF,L 20-23,,,,,,,,,,0.0%,,,,,,,
36,1995,1995-12-24,16,26.345,MIA,@,STL,W 41-22,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,1996,1996-09-01,1,27.232,MIA,,NWE,W 24-10,,,,,,,,,,0.0%,,,,,,,
38,1996,1996-09-15,3,27.246,MIA,,NYJ,W 36-27,,,,,,,,,,0.0%,,,,,,,
39,1996,1996-09-23,4,27.254,MIA,@,IND,L 6-10,,,,,,,,,,0.0%,,,,,,,
40,1996,1996-10-06,5,27.267,MIA,,SEA,L 15-22,,,,,,,,,,0.0%,,,,,,,
41,1996,1996-10-13,6,27.274,MIA,@,BUF,W 21-7,,,,,,,,,,0.0%,,,,,,,
42,1996,1996-10-20,7,27.281,MIA,@,PHI,L 28-35,,,,,,,,,,0.0%,,,,,,,
43,1996,1996-10-27,8,27.288,MIA,,DAL,L 10-29,,,,,,,,,,0.0%,,,,,,,
44,1996,1996-11-03,9,27.295,MIA,@,NWE,L 23-42,,,,,,,,,,0.0%,,,,,,,
45,1996,1996-11-10,10,27.302,MIA,,IND,W 37-13,1,0,0.00,0,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
46,1996,1996-11-17,11,27.309,MIA,@,HOU,W 23-20,,,,,,,,,,0.0%,,,,,,,
47,1996,1996-11-25,12,27.317,MIA,,PIT,L 17-24,0,0,,0,0,0,0,,0,0.0%,,1,12,12.00,0,0,0
48,1996,1996-12-01,13,27.323,MIA,@,OAK,L 7-17,,,,,,,,,,0.0%,,,,,,,
49,1996,1996-12-08,14,27.330,MIA,,NYG,L 7-17,0,0,,0,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
50,1996,1996-12-16,15,27.338,MIA,,BUF,W 16-14,,,,,,,,,,0.0%,,,,,,,
51,1996,1996-12-22,16,27.344,MIA,@,NYJ,W 31-28,,,,,,,,,,0.0%,,,,,,,
