ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
18,2007,2007-09-09,1,24.012,PIT,@,CLE,W 34-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
19,2007,2007-09-16,2,24.019,PIT,,BUF,W 26-3,,4,3,60,20.00,0,75.0%,15.00,0,0,,0,0,0,0.0,,
20,2007,2007-09-23,3,24.026,PIT,,SFO,W 37-16,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
21,2007,2007-09-30,4,24.033,PIT,@,ARI,L 14-21,,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,0.0,,
22,2007,2007-10-07,5,24.040,PIT,,SEA,W 21-0,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,0.0,,
23,2007,2007-10-21,6,24.054,PIT,@,DEN,L 28-31,,1,1,40,40.00,0,100.0%,40.00,0,0,,0,0,0,0.0,,
24,2007,2007-10-28,7,24.061,PIT,@,CIN,W 24-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
25,2007,2007-11-05,8,24.069,PIT,,BAL,W 38-7,,6,3,51,17.00,2,50.0%,8.50,0,0,,0,2,12,0.0,,
26,2007,2007-11-11,9,24.075,PIT,,CLE,W 31-28,,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,0.0,,
27,2007,2007-11-18,10,24.082,PIT,@,NYJ,L 16-19,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
28,2007,2007-11-26,11,24.090,PIT,,MIA,W 3-0,*,1,1,6,6.00,0,100.0%,6.00,1,0,0.00,0,0,0,0.0,,
29,2007,2007-12-02,12,24.096,PIT,,CIN,W 24-10,*,4,2,16,8.00,0,50.0%,4.00,0,0,,0,0,0,0.0,,
30,2007,2007-12-09,13,24.103,PIT,@,NWE,L 13-34,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,,
31,2007,2007-12-16,14,24.110,PIT,,JAX,L 22-29,,4,1,30,30.00,1,25.0%,7.50,0,0,,0,1,6,0.0,,
32,2007,2007-12-20,15,24.114,PIT,@,STL,W 41-24,,2,2,50,25.00,2,100.0%,25.00,0,0,,0,2,12,0.0,,
33,2007,2007-12-30,16,24.124,PIT,@,BAL,L 21-27,*,8,5,68,13.60,0,62.5%,8.50,0,0,,0,0,0,0.0,,
34,2008,2008-09-07,1,25.010,PIT,,HOU,W 38-17,,2,,,,,0.0%,,,,,,,,,,
35,2008,2008-09-14,2,25.017,PIT,@,CLE,W 10-6,,1,,,,,0.0%,,,,,,,,,,
36,2008,2008-09-21,3,25.024,PIT,@,PHI,L 6-15,,8,5,51,10.20,0,62.5%,6.38,0,0,,0,0,0,0.0,1,0
37,2008,2008-09-29,4,25.032,PIT,,BAL,W 23-20,,2,2,23,11.50,0,100.0%,11.50,1,8,8.00,0,0,0,0.0,0,1
38,2008,2008-10-05,5,25.038,PIT,@,JAX,W 26-21,,9,6,94,15.67,1,66.7%,10.44,0,0,,0,1,6,0.0,0,0
39,2008,2008-10-19,6,25.052,PIT,@,CIN,W 38-10,,3,2,57,28.50,1,66.7%,19.00,1,6,6.00,0,1,6,0.0,0,0
40,2008,2008-10-26,7,25.059,PIT,,NYG,L 14-21,*,6,1,65,65.00,1,16.7%,10.83,0,0,,0,1,6,0.0,0,0
41,2008,2008-11-03,8,25.067,PIT,@,WAS,W 23-6,,3,2,59,29.50,0,66.7%,19.67,1,-6,-6.00,0,0,0,0.0,0,0
42,2008,2008-11-09,9,25.073,PIT,,IND,L 20-24,,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,0.0,0,0
43,2008,2008-11-16,10,25.080,PIT,,SDG,W 11-10,,5,2,14,7.00,0,40.0%,2.80,0,0,,0,0,0,0.0,0,0
44,2008,2008-11-20,11,25.084,PIT,,CIN,W 27-10,,2,1,12,12.00,0,50.0%,6.00,1,4,4.00,0,0,0,0.0,0,0
45,2008,2008-11-30,12,25.094,PIT,@,NWE,W 33-10,,7,3,41,13.67,0,42.9%,5.86,0,0,,0,0,0,0.0,0,0
46,2008,2008-12-07,13,25.101,PIT,,DAL,W 20-13,,8,4,58,14.50,0,50.0%,7.25,0,0,,0,0,0,0.0,0,0
47,2008,2008-12-14,14,25.108,PIT,@,BAL,W 13-9,,11,5,76,15.20,0,45.5%,6.91,1,6,6.00,0,0,0,0.0,0,0
48,2008,2008-12-21,15,25.115,PIT,@,TEN,L 14-31,,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,0.0,0,0
49,2008,2008-12-28,16,25.122,PIT,,CLE,W 31-0,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
50,2009,2009-09-10,1,26.013,TEN,@,PIT,L 10-13,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0
51,2009,2009-09-20,2,26.023,TEN,,HOU,L 31-34,*,7,4,36,9.00,1,57.1%,5.14,1,14,14.00,0,1,6,0.0,0,0
52,2009,2009-09-27,3,26.030,TEN,@,NYJ,L 17-24,*,9,2,25,12.50,1,22.2%,2.78,0,0,,0,1,6,0.0,0,0
53,2009,2009-10-04,4,26.037,TEN,@,JAX,L 17-37,*,12,7,66,9.43,1,58.3%,5.50,0,0,,0,1,6,0.0,0,0
54,2009,2009-10-11,5,26.044,TEN,,IND,L 9-31,*,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,0.0,1,0
55,2009,2009-10-18,6,26.051,TEN,@,NWE,L 0-59,*,3,1,-22,-22.00,0,33.3%,-7.33,0,0,,0,0,0,0.0,1,0
56,2009,2009-11-01,7,26.065,TEN,,JAX,W 30-13,*,2,2,22,11.00,1,100.0%,11.00,0,0,,0,1,6,0.0,0,0
57,2009,2009-11-08,8,26.072,TEN,@,SFO,W 34-27,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,0,0
58,2009,2009-11-15,9,26.079,TEN,,BUF,W 41-17,*,2,2,33,16.50,1,100.0%,16.50,1,1,1.00,0,1,6,0.0,0,0
59,2009,2009-11-23,10,26.087,TEN,@,HOU,W 20-17,*,4,1,14,14.00,0,25.0%,3.50,0,0,,0,0,0,0.0,0,0
60,2009,2009-11-29,11,26.093,TEN,,ARI,W 20-17,*,9,3,68,22.67,0,33.3%,7.56,0,0,,0,0,0,0.0,0,0
61,2009,2009-12-06,12,26.100,TEN,@,IND,L 17-27,*,10,4,44,11.00,0,40.0%,4.40,0,0,,0,0,0,0.0,0,0
62,2009,2009-12-13,13,26.107,TEN,,STL,W 47-7,*,5,3,54,18.00,0,60.0%,10.80,0,0,,0,0,0,0.0,0,0
63,2009,2009-12-20,14,26.114,TEN,,MIA,W 27-24,*,5,1,32,32.00,1,20.0%,6.40,0,0,,0,1,6,0.0,0,0
64,2009,2009-12-25,15,26.119,TEN,,SDG,L 17-42,*,5,4,39,9.75,0,80.0%,7.80,0,0,,0,0,0,0.0,0,0
65,2009,2010-01-03,16,26.128,TEN,@,SEA,W 17-13,*,8,6,83,13.83,0,75.0%,10.38,0,0,,0,0,0,0.0,0,0
66,2010,2010-09-12,1,27.015,TEN,,OAK,W 38-13,*,4,3,88,29.33,1,75.0%,22.00,0,0,,0,1,6,0.0,0,0
67,2010,2010-09-19,2,27.022,TEN,,PIT,L 11-19,*,9,4,34,8.50,1,44.4%,3.78,0,0,,0,1,6,0.0,1,0
68,2010,2010-09-26,3,27.029,TEN,@,NYG,W 29-10,*,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0,0.0,0,0
69,2010,2010-10-03,4,27.036,TEN,,DEN,L 20-26,*,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0,0.0,0,0
70,2010,2010-10-10,5,27.043,TEN,@,DAL,W 34-27,*,7,1,24,24.00,1,14.3%,3.43,0,0,,0,1,6,0.0,0,0
71,2010,2010-10-18,6,27.051,TEN,@,JAX,W 30-3,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
72,2010,2010-10-24,7,27.057,TEN,,PHI,W 37-19,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,0.0,1,0
73,2010,2010-10-31,8,27.064,TEN,@,SDG,L 25-33,*,9,4,117,29.25,1,44.4%,13.00,0,0,,0,1,6,0.0,0,0
74,2010,2010-11-14,9,27.078,TEN,@,MIA,L 17-29,*,9,3,26,8.67,1,33.3%,2.89,0,0,,0,1,6,0.0,0,0
75,2010,2010-11-21,10,27.085,TEN,,WAS,L 16-19,*,9,5,117,23.40,0,55.6%,13.00,0,0,,0,0,0,0.0,0,0
76,2010,2010-11-28,11,27.092,TEN,@,HOU,L 0-20,*,4,1,10,10.00,0,25.0%,2.50,1,-8,-8.00,0,0,0,0.0,0,0
77,2010,2010-12-05,12,27.099,TEN,,JAX,L 6-17,*,6,3,40,13.33,0,50.0%,6.67,0,0,,0,0,0,0.0,1,0
78,2010,2010-12-09,13,27.103,TEN,,IND,L 28-30,*,7,3,48,16.00,0,42.9%,6.86,0,0,,0,0,0,0.0,0,0
79,2010,2010-12-19,14,27.113,TEN,,HOU,W 31-17,*,4,2,20,10.00,1,50.0%,5.00,0,0,,0,1,6,0.0,0,0
80,2010,2010-12-26,15,27.120,TEN,@,KAN,L 14-34,*,6,3,37,12.33,0,50.0%,6.17,0,0,,0,0,0,0.0,0,0
81,2010,2011-01-02,16,27.127,TEN,@,IND,L 20-23,*,4,1,38,38.00,0,25.0%,9.50,0,0,,0,0,0,0.0,0,0
82,2011,2011-09-11,1,28.014,TEN,@,JAX,L 14-16,*,7,6,67,11.17,0,85.7%,9.57,0,0,,0,0,0,0.0,0,0
83,2011,2011-09-18,2,28.021,TEN,,BAL,W 26-13,*,11,7,99,14.14,0,63.6%,9.00,0,0,,0,0,0,0.0,0,0
84,2011,2011-09-25,3,28.028,TEN,,DEN,W 17-14,*,9,8,92,11.50,1,88.9%,10.22,0,0,,0,1,6,0.0,0,0
85,2011,2011-10-02,4,28.035,TEN,@,CLE,W 31-13,*,4,2,62,31.00,0,50.0%,15.50,0,0,,0,0,0,0.0,0,0
86,2011,2011-10-09,5,28.042,TEN,@,PIT,L 17-38,*,8,5,69,13.80,0,62.5%,8.63,0,0,,0,0,0,0.0,0,0
87,2011,2011-10-23,6,28.056,TEN,,HOU,L 7-41,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,0,0
88,2011,2011-10-30,7,28.063,TEN,,IND,W 27-10,*,6,4,34,8.50,1,66.7%,5.67,1,3,3.00,1,2,12,0.0,0,0
89,2011,2011-11-06,8,28.070,TEN,,CIN,L 17-24,*,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0,0.0,0,0
90,2011,2011-11-13,9,28.077,TEN,@,CAR,W 30-3,*,4,3,40,13.33,0,75.0%,10.00,1,2,2.00,0,0,0,0.0,0,0
91,2011,2011-11-20,10,28.084,TEN,@,ATL,L 17-23,,9,9,115,12.78,2,100.0%,12.78,0,0,,0,2,12,0.0,0,0
92,2011,2011-11-27,11,28.091,TEN,,TAM,W 23-17,*,6,1,12,12.00,0,16.7%,2.00,0,0,,0,0,0,0.0,1,0
93,2011,2011-12-04,12,28.098,TEN,@,BUF,W 23-17,*,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0
94,2011,2011-12-11,13,28.105,TEN,,NOR,L 17-22,*,9,6,130,21.67,1,66.7%,14.44,0,0,,0,1,6,0.0,0,0
95,2011,2011-12-18,14,28.112,TEN,@,IND,L 13-27,*,13,7,62,8.86,1,53.8%,4.77,0,0,,0,1,6,0.0,0,0
96,2011,2011-12-24,15,28.118,TEN,,JAX,W 23-17,*,11,4,71,17.75,0,36.4%,6.45,0,0,,0,0,0,0.0,0,0
97,2011,2012-01-01,16,28.126,TEN,@,HOU,W 23-22,*,9,4,92,23.00,1,44.4%,10.22,0,0,,0,1,6,0.0,0,0
98,2012,2012-09-09,1,29.012,TEN,,NWE,L 13-34,,8,2,53,26.50,1,25.0%,6.63,0,0,,0,1,6,0.0,0,0
99,2012,2012-09-16,2,29.019,TEN,@,SDG,L 10-38,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
100,2012,2012-09-23,3,29.026,TEN,,DET,W 44-41,*,3,3,112,37.33,1,100.0%,37.33,0,0,,0,1,6,0.0,0,0
101,2012,2012-09-30,4,29.033,TEN,@,HOU,L 14-38,*,5,3,43,14.33,0,60.0%,8.60,0,0,,0,0,0,0.0,0,0
102,2012,2012-10-07,5,29.040,TEN,@,MIN,L 7-30,*,7,4,46,11.50,0,57.1%,6.57,0,0,,0,0,0,0.0,0,0
103,2012,2012-10-11,6,29.044,TEN,,PIT,W 26-23,*,10,3,57,19.00,0,30.0%,5.70,0,0,,0,0,0,0.0,0,0
104,2012,2012-10-21,7,29.054,TEN,@,BUF,W 35-34,*,8,6,43,7.17,1,75.0%,5.38,0,0,,0,1,6,0.0,0,0
105,2012,2012-10-28,8,29.061,TEN,,IND,L 13-19,*,6,5,69,13.80,0,83.3%,11.50,0,0,,0,0,0,0.0,0,0
106,2012,2012-11-04,9,29.068,TEN,,CHI,L 20-51,*,2,2,35,17.50,1,100.0%,17.50,0,0,,0,1,6,0.0,0,0
107,2012,2012-11-11,10,29.075,TEN,@,MIA,W 37-3,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,0.0,0,0
108,2012,2012-11-25,11,29.089,TEN,@,JAX,L 19-24,*,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,0.0,0,0
109,2012,2012-12-02,12,29.096,TEN,,HOU,L 10-24,*,6,3,96,32.00,0,50.0%,16.00,0,0,,0,0,0,0.0,0,0
110,2012,2012-12-09,13,29.103,TEN,@,IND,L 23-27,*,7,1,15,15.00,0,14.3%,2.14,0,0,,0,0,0,0.0,0,0
111,2012,2012-12-17,14,29.111,TEN,,NYJ,W 14-10,*,6,4,62,15.50,0,66.7%,10.33,0,0,,0,0,0,0.0,0,0
112,2012,2012-12-23,15,29.117,TEN,@,GNB,L 7-55,*,6,2,15,7.50,0,33.3%,2.50,0,0,,0,0,0,0.0,0,0
113,2012,2012-12-30,16,29.124,TEN,,JAX,W 38-20,*,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0,0.0,0,0
114,2013,2013-09-08,1,30.011,TEN,@,PIT,W 16-9,*,7,4,46,11.50,0,57.1%,6.57,0,0,,0,0,0,0.0,0,0
115,2013,2013-09-15,2,30.018,TEN,@,HOU,L 24-30,*,5,3,50,16.67,0,60.0%,10.00,0,0,,0,0,0,0.0,0,0
116,2013,2013-09-22,3,30.025,TEN,,SDG,W 20-17,*,10,8,131,16.38,0,80.0%,13.10,0,0,,0,0,0,0.0,0,0
117,2013,2013-09-29,4,30.032,TEN,,NYJ,W 38-13,*,8,4,105,26.25,2,50.0%,13.13,0,0,,0,2,12,0.0,0,0
118,2013,2013-10-06,5,30.039,TEN,,KAN,L 17-26,*,8,3,30,10.00,0,37.5%,3.75,0,0,,0,0,0,0.0,1,0
119,2013,2013-10-13,6,30.046,TEN,@,SEA,L 13-20,,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,0.0,2,0
120,2013,2013-10-20,7,30.053,TEN,,SFO,L 17-31,*,10,3,62,20.67,0,30.0%,6.20,0,0,,0,0,0,0.0,0,0
121,2013,2013-11-03,8,30.067,TEN,@,STL,W 28-21,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
122,2013,2013-11-10,9,30.074,TEN,,JAX,L 27-29,*,5,3,29,9.67,0,60.0%,5.80,0,0,,0,0,0,0.0,0,0
123,2013,2013-11-14,10,30.078,TEN,,IND,L 27-30,*,3,2,53,26.50,0,66.7%,17.67,0,0,,0,0,0,0.0,0,0
124,2013,2013-11-24,11,30.088,TEN,@,OAK,W 23-19,*,6,5,45,9.00,0,83.3%,7.50,0,0,,0,0,0,0.0,0,0
125,2013,2013-12-01,12,30.095,TEN,@,IND,L 14-22,*,6,5,81,16.20,0,83.3%,13.50,0,0,,0,0,0,0.0,1,0
126,2013,2013-12-08,13,30.102,TEN,@,DEN,L 28-51,*,6,2,24,12.00,0,33.3%,4.00,0,0,,0,0,0,0.0,0,0
127,2013,2013-12-15,14,30.109,TEN,,ARI,L 34-37,*,9,7,92,13.14,0,77.8%,10.22,0,0,,0,0,0,0.0,0,0
128,2013,2013-12-22,15,30.116,TEN,@,JAX,W 20-16,*,8,6,117,19.50,1,75.0%,14.63,0,0,,0,1,6,0.0,0,0
129,2013,2013-12-29,16,30.123,TEN,,HOU,W 16-10,*,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0,0.0,0,0
130,2014,2014-09-07,1,31.010,TEN,@,KAN,W 26-10,*,6,4,59,14.75,0,66.7%,9.83,0,0,,0,0,0,0.0,0,0
131,2014,2014-09-14,2,31.017,TEN,,DAL,L 10-26,*,6,1,1,1.00,0,16.7%,0.17,0,0,,0,0,0,0.0,0,0
132,2014,2014-09-21,3,31.024,TEN,@,CIN,L 7-33,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
133,2014,2014-09-28,4,31.031,TEN,@,IND,L 17-41,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,0,0,0.0,0,0
134,2014,2014-10-05,5,31.038,TEN,,CLE,L 28-29,,7,4,57,14.25,0,57.1%,8.14,0,0,,0,0,0,0.0,0,0
135,2014,2014-10-12,6,31.045,TEN,,JAX,W 16-14,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,0.0,0,0
136,2014,2014-10-19,7,31.052,TEN,@,WAS,L 17-19,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
137,2014,2014-10-26,8,31.059,TEN,,HOU,L 16-30,*,4,4,68,17.00,0,100.0%,17.00,0,0,,0,0,0,0.0,0,0
138,2014,2014-11-09,9,31.073,TEN,@,BAL,L 7-21,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,0.0,0,0
139,2014,2014-11-17,10,31.081,TEN,,PIT,L 24-27,*,2,1,80,80.00,1,50.0%,40.00,0,0,,0,1,6,0.0,0,0
140,2014,2014-11-23,11,31.087,TEN,@,PHI,L 24-43,,6,4,63,15.75,0,66.7%,10.50,0,0,,0,0,0,0.0,0,0
141,2014,2014-11-30,12,31.094,TEN,@,HOU,L 21-45,,9,5,61,12.20,1,55.6%,6.78,0,0,,0,1,6,0.0,0,1
142,2014,2014-12-07,13,31.101,TEN,,NYG,L 7-36,*,3,3,56,18.67,0,100.0%,18.67,0,0,,0,0,0,0.0,0,0
143,2014,2014-12-14,14,31.108,TEN,,NYJ,L 11-16,*,10,6,102,17.00,0,60.0%,10.20,0,0,,0,0,0,0.0,0,0
144,2014,2014-12-18,15,31.112,TEN,@,JAX,L 13-21,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,0.0,0,0
145,2014,2014-12-28,16,31.122,TEN,,IND,L 10-27,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
146,2015,2015-09-13,1,32.016,HOU,,KAN,L 20-27,*,11,6,105,17.50,0,54.5%,9.55,0,0,,0,0,0,0.0,0,0
147,2015,2015-09-20,2,32.023,HOU,@,CAR,L 17-24,*,8,3,63,21.00,0,37.5%,7.88,0,0,,0,0,0,0.0,0,0
148,2015,2015-09-27,3,32.030,HOU,,TAM,W 19-9,*,9,4,42,10.50,0,44.4%,4.67,0,0,,0,0,0,0.0,0,0
149,2015,2015-10-04,4,32.037,HOU,@,ATL,L 21-48,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
150,2015,2015-10-25,7,32.058,HOU,@,MIA,L 26-44,*,16,9,127,14.11,2,56.3%,7.94,0,0,,0,2,12,0.0,0,0
151,2015,2015-11-01,8,32.065,HOU,,TEN,W 20-6,*,6,4,74,18.50,1,66.7%,12.33,0,0,,0,1,6,0.0,0,0
152,2015,2015-11-16,9,32.080,HOU,@,CIN,W 10-6,*,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0,0.0,0,0
153,2015,2015-11-22,10,32.086,HOU,,NYJ,W 24-17,*,6,2,13,6.50,0,33.3%,2.17,0,0,,0,0,0,0.0,0,0
154,2015,2015-11-29,11,32.093,HOU,,NOR,W 24-6,*,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,0.0,0,0
155,2015,2015-12-06,12,32.100,HOU,@,BUF,L 21-30,*,11,6,44,7.33,0,54.5%,4.00,0,0,,0,0,0,0.0,0,0
156,2015,2015-12-13,13,32.107,HOU,,NWE,L 6-27,*,4,1,49,49.00,0,25.0%,12.25,0,0,,0,0,0,0.0,0,0
157,2015,2015-12-20,14,32.114,HOU,@,IND,W 16-10,*,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
158,2015,2015-12-27,15,32.121,HOU,@,TEN,W 34-6,*,5,3,42,14.00,1,60.0%,8.40,0,0,,0,1,6,0.0,0,0
159,2015,2016-01-03,16,32.128,HOU,,JAX,W 30-6,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,0.0,0,0
