ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1980,1980-09-07,1,22.351,DET,@,RAM,W 41-20,,,,,,
2,1980,1980-09-14,2,22.358,DET,@,GNB,W 29-7,,,,,,
3,1980,1980-09-21,3,22.365,DET,,STL,W 20-7,1,21,21.00,0,0,0
4,1980,1980-09-28,4,23.006,DET,,MIN,W 27-7,,,,,,
5,1980,1980-10-19,7,23.027,NYG,@,SDG,L 7-44,1,11,11.00,0,0,0
6,1980,1980-10-26,8,23.034,NYG,,DEN,L 9-14,2,13,6.50,0,0,0
7,1980,1980-11-02,9,23.041,NYG,@,TAM,L 13-30,1,26,26.00,0,0,0
8,1980,1980-11-09,10,23.048,NYG,,DAL,W 38-35,7,137,19.57,0,0,0
9,1980,1980-11-16,11,23.055,NYG,,GNB,W 27-21,6,108,18.00,0,0,0
10,1980,1980-11-23,12,23.062,NYG,@,SFO,L 0-12,4,55,13.75,0,0,0
11,1980,1980-11-30,13,23.069,NYG,,STL,L 7-23,,,,,,
12,1981,1981-09-06,1,23.349,NYG,,PHI,L 10-24,0,0,,0,,
13,1981,1981-09-13,2,23.356,NYG,@,WAS,W 17-7,2,33,16.50,0,0,0
14,1981,1981-09-20,3,23.363,NYG,,NOR,W 20-7,1,11,11.00,0,0,0
15,1981,1981-09-27,4,24.005,NYG,@,DAL,L 10-18,1,7,7.00,0,0,0
16,1981,1981-10-04,5,24.012,NYG,,GNB,L 14-27,5,73,14.60,0,0,0
17,1981,1981-10-11,6,24.019,NYG,,STL,W 34-14,2,22,11.00,0,0,0
18,1981,1981-10-18,7,24.026,NYG,@,SEA,W 32-0,1,8,8.00,0,0,0
19,1981,1981-10-25,8,24.033,NYG,@,ATL,W 27-24,0,0,,0,,
20,1981,1981-11-01,9,24.040,NYG,,NYJ,L 7-26,1,12,12.00,0,0,0
21,1981,1981-11-08,10,24.047,NYG,@,GNB,L 24-26,2,20,10.00,1,1,6
22,1981,1981-11-15,11,24.054,NYG,,WAS,L 27-30,0,0,,0,,
23,1981,1981-11-22,12,24.061,NYG,@,PHI,W 20-10,1,43,43.00,0,0,0
24,1981,1981-11-29,13,24.068,NYG,@,SFO,L 10-17,2,21,10.50,0,0,0
25,1981,1981-12-06,14,24.075,NYG,,RAM,W 10-7,0,0,,0,,
26,1981,1981-12-13,15,24.082,NYG,@,STL,W 20-10,0,0,,0,,
27,1981,1981-12-19,16,24.088,NYG,,DAL,W 13-10,0,0,,0,,
