ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-23,1,22.213,STL,@,RAM,W 43-21,7,53,7.57,0,0,0,,0,0,0,,0,0,0
2,1960,1960-10-16,4,22.236,STL,@,PIT,L 14-27,8,27,3.38,1,2,9,4.50,0,0,0,,0,1,6
3,1960,1960-10-23,5,22.243,STL,,DAL,W 12-10,14,37,2.64,0,0,0,,0,1,17,17.00,0,0,0
4,1960,1960-10-30,6,22.250,STL,@,NYG,W 20-13,16,50,3.13,0,0,0,,0,2,22,11.00,0,0,0
5,1960,1960-11-06,7,22.257,STL,,WAS,W 44-7,7,76,10.86,0,1,15,15.00,0,0,0,,0,0,0
6,1960,1960-11-13,8,22.264,STL,@,CLE,L 27-28,16,76,4.75,1,0,0,,0,0,0,,0,1,6
7,1960,1960-11-20,9,22.271,STL,@,WAS,W 26-14,18,57,3.17,0,0,0,,0,0,0,,0,0,0
8,1960,1960-12-04,11,22.285,STL,,PHI,L 6-20,1,1,1.00,0,0,0,,0,0,0,,0,0,0
9,1960,1960-12-18,12,22.299,STL,,PIT,W 38-7,17,52,3.06,1,0,0,,0,0,0,,0,1,6
10,1961,1961-09-17,1,23.206,STL,@,NYG,W 21-10,14,61,4.36,0,1,5,5.00,1,1,9,9.00,0,1,6
11,1961,1961-10-01,3,23.220,STL,@,PHI,W 30-27,3,34,11.33,0,0,0,,0,0,0,,0,0,0
12,1961,1961-10-08,4,23.227,STL,,NYG,L 9-24,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0
13,1961,1961-10-15,5,23.234,STL,,PHI,L 7-20,12,27,2.25,0,5,-2,-0.40,0,0,0,,0,0,0
14,1961,1961-10-22,6,23.241,STL,@,WAS,W 24-0,11,27,2.45,0,3,9,3.00,0,0,0,,0,0,0
15,1961,1961-10-29,7,23.248,STL,,CLE,L 10-21,8,25,3.13,0,0,0,,0,0,0,,0,0,0
16,1961,1961-11-05,8,23.255,STL,@,DAL,W 31-17,10,39,3.90,1,0,0,,0,0,0,,0,1,6
17,1961,1961-11-12,9,23.262,STL,,DET,L 14-45,8,31,3.88,0,1,-4,-4.00,0,0,0,,0,0,0
18,1961,1961-11-19,10,23.269,STL,@,BAL,L 0-16,11,45,4.09,0,0,0,,0,0,0,,0,0,0
19,1961,1961-11-26,11,23.276,STL,@,PIT,L 27-30,1,-5,-5.00,0,0,0,,0,0,0,,0,0,0
20,1961,1961-12-03,12,23.283,STL,,WAS,W 38-24,3,21,7.00,0,0,0,,0,0,0,,0,0,0
21,1961,1961-12-10,13,23.290,STL,,DAL,W 31-13,11,22,2.00,0,0,0,,0,0,0,,0,0,0
22,1961,1961-12-17,14,23.297,STL,,PIT,W 20-0,3,8,2.67,0,2,21,10.50,0,1,18,18.00,0,0,0
23,1963,1963-10-20,6,25.239,GNB,@,STL,W 30-7,1,4,4.00,0,0,0,,0,0,0,,0,0,0
24,1963,1963-11-24,11,25.274,GNB,,SFO,W 28-10,0,0,,0,0,0,,0,1,0,0.00,0,0,0
