ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1980,1980-09-07,1,22.281,PHI,,DEN,W 27-6,,,,,,,
2,1980,1980-09-14,2,22.288,PHI,@,MIN,W 42-7,,,,,,,
3,1980,1980-09-22,3,22.296,PHI,,NYG,W 35-3,,,,,,,
4,1980,1980-09-28,4,22.302,PHI,@,STL,L 14-24,,,,,,,
5,1980,1980-10-05,5,22.309,PHI,,WAS,W 24-14,0,0,,0,1,26,0
6,1980,1980-10-12,6,22.316,PHI,@,NYG,W 31-16,,,,,,,
7,1980,1980-10-19,7,22.323,PHI,,DAL,W 17-10,,,,,,,
8,1980,1980-10-26,8,22.330,PHI,,CHI,W 17-14,,,,,,,
9,1980,1980-11-02,9,22.337,PHI,@,SEA,W 27-20,,,,,,,
10,1980,1980-11-09,10,22.344,PHI,@,NOR,W 34-21,,,,,,,
11,1980,1980-11-16,11,22.351,PHI,@,WAS,W 24-0,0,0,,0,1,0,0
12,1980,1980-11-23,12,22.358,PHI,,OAK,W 10-7,,,,,,,
13,1980,1980-11-30,13,22.365,PHI,@,SDG,L 21-22,0,0,,0,1,0,0
14,1980,1980-12-07,14,23.006,PHI,,ATL,L 17-20,0,0,,0,1,1,0
15,1980,1980-12-14,15,23.013,PHI,,STL,W 17-3,,,,,,,
16,1980,1980-12-21,16,23.020,PHI,@,DAL,L 27-35,,,,,,,
17,1981,1981-09-06,1,23.279,PHI,@,NYG,W 24-10,,,,,,,
18,1981,1981-09-13,2,23.286,PHI,,NWE,W 13-3,0,0,,0,1,2,0
19,1981,1981-09-17,3,23.290,PHI,@,BUF,W 20-14,,,,,,,
20,1981,1981-09-27,4,23.300,PHI,,WAS,W 36-13,,,,,,,
21,1981,1981-10-05,5,23.308,PHI,,ATL,W 16-13,,,,,,,
22,1981,1981-10-11,6,23.314,PHI,@,NOR,W 31-14,0,0,,0,1,0,0
23,1981,1981-10-18,7,23.321,PHI,@,MIN,L 23-35,,,,,,,
24,1981,1981-10-25,8,23.328,PHI,,TAM,W 20-10,0,0,,0,1,0,0
25,1981,1981-11-01,9,23.335,PHI,,DAL,L 14-17,,,,,,,
26,1981,1981-11-08,10,23.342,PHI,@,STL,W 52-10,0,0,,0,1,33,0
27,1981,1981-11-15,11,23.349,PHI,,BAL,W 38-13,,,,,,,
28,1981,1981-11-22,12,23.356,PHI,,NYG,L 10-20,,,,,,,
29,1981,1981-11-30,13,23.364,PHI,@,MIA,L 10-13,,,,,,,
30,1982,1982-09-12,1,24.285,PHI,,WAS,L 34-37,,,,,,,
31,1982,1982-09-19,2,24.292,PHI,@,CLE,W 24-21,0,0,,0,1,0,0
32,1982,1982-11-21,3,24.355,PHI,,CIN,L 14-18,,,,,,,
33,1982,1982-11-28,4,24.362,PHI,@,WAS,L 9-13,0,0,,0,1,0,0
34,1982,1982-12-05,5,25.004,PHI,,STL,L 20-23,,,,,,,
35,1982,1982-12-11,6,25.010,PHI,@,NYG,L 7-23,,,,,,,
36,1982,1982-12-19,7,25.018,PHI,,HOU,W 35-14,0,0,,0,2,0,0
37,1982,1982-12-26,8,25.025,PHI,@,DAL,W 24-20,,,,,,,
38,1982,1983-01-02,9,25.032,PHI,,NYG,L 24-26,,,,,,,
39,1983,1983-09-03,1,25.276,PHI,@,SFO,W 22-17,0,0,,0,,,
40,1983,1983-09-11,2,25.284,PHI,,WAS,L 13-23,0,0,,0,,,
41,1983,1983-09-18,3,25.291,PHI,@,DEN,W 13-10,0,0,,0,,,
42,1983,1983-09-25,4,25.298,PHI,,STL,L 11-14,0,0,,0,,,
43,1983,1983-10-02,5,25.305,PHI,@,ATL,W 28-24,0,0,,0,,,
44,1983,1983-10-09,6,25.312,PHI,@,NYG,W 17-13,0,0,,0,,,
45,1983,1983-10-16,7,25.319,PHI,@,DAL,L 7-37,0,0,,0,,,
46,1983,1983-10-23,8,25.326,PHI,,CHI,L 6-7,0,0,,0,,,
47,1983,1983-10-30,9,25.333,PHI,,BAL,L 21-22,0,0,,0,,,
48,1983,1983-11-06,10,25.340,PHI,,DAL,L 20-27,0,0,,0,,,
49,1983,1983-11-13,11,25.347,PHI,@,CHI,L 14-17,0,0,,0,,,
50,1983,1983-11-20,12,25.354,PHI,,NYG,L 0-23,0,0,,0,,,
