ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
25,1983,1983-10-09,6,25.054,NYJ,@,CLE,L 7-10,0,0,,0,0,0,,0,,,,,,
26,1983,1983-10-16,7,25.061,NYJ,,MIA,L 14-32,1,24,24.00,0,0,0,,0,0,0,0.0,0,0,0
27,1983,1983-10-23,8,25.068,NYJ,,ATL,L 21-27,2,50,25.00,0,0,0,,0,0,0,0.0,0,0,0
28,1983,1983-10-30,9,25.075,NYJ,@,SFO,W 27-13,1,14,14.00,0,3,26,8.67,0,0,0,0.0,0,0,0
29,1983,1983-11-06,10,25.082,NYJ,,BAL,L 14-17,3,43,14.33,0,3,19,6.33,0,0,0,0.0,0,0,0
30,1983,1983-11-13,11,25.089,NYJ,,BUF,L 17-24,0,0,,0,1,13,13.00,0,0,0,0.0,0,0,0
31,1983,1983-11-21,12,25.097,NYJ,@,NOR,W 31-28,1,23,23.00,0,3,128,42.67,1,1,6,0.0,0,0,0
32,1983,1983-11-27,13,25.103,NYJ,,NWE,W 26-3,1,19,19.00,0,4,30,7.50,0,0,0,0.0,0,0,0
33,1983,1983-12-04,14,25.110,NYJ,@,BAL,W 10-6,1,14,14.00,0,3,14,4.67,0,0,0,0.0,0,0,0
34,1983,1983-12-10,15,25.116,NYJ,,PIT,L 7-34,0,0,,0,5,50,10.00,0,0,0,0.0,0,0,0
35,1983,1983-12-16,16,25.122,NYJ,@,MIA,L 14-34,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0
36,1984,1984-09-02,1,26.017,NYJ,@,IND,W 23-14,1,8,8.00,0,3,49,16.33,0,0,0,0.0,0,0,0
37,1984,1984-09-06,2,26.021,NYJ,,PIT,L 17-23,1,19,19.00,0,0,0,,0,0,0,0.0,0,0,0
38,1984,1984-09-16,3,26.031,NYJ,,CIN,W 43-23,3,110,36.67,0,2,26,13.00,0,0,0,0.0,0,0,0
39,1984,1984-09-23,4,26.038,NYJ,@,BUF,W 28-26,0,0,,0,3,15,5.00,0,0,0,0.0,0,0,0
40,1984,1984-09-30,5,26.045,NYJ,,NWE,L 21-28,1,4,4.00,0,1,4,4.00,0,0,0,0.0,0,0,0
41,1984,1984-10-07,6,26.052,NYJ,@,KAN,W 17-16,2,44,22.00,0,1,10,10.00,0,0,0,0.0,0,0,0
42,1984,1984-10-14,7,26.059,NYJ,@,CLE,W 24-20,2,43,21.50,0,2,26,13.00,0,0,0,0.0,0,0,0
43,1984,1984-10-21,8,26.066,NYJ,,KAN,W 28-7,2,31,15.50,0,5,55,11.00,0,0,0,0.0,0,0,0
44,1984,1984-10-28,9,26.073,NYJ,@,NWE,L 20-30,4,82,20.50,0,3,23,7.67,0,0,0,0.0,0,0,0
45,1984,1984-11-04,10,26.080,NYJ,,MIA,L 17-31,3,61,20.33,0,1,2,2.00,0,0,0,0.0,0,0,0
46,1984,1984-11-11,11,26.087,NYJ,,IND,L 5-9,2,54,27.00,0,4,23,5.75,0,0,0,0.0,0,0,0
47,1984,1984-11-18,12,26.094,NYJ,@,HOU,L 20-31,2,65,32.50,0,2,10,5.00,0,0,0,0.0,0,0,0
48,1984,1984-11-26,13,26.102,NYJ,@,MIA,L 17-28,0,0,,0,0,0,,0,,,,,,
49,1984,1984-12-02,14,26.108,NYJ,,NYG,L 10-20,0,0,,0,1,4,4.00,0,0,0,0.0,0,0,0
50,1984,1984-12-08,15,26.114,NYJ,,BUF,W 21-17,0,0,,0,0,0,,0,0,0,0.0,1,13,0
51,1984,1984-12-16,16,26.122,NYJ,@,TAM,L 21-41,0,0,,0,0,0,,0,,,,,,
52,1985,1985-09-08,1,27.023,NYJ,@,RAI,L 0-31,0,0,,0,0,0,,0,,,,,,
53,1985,1985-09-15,2,27.030,NYJ,,BUF,W 42-3,0,0,,0,1,-3,-3.00,0,0,0,0.0,0,0,0
54,1985,1985-09-22,3,27.037,NYJ,@,GNB,W 24-3,0,0,,0,3,24,8.00,0,0,0,0.0,0,0,0
55,1985,1985-09-29,4,27.044,NYJ,,IND,W 25-20,3,64,21.33,0,0,0,,0,0,0,0.0,0,0,0
56,1985,1985-10-06,5,27.051,NYJ,@,CIN,W 29-20,1,58,58.00,0,1,10,10.00,0,0,0,0.0,0,0,0
57,1985,1985-10-14,6,27.059,NYJ,,MIA,W 23-7,0,0,,0,3,45,15.00,0,0,0,0.0,0,0,0
58,1985,1985-10-20,7,27.065,NYJ,@,NWE,L 13-20,4,70,17.50,0,3,46,15.33,0,0,0,0.0,0,0,0
59,1985,1985-10-27,8,27.072,NYJ,,SEA,W 17-14,0,0,,0,2,15,7.50,0,0,0,0.0,0,0,0
60,1985,1985-11-03,9,27.079,NYJ,@,IND,W 35-17,2,35,17.50,0,1,10,10.00,0,0,0,0.5,0,0,0
61,1985,1985-11-10,10,27.086,NYJ,@,MIA,L 17-21,0,0,,0,0,0,,0,,,,,,
62,1985,1985-11-17,11,27.093,NYJ,,TAM,W 62-28,0,0,,0,0,0,,0,,,,,,
63,1985,1985-11-24,12,27.100,NYJ,,NWE,W 16-13,0,0,,0,0,0,,0,,,,,,
64,1985,1985-11-28,13,27.104,NYJ,@,DET,L 20-31,0,0,,0,0,0,,0,,,,,,
65,1985,1985-12-08,14,27.114,NYJ,@,BUF,W 27-7,0,0,,0,0,0,,0,,,,,,
66,1985,1985-12-14,15,27.120,NYJ,,CHI,L 6-19,0,0,,0,0,0,,0,,,,,,
67,1985,1985-12-22,16,27.128,NYJ,,CLE,W 37-10,0,0,,0,0,0,,0,,,,,,
