ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2016,2016-09-12,1,21.134,PIT,@,WAS,W 38-16,,,0,0,0.0,0,0,0,0,0
2,2016,2016-09-18,2,21.140,PIT,,CIN,W 24-16,,,0,0,0.0,1,1,0,0,0
3,2016,2016-09-25,3,21.147,PIT,@,PHI,L 3-34,,,0,0,0.0,2,0,0,0,0
4,2016,2016-10-02,4,21.154,PIT,,KAN,W 43-14,,,0,0,0.0,2,1,0,0,0
5,2016,2016-10-09,5,21.161,PIT,,NYJ,W 31-13,,,0,0,0.0,2,0,0,0,0
6,2016,2016-10-16,6,21.168,PIT,@,MIA,L 15-30,,,0,0,0.0,5,0,0,0,0
7,2016,2016-10-23,7,21.175,PIT,,NWE,L 16-27,,,0,0,0.0,4,0,0,0,0
8,2016,2016-11-06,8,21.189,PIT,@,BAL,L 14-21,*,,0,0,0.0,3,1,1,9,0
9,2016,2016-11-13,9,21.196,PIT,,DAL,L 30-35,*,,0,0,0.0,4,2,0,0,0
10,2016,2016-11-20,10,21.203,PIT,@,CLE,W 24-9,*,,0,0,0.0,3,0,1,0,0
11,2016,2016-11-24,11,21.207,PIT,@,IND,W 28-7,*,,0,0,0.0,4,1,0,0,0
12,2016,2016-12-04,12,21.217,PIT,,NYG,W 24-14,*,,0,0,0.0,6,1,0,0,0
13,2016,2016-12-11,13,21.224,PIT,@,BUF,W 27-20,*,,0,0,0.0,3,0,1,4,0
14,2016,2016-12-18,14,21.231,PIT,@,CIN,W 24-20,*,,0,0,0.0,2,1,0,0,0
15,2016,2016-12-25,15,21.238,PIT,,BAL,W 31-27,*,,0,0,0.0,5,2,0,0,0
16,2016,2017-01-01,16,21.245,PIT,,CLE,W 27-24,*,,0,0,0.0,5,3,0,0,0
17,2017,2017-09-10,1,22.132,PIT,@,CLE,W 21-18,*,,0,0,0.0,2,1,0,0,0
18,2017,2017-09-17,2,22.139,PIT,,MIN,W 26-9,*,,0,0,0.0,2,1,0,0,0
19,2017,2017-09-24,3,22.146,PIT,@,CHI,L 17-23,*,,0,0,0.0,3,0,0,0,0
20,2017,2017-10-01,4,22.153,PIT,@,BAL,W 26-9,*,,0,0,0.0,4,0,0,0,0
21,2017,2017-10-08,5,22.160,PIT,,JAX,L 9-30,*,,0,0,0.0,2,0,0,0,0
22,2017,2017-10-15,6,22.167,PIT,@,KAN,W 19-13,*,,0,0,0.0,0,0,0,0,0
23,2017,2017-10-22,7,22.174,PIT,,CIN,W 29-14,*,,0,0,0.0,1,0,0,0,0
24,2017,2017-10-29,8,22.181,PIT,@,DET,W 20-15,*,,0,0,0.0,8,1,0,0,0
25,2017,2017-11-12,9,22.195,PIT,@,IND,W 20-17,*,,0,0,0.0,2,0,0,0,0
26,2017,2017-11-16,10,22.199,PIT,,TEN,W 40-17,*,,0,0,0.0,8,0,0,0,0
27,2017,2017-11-26,11,22.209,PIT,,GNB,W 31-28,*,,0,0,0.0,4,0,0,0,0
28,2017,2017-12-04,12,22.217,PIT,@,CIN,W 23-20,*,,0,0,0.0,1,1,0,0,0
29,2017,2017-12-10,13,22.223,PIT,,BAL,W 39-38,*,,0,0,0.0,2,0,0,0,0
30,2017,2017-12-17,14,22.230,PIT,,NWE,L 24-27,*,,0,0,0.0,5,2,0,0,0
31,2017,2017-12-25,15,22.238,PIT,@,HOU,W 34-6,*,,0,0,0.0,1,1,1,0,0
32,2017,2017-12-31,16,22.244,PIT,,CLE,W 28-24,*,,0,0,0.0,2,0,0,0,0
33,2018,2018-09-09,1,23.131,PIT,@,CLE,T 21-21,*,,0,0,0.0,0,2,0,0,0
34,2018,2018-09-16,2,23.138,PIT,,KAN,L 37-42,*,1,0,2,0.0,3,1,0,0,0
35,2018,2018-09-24,3,23.146,PIT,@,TAM,W 30-27,,,0,0,0.0,4,0,0,0,0
