ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1978,1978-09-03,1,23.026,CLE,,SFO,W 24-7,0,0,,0,0,0,,0,1,35,35.00,0,0,0
2,1978,1978-09-10,2,23.033,CLE,,CIN,W 13-10,0,0,,0,0,0,,0,2,60,30.00,0,0,0
3,1978,1978-09-17,3,23.040,CLE,@,ATL,W 24-16,5,7,1.40,0,0,0,,0,4,92,23.00,0,0,0
4,1978,1978-09-24,4,23.047,CLE,@,PIT,L 9-15,6,0,0.00,0,1,4,4.00,0,2,67,33.50,0,0,0
5,1978,1978-10-01,5,23.054,CLE,,HOU,L 13-16,1,3,3.00,0,0,0,,0,2,45,22.50,0,0,0
6,1978,1978-10-08,6,23.061,CLE,@,NOR,W 24-16,3,9,3.00,1,0,0,,0,0,0,,0,1,6
7,1978,1978-10-15,7,23.068,CLE,,PIT,L 14-34,0,0,,0,0,0,,0,1,16,16.00,0,0,0
8,1978,1978-10-29,9,23.082,CLE,,BUF,W 41-20,5,15,3.00,0,0,0,,0,1,13,13.00,0,0,0
9,1978,1978-11-05,10,23.089,CLE,@,HOU,L 10-14,0,0,,0,0,0,,0,3,56,18.67,0,0,0
10,1978,1978-11-12,11,23.096,CLE,,DEN,L 7-19,0,0,,0,0,0,,0,4,67,16.75,0,0,0
11,1978,1978-11-19,12,23.103,CLE,@,BAL,W 45-24,0,0,,0,0,0,,0,2,65,32.50,0,0,0
12,1978,1978-11-26,13,23.110,CLE,,RAM,W 30-19,0,0,,0,0,0,,0,1,29,29.00,0,0,0
13,1978,1978-12-03,14,23.117,CLE,@,SEA,L 24-47,2,30,15.00,0,0,0,,0,4,64,16.00,0,0,0
14,1978,1978-12-10,15,23.124,CLE,,NYJ,W 37-34,0,0,,0,0,0,,0,2,36,18.00,0,0,0
15,1978,1978-12-17,16,23.131,CLE,@,CIN,L 16-48,0,0,,0,0,0,,0,3,64,21.33,0,0,0
16,1980,1980-11-02,9,25.086,NOR,@,RAM,L 31-45,,,,,,,,,,,,,,
17,1980,1980-11-09,10,25.093,NOR,,PHI,L 21-34,,,,,,,,,,,,,,
18,1980,1980-11-16,11,25.100,NOR,@,ATL,L 13-31,,,,,,,,,,,,,,
19,1980,1980-11-24,12,25.108,NOR,,RAM,L 7-27,,,,,,,,,,,,,,
20,1980,1980-11-30,13,25.114,NOR,,MIN,L 20-23,,,,,,,,,,,,,,
21,1980,1980-12-07,14,25.121,NOR,@,SFO,L 35-38,,,,,,,,,,,,,,
22,1980,1980-12-14,15,25.128,NOR,@,NYJ,W 21-20,,,,,,,,,,,,,,
23,1980,1980-12-21,16,25.135,NOR,,NWE,L 27-38,,,,,,,,,,,,,,
