ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1958,1958-09-28,1,23.246,NYG,@,CRD,W 37-7,0,0,,0,1,-7,-7.00,0,,,,,,,,,0,
2,1958,1958-10-12,3,23.260,NYG,@,WAS,W 21-14,0,0,,0,1,8,8.00,0,,,,,,,,,0,
3,1958,1958-10-19,4,23.267,NYG,,CRD,L 6-23,2,47,23.50,0,3,26,8.67,0,,,,,,,,,0,
4,1958,1958-11-02,6,23.281,NYG,@,CLE,W 21-17,2,29,14.50,0,2,-5,-2.50,0,,,,,,,,,0,
5,1958,1958-11-16,8,23.295,NYG,@,PIT,L 10-31,1,8,8.00,0,2,-5,-2.50,0,,,,,,,,,0,
6,1958,1958-11-23,9,23.302,NYG,,WAS,W 30-0,0,0,,0,2,28,14.00,0,,,,,,,,,0,
7,1958,1958-12-07,11,23.316,NYG,@,DET,W 19-17,0,0,,0,1,0,0.00,0,,,,,,,,,0,
8,1960,1960-09-11,1,25.230,NYT,,BUF,W 27-3,4,116,29.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
9,1960,1960-09-17,2,25.236,NYT,,BOS,L 24-28,5,76,15.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
10,1960,1960-09-23,3,25.242,NYT,,DEN,W 28-24,5,93,18.60,0,0,0,,0,3,59,19.67,0,0,0,,0,0,0
11,1960,1960-10-02,4,25.251,NYT,@,DTX,W 37-35,6,85,14.17,1,0,0,,0,0,0,,0,0,0,,0,1,6
12,1960,1960-10-09,5,25.258,NYT,@,HOU,L 21-27,11,174,15.82,1,0,0,,0,0,0,,0,0,0,,0,1,6
13,1960,1960-10-16,6,25.265,NYT,@,BUF,W 17-13,6,82,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
14,1960,1960-10-23,7,25.272,NYT,,HOU,L 28-42,7,156,22.29,1,0,0,,0,0,0,,0,0,0,,0,1,6
15,1960,1960-10-28,8,25.277,NYT,,OAK,L 27-28,4,57,14.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
16,1960,1960-11-04,9,25.284,NYT,,LAC,L 7-21,4,41,10.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1960,1960-11-11,10,25.291,NYT,@,BOS,L 21-38,5,100,20.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1960,1960-11-24,11,25.304,NYT,,DTX,W 41-35,10,179,17.90,1,0,0,,0,0,0,,0,0,0,,0,1,6
19,1960,1960-12-04,12,25.314,NYT,@,DEN,W 30-27,2,57,28.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1960,1960-12-18,14,25.328,NYT,@,LAC,L 43-50,3,49,16.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
21,1961,1961-09-09,1,26.227,NYT,@,BOS,W 21-20,7,86,12.29,1,0,0,,0,0,0,,0,0,0,,0,1,6
22,1961,1961-09-17,2,26.235,NYT,@,BUF,L 31-41,9,107,11.89,2,0,0,,0,0,0,,0,0,0,,0,2,12
23,1961,1961-09-24,3,26.242,NYT,,DEN,W 35-28,4,84,21.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
24,1961,1961-10-01,4,26.249,NYT,,BOS,W 37-30,6,87,14.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
25,1961,1961-10-15,5,26.263,NYT,,SDG,L 10-25,5,80,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
26,1961,1961-11-19,10,26.298,NYT,@,HOU,L 13-49,4,37,9.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
27,1961,1961-11-23,11,26.302,NYT,,BUF,W 21-14,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
28,1961,1961-12-03,12,26.312,NYT,,DTX,W 28-7,1,23,23.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
29,1961,1961-12-10,13,26.319,NYT,,HOU,L 21-48,1,45,45.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
30,1961,1961-12-17,14,26.326,NYT,@,DTX,L 24-35,3,39,13.00,0,0,0,,0,0,0,,0,1,9,9.00,0,0,0
31,1962,1962-09-09,1,27.227,NYT,@,OAK,W 28-17,3,85,28.33,1,0,0,,0,0,0,,0,0,0,,0,1,6
32,1962,1962-09-16,2,27.234,NYT,@,SDG,L 14-40,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
33,1962,1962-09-22,3,27.240,NYT,@,BUF,W 17-6,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
34,1962,1962-09-30,4,27.248,NYT,,DEN,L 10-32,5,83,16.60,1,0,0,,0,0,0,,0,0,0,,0,1,6
35,1962,1962-10-06,5,27.254,NYT,,BOS,L 14-43,5,117,23.40,1,0,0,,0,0,0,,0,0,0,,0,1,6
36,1962,1962-10-14,6,27.262,NYT,@,HOU,L 17-56,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
37,1962,1962-10-21,7,27.269,NYT,@,DTX,L 17-20,4,102,25.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
38,1962,1962-10-28,8,27.276,NYT,,SDG,W 23-3,6,157,26.17,2,0,0,,0,0,0,,0,0,0,,0,2,12
39,1962,1962-11-04,9,27.283,NYT,,OAK,W 31-21,5,86,17.20,1,0,0,,0,0,0,,0,0,0,,0,1,6
40,1962,1962-11-22,11,27.301,NYT,@,DEN,W 46-45,4,105,26.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
41,1962,1962-11-30,12,27.309,NYT,@,BOS,L 17-24,8,113,14.13,1,0,0,,0,0,0,,0,0,0,,0,1,6
42,1962,1962-12-08,13,27.317,NYT,,BUF,L 3-20,7,83,11.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1962,1962-12-15,14,27.324,NYT,,HOU,L 10-44,2,15,7.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
44,1963,1963-09-08,1,28.226,NYJ,@,BOS,L 14-38,4,32,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
45,1963,1963-09-22,2,28.240,NYJ,,HOU,W 24-17,4,71,17.75,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1963,1963-09-28,3,28.246,NYJ,,OAK,W 10-7,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
47,1963,1963-10-05,4,28.253,NYJ,,BOS,W 31-24,3,51,17.00,2,0,0,,0,0,0,,0,0,0,,0,2,12
48,1963,1963-10-13,5,28.261,NYJ,@,SDG,L 20-24,2,59,29.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1963,1963-10-20,6,28.268,NYJ,@,OAK,L 26-49,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1963,1963-10-26,7,28.274,NYJ,,DEN,T 35-35,5,159,31.80,3,0,0,,0,0,0,,0,0,0,,0,3,18
51,1963,1963-11-17,10,28.296,NYJ,@,DEN,W 14-9,3,99,33.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
52,1963,1963-12-01,11,28.310,NYJ,,KAN,W 17-0,4,46,11.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
53,1963,1963-12-08,12,28.317,NYJ,@,BUF,L 14-45,5,85,17.00,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
54,1963,1963-12-14,13,28.323,NYJ,,BUF,L 10-19,3,98,32.67,1,0,0,,0,0,0,,0,1,6,6.00,0,1,6
55,1963,1963-12-22,14,28.331,NYJ,@,KAN,L 0-48,1,3,3.00,0,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
56,1964,1964-09-12,1,29.231,NYJ,,DEN,W 30-6,4,101,25.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
57,1964,1964-09-27,2,29.246,NYJ,@,BOS,L 10-26,4,64,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
58,1964,1964-10-03,3,29.252,NYJ,,SDG,T 17-17,4,113,28.25,1,0,0,,0,0,0,,0,0,0,,0,1,6
59,1964,1964-10-17,5,29.266,NYJ,,HOU,W 24-21,4,102,25.50,2,0,0,,0,0,0,,0,0,0,,0,2,12
60,1964,1964-10-24,6,29.273,NYJ,@,BUF,L 24-34,4,53,13.25,2,1,3,3.00,0,0,0,,0,0,0,,0,2,12
61,1964,1964-10-31,7,29.280,NYJ,,BOS,W 35-14,6,109,18.17,1,1,14,14.00,0,0,0,,0,0,0,,0,1,6
62,1964,1964-11-08,8,29.288,NYJ,,BUF,L 7-20,5,100,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
63,1964,1964-11-15,9,29.295,NYJ,@,DEN,L 16-20,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1964,1964-11-22,10,29.302,NYJ,@,OAK,L 26-35,4,75,18.75,1,0,0,,0,0,0,,0,0,0,,0,1,6
65,1964,1964-11-29,11,29.309,NYJ,,KAN,W 27-14,5,45,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1964,1964-12-06,12,29.316,NYJ,@,SDG,L 3-38,2,27,13.50,0,1,-14,-14.00,0,0,0,,0,0,0,,0,0,0
67,1964,1964-12-13,13,29.323,NYJ,@,HOU,L 17-33,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1965,1965-09-12,1,30.230,NYJ,@,HOU,L 21-27,2,43,21.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
69,1965,1965-09-18,2,30.236,NYJ,,KAN,L 10-14,4,83,20.75,1,0,0,,0,0,0,,0,0,0,,0,1,6
70,1965,1965-09-26,3,30.244,NYJ,@,BUF,L 21-33,4,81,20.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1965,1965-10-03,4,30.251,NYJ,@,DEN,L 13-16,7,76,10.86,0,0,0,,0,0,0,,0,0,0,,0,0,0
72,1965,1965-10-16,5,30.264,NYJ,,OAK,T 24-24,6,149,24.83,2,1,2,2.00,0,0,0,,0,0,0,,0,2,12
73,1965,1965-10-23,6,30.271,NYJ,,SDG,L 9-34,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1965,1965-10-31,7,30.279,NYJ,,DEN,W 45-10,1,14,14.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
75,1965,1965-11-07,8,30.286,NYJ,@,KAN,W 13-10,1,31,31.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
76,1965,1965-11-14,9,30.293,NYJ,@,BOS,W 30-20,6,122,20.33,2,0,0,,0,0,0,,0,0,0,,0,2,12
77,1965,1965-11-21,10,30.300,NYJ,,HOU,W 41-14,7,87,12.43,2,0,0,,0,0,0,,0,0,0,,0,2,12
78,1965,1965-11-28,11,30.307,NYJ,,BOS,L 23-27,5,121,24.20,0,0,0,,0,0,0,,0,0,0,,0,0,0
79,1965,1965-12-04,12,30.313,NYJ,@,SDG,L 7-38,5,83,16.60,1,0,0,,0,0,0,,0,0,0,,0,1,6
80,1965,1965-12-12,13,30.321,NYJ,@,OAK,L 14-24,7,112,16.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
