ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-12-09,13,23.263,CIN,,DAL,L 19-20,,,,,,,,,,,0.0%,,,,,,,,,,
2,2012,2012-12-13,14,23.267,CIN,@,PHI,W 34-13,,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
3,2012,2012-12-30,16,23.284,CIN,,BAL,W 23-17,,1,-3,-3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
4,2013,2013-10-20,7,24.213,IND,,DEN,W 39-33,,,,,,,,,,,0.0%,,,,,,,,,,
5,2013,2013-11-03,8,24.227,IND,@,HOU,W 27-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
6,2013,2013-11-10,9,24.234,IND,,STL,L 8-38,,1,0,0.00,0,1,1,57,57.00,0,100.0%,57.00,1,13,13.00,0,0,0,0.0,0,0
7,2013,2013-11-14,10,24.238,IND,@,TEN,W 30-27,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
8,2013,2013-11-24,11,24.248,IND,@,ARI,L 11-40,,4,33,8.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
9,2013,2013-12-01,12,24.255,IND,,TEN,W 22-14,,,,,,,,,,,0.0%,,,,,,,,,,
10,2014,2014-09-07,1,25.170,IND,@,DEN,L 24-31,,,,,,,,,,,0.0%,,,,,,,,,,
11,2014,2014-09-15,2,25.178,IND,,PHI,L 27-30,,0,0,,0,0,0,0,,0,0.0%,,1,25,25.00,0,0,0,0.0,1,1
12,2014,2014-09-21,3,25.184,IND,@,JAX,W 44-17,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
13,2014,2014-09-28,4,25.191,IND,,TEN,W 41-17,,7,24,3.43,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2014,2014-10-05,5,25.198,IND,,BAL,W 20-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
15,2014,2014-10-09,6,25.202,IND,@,HOU,W 33-28,,,,,,,,,,,0.0%,,,,,,,,,,
16,2014,2014-10-19,7,25.212,IND,,CIN,W 27-0,,5,37,7.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
17,2014,2014-10-26,8,25.219,IND,@,PIT,L 34-51,,1,2,2.00,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,1,0
18,2014,2014-11-03,9,25.227,IND,@,NYG,W 40-24,,8,10,1.25,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,0,1
19,2014,2014-11-16,10,25.240,IND,,NWE,L 20-42,,0,0,,0,0,0,0,,0,0.0%,,2,53,26.50,0,0,0,0.0,0,0
20,2014,2014-11-23,11,25.247,IND,,JAX,W 23-3,*,12,65,5.42,0,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,0.0,1,0
21,2014,2014-11-30,12,25.254,IND,,WAS,W 49-27,,8,88,11.00,1,2,2,8,4.00,0,100.0%,4.00,0,0,,0,1,6,0.0,1,0
22,2014,2014-12-07,13,25.261,IND,@,CLE,W 25-24,,8,26,3.25,0,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0,0.0,0,0
23,2014,2014-12-14,14,25.268,IND,,HOU,W 17-10,,11,60,5.45,0,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,0.0,0,0
24,2014,2014-12-21,15,25.275,IND,@,DAL,L 7-42,*,7,3,0.43,0,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,0.0,0,0
25,2014,2014-12-28,16,25.282,IND,@,TEN,W 27-10,*,10,35,3.50,0,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,0.0,0,0
26,2015,2015-10-11,5,26.204,BUF,@,TEN,W 14-13,,9,28,3.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
