ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-08,1,22.132,PHI,@,TEN,L 24-27,,,,,,,,,
2,2002,2002-09-16,2,22.140,PHI,@,WAS,W 37-7,,,,,,,,,
3,2002,2002-09-22,3,22.146,PHI,,DAL,W 44-13,,,,,,,,,
4,2002,2002-10-20,6,22.174,PHI,,TAM,W 20-10,,,,,,,,,
5,2002,2002-10-28,7,22.182,PHI,,NYG,W 17-3,,,,,,,,,
6,2002,2002-11-03,8,22.188,PHI,@,CHI,W 19-13,,,,,,,,,
7,2002,2002-11-10,9,22.195,PHI,,IND,L 13-35,,,,,,,,,
8,2002,2002-11-17,10,22.202,PHI,,ARI,W 38-14,,,,,,,,,
9,2002,2002-11-25,11,22.210,PHI,@,SFO,W 38-17,,,,,,,,,
10,2002,2002-12-01,12,22.216,PHI,,STL,W 10-3,,,,,,,,,
11,2002,2002-12-08,13,22.223,PHI,@,SEA,W 27-20,*,,,,,,,,
12,2002,2002-12-15,14,22.230,PHI,,WAS,W 34-21,*,0,0,1.0,,,0,0,0
13,2002,2002-12-21,15,22.236,PHI,@,DAL,W 27-3,*,,,,,,,,
14,2002,2002-12-28,16,22.243,PHI,@,NYG,L 7-10,*,0,0,0.0,,,1,0,0
15,2003,2003-09-08,1,23.132,PHI,,TAM,L 0-17,*,,,,,,,,
16,2003,2003-09-14,2,23.138,PHI,,NWE,L 10-31,*,,,,,,,,
17,2003,2003-09-28,3,23.152,PHI,@,BUF,W 23-13,*,,,,,,,,
18,2003,2003-10-05,4,23.159,PHI,,WAS,W 27-25,*,,,,,,,,
19,2003,2003-10-12,5,23.166,PHI,@,DAL,L 21-23,*,0,0,1.0,,,0,0,0
20,2003,2003-10-19,6,23.173,PHI,@,NYG,W 14-10,*,,,,,,,,
21,2003,2003-10-26,7,23.180,PHI,,NYJ,W 24-17,*,0,0,0.0,,,1,23,0
22,2003,2003-11-02,8,23.187,PHI,@,ATL,W 23-16,*,,,,,,,,
23,2003,2003-11-10,9,23.195,PHI,@,GNB,W 17-14,*,0,0,1.0,,,0,0,0
24,2003,2003-11-16,10,23.201,PHI,,NYG,W 28-10,*,,,,,,,,
