ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1983,1983-09-18,3,23.205,STL,,SFO,L 27-42,,,,,,,,,,,,,
2,1984,1984-09-02,1,24.190,HOU,,RAI,L 14-24,,1,8,8.00,0,,,0,0,,0,0,0
3,1984,1984-09-09,2,24.197,HOU,,IND,L 21-35,,3,63,21.00,0,,,0,0,,0,0,0
4,1984,1984-09-16,3,24.204,HOU,@,SDG,L 14-31,,2,24,12.00,0,,,0,0,,0,0,0
5,1984,1984-09-23,4,24.211,HOU,@,ATL,L 10-42,,3,42,14.00,0,,,0,0,,0,0,0
6,1984,1984-09-30,5,24.218,HOU,,NOR,L 10-27,,1,7,7.00,0,,,0,0,,0,0,0
7,1984,1984-10-07,6,24.225,HOU,@,CIN,L 3-13,,5,68,13.60,0,,,1,0,0.00,0,0,0
8,1984,1984-10-14,7,24.232,HOU,@,MIA,L 10-28,,4,51,12.75,0,,,0,0,,0,0,0
9,1984,1984-10-21,8,24.239,HOU,,SFO,L 21-34,,3,62,20.67,1,,,0,0,,0,1,6
10,1984,1984-10-28,9,24.246,HOU,,CIN,L 13-31,,2,16,8.00,0,,,0,0,,0,0,0
11,1984,1984-11-04,10,24.253,HOU,@,PIT,L 7-35,,3,24,8.00,1,,,0,0,,0,1,6
12,1984,1984-11-11,11,24.260,HOU,@,KAN,W 17-16,,3,14,4.67,1,,,0,0,,0,1,6
13,1984,1984-11-18,12,24.267,HOU,,NYJ,W 31-20,,3,37,12.33,0,,,0,0,,0,0,0
14,1984,1984-11-25,13,24.274,HOU,@,CLE,L 10-27,,2,22,11.00,0,,,0,0,,0,0,0
15,1984,1984-12-02,14,24.281,HOU,,PIT,W 23-20,,1,20,20.00,0,,,0,0,,0,0,0
16,1984,1984-12-09,15,24.288,HOU,@,RAM,L 16-27,,2,28,14.00,0,,,0,0,,0,0,0
17,1984,1984-12-16,16,24.295,HOU,,CLE,L 20-27,,3,59,19.67,0,,,0,0,,0,0,0
18,1985,1985-09-08,1,25.195,HOU,,MIA,W 26-23,,2,27,13.50,0,,,0,0,,0,0,0
19,1985,1985-09-15,2,25.202,HOU,@,WAS,L 13-16,,3,28,9.33,0,,,0,0,,0,0,0
20,1985,1985-09-22,3,25.209,HOU,@,PIT,L 0-20,,1,7,7.00,0,,,0,0,,0,0,0
21,1985,1985-09-29,4,25.216,HOU,,DAL,L 10-17,,1,7,7.00,0,,,0,0,,0,0,0
22,1985,1985-10-06,5,25.223,HOU,@,DEN,L 20-31,,4,72,18.00,0,,,0,0,,0,0,0
23,1985,1985-10-13,6,25.230,HOU,,CLE,L 6-21,,0,0,,0,,,0,0,,0,,
24,1985,1985-10-20,7,25.237,HOU,,CIN,W 44-27,,4,41,10.25,0,,,0,0,,0,0,0
25,1985,1985-10-27,8,25.244,HOU,@,STL,W 20-10,,3,31,10.33,0,,,0,0,,0,0,0
26,1985,1985-11-03,9,25.251,HOU,,KAN,W 23-20,,3,19,6.33,0,,,0,0,,0,0,0
27,1985,1985-11-10,10,25.258,HOU,@,BUF,L 0-20,,0,0,,0,,,0,0,,0,,
