ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1987,1987-09-13,1,22.167,BUF,,NYJ,L 28-31,,,,,,,,,,,,,
2,1987,1987-09-20,2,22.174,BUF,,HOU,W 34-30,,,,,,,,,,,,,
3,1987,1987-10-25,6,22.209,BUF,@,MIA,W 34-31,,,,,,,,,,,,,
4,1987,1987-11-01,7,22.216,BUF,,WAS,L 7-27,,,,,,,,,,,,,
5,1987,1987-11-08,8,22.223,BUF,,DEN,W 21-14,,,,,,,,,,,,,
6,1987,1987-11-15,9,22.230,BUF,@,CLE,L 21-27,,,,,,,,,,,,,
7,1987,1987-11-22,10,22.237,BUF,@,NYJ,W 17-14,,,,,,,,,,,,,
8,1987,1987-11-29,11,22.244,BUF,,MIA,W 27-0,,,,,,,,,,,,,
9,1987,1987-12-06,12,22.251,BUF,@,RAI,L 21-34,,,,,,,,,,,,,
10,1987,1987-12-13,13,22.258,BUF,@,IND,W 27-3,,,,,,,,,,,,,
11,1987,1987-12-20,14,22.265,BUF,,NWE,L 7-13,,,,,,,,,,,,,
12,1987,1987-12-27,15,22.272,BUF,@,PHI,L 7-17,,,,,,,,,,,,,
13,1990,1990-09-09,1,25.163,BUF,,IND,W 26-10,,,,,,,,,,,,,
14,1990,1990-09-16,2,25.170,BUF,@,MIA,L 7-30,,,,,,,,,,,,,
15,1990,1990-09-24,3,25.178,BUF,@,NYJ,W 30-7,,,,,,,,,,,,,
16,1990,1990-09-30,4,25.184,BUF,,DEN,W 29-28,,,,,,,,,,,,,
17,1990,1990-10-07,5,25.191,BUF,,RAI,W 38-24,,,,,,,,,,,,,
18,1990,1990-10-21,6,25.205,BUF,,NYJ,W 30-27,,,,,,,,,,,,,
19,1990,1990-10-28,7,25.212,BUF,@,NWE,W 27-10,,,,,,,,,,,,,
20,1990,1990-11-04,8,25.219,BUF,@,CLE,W 42-0,,,,,,,,,,,,,
21,1990,1990-11-11,9,25.226,BUF,,PHO,W 45-14,,,,,,,,,,,,,
22,1990,1990-11-18,10,25.233,BUF,,NWE,W 14-0,,,,,,,,,,,,,
23,1990,1990-11-26,11,25.241,BUF,@,HOU,L 24-27,,,,,,,,,,,,,
24,1990,1990-12-02,12,25.247,BUF,,PHI,W 30-23,,,,,,,,,,,,,
25,1990,1990-12-09,13,25.254,BUF,@,IND,W 31-7,,,,,,,,,,,,,
26,1990,1990-12-15,14,25.260,BUF,@,NYG,W 17-13,,,,,,,,,,,,,
27,1990,1990-12-23,15,25.268,BUF,,MIA,W 24-14,,,,,,,,,,,,,
28,1990,1990-12-30,16,25.275,BUF,@,WAS,L 14-29,,,,,,,,,,,,,
29,1991,1991-09-01,1,26.155,BUF,,MIA,W 35-31,,,,,,,,,,,,,
30,1991,1991-09-08,2,26.162,BUF,,PIT,W 52-34,,,,,,,,,,,,,
31,1991,1991-09-15,3,26.169,BUF,@,NYJ,W 23-20,,,,,,,,,,,,,
32,1991,1991-09-22,4,26.176,BUF,@,TAM,W 17-10,,,,,,,,,,,,,
33,1991,1991-09-29,5,26.183,BUF,,CHI,W 35-20,,,,,,,,,,,,,
34,1991,1991-10-07,6,26.191,BUF,@,KAN,L 6-33,,,,,,,,,,,,,
35,1991,1991-10-13,7,26.197,BUF,,IND,W 42-6,,,,,,,,,,,,,
36,1991,1991-10-21,8,26.205,BUF,,CIN,W 35-16,,,,,,,,,,,,,
37,1991,1991-11-03,9,26.218,BUF,,NWE,W 22-17,,,,,,,,,,,,,
38,1991,1991-11-10,10,26.225,BUF,@,GNB,W 34-24,,,,,,,,,,,,,
39,1991,1991-11-18,11,26.233,BUF,@,MIA,W 41-27,,,,,,,,,,,,,
40,1991,1991-11-24,12,26.239,BUF,@,NWE,L 13-16,,,,,,,,,,,,,
41,1991,1991-12-01,13,26.246,BUF,,NYJ,W 24-13,,,,,,,,,,,,,
42,1991,1991-12-08,14,26.253,BUF,@,RAI,W 30-27,,,,,,,,,,,,,
43,1991,1991-12-15,15,26.260,BUF,@,IND,W 35-7,,,,,,,,,,,,,
44,1991,1991-12-22,16,26.267,BUF,,DET,L 14-17,,,,,,,,,,,,,
45,1992,1992-09-06,1,27.160,BUF,,RAM,W 40-7,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
46,1992,1992-09-13,2,27.167,BUF,@,SFO,W 34-31,,0,0,,0,0.0%,,0,0,,0,,
47,1992,1992-09-20,3,27.174,BUF,,IND,W 38-0,,0,0,,0,0.0%,,1,0,0.00,0,0,0
48,1992,1992-09-27,4,27.181,BUF,@,NWE,W 41-7,,0,0,,0,0.0%,,0,0,,0,,
49,1992,1992-10-04,5,27.188,BUF,,MIA,L 10-37,,0,0,,0,0.0%,,0,0,,0,,
50,1992,1992-10-11,6,27.195,BUF,@,RAI,L 3-20,,0,0,,0,0.0%,,0,0,,0,,
51,1992,1992-11-08,9,27.223,BUF,,PIT,W 28-20,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
52,1992,1992-11-16,10,27.231,BUF,@,MIA,W 26-20,,0,0,,0,0.0%,,0,0,,0,,
53,1992,1992-11-22,11,27.237,BUF,,ATL,W 41-14,,0,0,,0,0.0%,,0,0,,0,,
54,1992,1992-11-29,12,27.244,BUF,@,IND,L 13-16,,0,0,,0,0.0%,,0,0,,0,,
55,1992,1992-12-06,13,27.251,BUF,,NYJ,L 17-24,,0,0,,0,0.0%,,0,0,,0,,
56,1992,1992-12-12,14,27.257,BUF,,DEN,W 27-17,,0,0,,0,0.0%,,0,0,,0,,
57,1992,1992-12-20,15,27.265,BUF,@,NOR,W 20-16,,0,0,,0,0.0%,,0,0,,0,,
58,1992,1992-12-27,16,27.272,BUF,@,HOU,L 3-27,,0,0,,0,0.0%,,0,0,,0,,
