ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1982,1982-11-21,3,22.325,NYG,,WAS,L 17-27
2,1983,1983-09-26,4,23.269,NYG,,GNB,W 27-3
3,1983,1983-10-02,5,23.275,NYG,,SDG,L 34-41
4,1983,1983-11-06,10,23.310,KAN,,RAI,L 20-28
5,1983,1983-11-20,12,23.324,KAN,@,DAL,L 21-41
6,1983,1983-11-27,13,23.331,KAN,@,SEA,L 48-51
7,1983,1983-12-04,14,23.338,KAN,,BUF,L 9-14
8,1983,1983-12-11,15,23.345,KAN,@,SDG,L 38-41
9,1983,1983-12-18,16,23.352,KAN,,DEN,W 48-17
10,1984,1984-09-02,1,24.246,KAN,@,PIT,W 37-27
11,1984,1984-09-09,2,24.253,KAN,@,CIN,W 27-22
12,1984,1984-09-16,3,24.260,KAN,,RAI,L 20-22
13,1984,1984-09-23,4,24.267,KAN,@,DEN,L 0-21
14,1984,1984-09-30,5,24.274,KAN,,CLE,W 10-6
15,1984,1984-10-07,6,24.281,KAN,,NYJ,L 16-17
16,1984,1984-10-14,7,24.288,KAN,,SDG,W 31-13
17,1984,1984-10-21,8,24.295,KAN,@,NYJ,L 7-28
18,1984,1984-10-28,9,24.302,KAN,,TAM,W 24-20
19,1984,1984-11-04,10,24.309,KAN,@,SEA,L 0-45
20,1984,1984-11-11,11,24.316,KAN,,HOU,L 16-17
21,1984,1984-11-18,12,24.323,KAN,@,RAI,L 7-17
22,1984,1984-11-25,13,24.330,KAN,@,NYG,L 27-28
23,1984,1984-12-02,14,24.337,KAN,,DEN,W 16-13
24,1985,1985-09-08,1,25.251,KAN,@,NOR,W 47-27
25,1985,1985-09-12,2,25.255,KAN,,RAI,W 36-20
26,1985,1985-09-22,3,25.265,KAN,@,MIA,L 0-31
27,1985,1985-09-29,4,25.272,KAN,,SEA,W 28-7
28,1985,1985-10-06,5,25.279,KAN,@,RAI,L 10-19
29,1985,1985-10-13,6,25.286,KAN,@,SDG,L 20-31
30,1985,1985-10-20,7,25.293,KAN,,RAM,L 0-16
31,1985,1985-10-27,8,25.300,KAN,,DEN,L 10-30
32,1985,1985-11-03,9,25.307,KAN,@,HOU,L 20-23
33,1985,1985-11-10,10,25.314,KAN,,PIT,L 28-36
34,1985,1985-11-17,11,25.321,KAN,@,SFO,L 3-31
35,1985,1985-11-24,12,25.328,KAN,,IND,W 20-7
36,1985,1985-12-01,13,25.335,KAN,@,SEA,L 6-24
37,1985,1985-12-08,14,25.342,KAN,,ATL,W 38-10
38,1985,1985-12-14,15,25.348,KAN,@,DEN,L 13-14
39,1985,1985-12-22,16,25.356,KAN,,SDG,W 38-34
40,1986,1986-09-07,1,26.250,KAN,,CIN,W 24-14
41,1986,1986-09-14,2,26.257,KAN,@,SEA,L 17-23
42,1986,1986-09-21,3,26.264,KAN,,HOU,W 27-13
43,1986,1986-09-28,4,26.271,KAN,@,BUF,W 20-17
44,1986,1986-10-05,5,26.278,KAN,,RAI,L 17-24
45,1986,1986-10-12,6,26.285,KAN,@,CLE,L 7-20
46,1986,1986-10-19,7,26.292,KAN,,SDG,W 42-41
47,1986,1986-10-26,8,26.299,KAN,,TAM,W 27-20
48,1986,1986-11-02,9,26.306,KAN,@,SDG,W 24-23
49,1986,1986-11-09,10,26.313,KAN,,SEA,W 27-7
50,1986,1986-11-16,11,26.320,KAN,@,DEN,L 17-38
51,1986,1986-11-23,12,26.327,KAN,@,STL,L 14-23
52,1986,1986-11-30,13,26.334,KAN,,BUF,L 14-17
53,1986,1986-12-07,14,26.341,KAN,,DEN,W 37-10
54,1986,1986-12-14,15,26.348,KAN,@,RAI,W 20-17
55,1986,1986-12-21,16,26.355,KAN,@,PIT,W 24-19
56,1987,1987-09-13,1,27.256,KAN,,SDG,W 20-13
57,1987,1987-09-20,2,27.263,KAN,@,SEA,L 14-43
58,1987,1987-10-25,6,27.298,KAN,@,SDG,L 21-42
59,1987,1987-11-01,7,27.305,KAN,@,CHI,L 28-31
60,1987,1987-11-08,8,27.312,KAN,,PIT,L 16-17
61,1987,1987-11-15,9,27.319,KAN,,NYJ,L 9-16
62,1987,1987-11-22,10,27.326,KAN,,GNB,L 3-23
63,1987,1987-11-26,11,27.330,KAN,@,DET,W 27-20
64,1987,1987-12-06,12,27.340,KAN,@,CIN,L 27-30
65,1987,1987-12-13,13,27.347,KAN,,RAI,W 16-10
66,1987,1987-12-19,14,27.353,KAN,@,DEN,L 17-20
67,1987,1987-12-27,15,27.361,KAN,,SEA,W 41-20
68,1988,1988-09-04,1,28.248,KAN,,CLE,L 3-6
69,1988,1988-09-11,2,28.255,KAN,@,SEA,L 10-31
70,1988,1988-09-18,3,28.262,KAN,,DEN,W 20-13
71,1988,1988-09-25,4,28.269,KAN,,SDG,L 23-24
72,1988,1988-10-02,5,28.276,KAN,@,NYJ,T 17-17
73,1988,1988-10-09,6,28.283,KAN,@,HOU,L 6-7
74,1988,1988-10-16,7,28.290,KAN,,RAI,L 17-27
75,1988,1988-11-06,10,28.311,KAN,@,DEN,L 11-17
76,1988,1988-11-13,11,28.318,KAN,,CIN,W 31-28
77,1988,1988-11-20,12,28.325,KAN,,SEA,W 27-24
78,1988,1988-11-27,13,28.332,KAN,@,PIT,L 10-16
79,1988,1988-12-04,14,28.339,KAN,,NYJ,W 38-34
80,1988,1988-12-11,15,28.346,KAN,@,NYG,L 12-28
81,1988,1988-12-18,16,28.353,KAN,@,SDG,L 13-24
82,1989,1989-09-10,1,29.253,KAN,@,DEN,L 20-34
83,1989,1989-09-17,2,29.260,KAN,,RAI,W 24-19
84,1989,1989-09-24,3,29.267,KAN,@,SDG,L 6-21
85,1989,1989-10-01,4,29.274,KAN,,CIN,L 17-21
86,1989,1989-10-08,5,29.281,KAN,@,SEA,W 20-16
87,1989,1989-10-15,6,29.288,KAN,@,RAI,L 14-20
88,1989,1989-10-22,7,29.295,KAN,,DAL,W 36-28
89,1989,1989-10-29,8,29.302,KAN,@,PIT,L 17-23
90,1989,1989-11-05,9,29.309,KAN,,SEA,W 20-10
91,1989,1989-11-12,10,29.316,KAN,,DEN,L 13-16
92,1989,1989-11-19,11,29.323,KAN,@,CLE,T 10-10
93,1989,1989-11-26,12,29.330,KAN,,HOU,W 34-0
94,1989,1989-12-03,13,29.337,KAN,,MIA,W 26-21
95,1989,1989-12-10,14,29.344,KAN,@,GNB,W 21-3
96,1989,1989-12-17,15,29.351,KAN,,SDG,L 13-20
97,1989,1989-12-24,16,29.358,KAN,@,MIA,W 27-24
98,1990,1990-09-09,1,30.252,KAN,,MIN,W 24-21
99,1990,1990-09-17,2,30.260,KAN,@,DEN,L 23-24
100,1990,1990-09-23,3,30.266,KAN,@,GNB,W 17-3
101,1990,1990-09-30,4,30.273,KAN,,CLE,W 34-0
102,1990,1990-10-07,5,30.280,KAN,@,IND,L 19-23
103,1990,1990-10-14,6,30.287,KAN,,DET,W 43-24
104,1990,1990-10-21,7,30.294,KAN,@,SEA,L 7-19
105,1990,1990-11-04,8,30.308,KAN,,RAI,W 9-7
106,1990,1990-11-11,9,30.315,KAN,,SEA,L 16-17
107,1990,1990-11-18,10,30.322,KAN,,SDG,W 27-10
108,1990,1990-11-25,11,30.329,KAN,@,RAI,W 27-24
109,1990,1990-12-02,12,30.336,KAN,@,NWE,W 37-7
110,1990,1990-12-09,13,30.343,KAN,,DEN,W 31-20
111,1990,1990-12-16,14,30.350,KAN,,HOU,L 10-27
112,1990,1990-12-23,15,30.357,KAN,@,SDG,W 24-21
113,1990,1990-12-29,16,30.363,KAN,@,CHI,W 21-10
114,1991,1991-09-01,1,31.244,KAN,,ATL,W 14-3
115,1991,1991-09-08,2,31.251,KAN,,NOR,L 10-17
116,1991,1991-09-16,3,31.259,KAN,@,HOU,L 7-17
117,1991,1991-09-22,4,31.265,KAN,,SEA,W 20-13
118,1991,1991-09-29,5,31.272,KAN,@,SDG,W 14-13
119,1991,1991-10-07,6,31.280,KAN,,BUF,W 33-6
120,1991,1991-10-13,7,31.286,KAN,,MIA,W 42-7
121,1991,1991-10-20,8,31.293,KAN,@,DEN,L 16-19
122,1991,1991-10-28,9,31.301,KAN,,RAI,W 24-21
123,1991,1991-11-10,10,31.314,KAN,@,RAM,W 27-20
124,1991,1991-11-17,11,31.321,KAN,,DEN,L 20-24
125,1991,1991-11-24,12,31.328,KAN,@,CLE,L 15-20
126,1991,1991-12-01,13,31.335,KAN,@,SEA,W 19-6
127,1991,1991-12-08,14,31.342,KAN,,SDG,W 20-17
128,1991,1991-12-14,15,31.348,KAN,@,SFO,L 14-28
129,1991,1991-12-22,16,31.356,KAN,@,RAI,W 27-21
130,1992,1992-09-06,1,32.250,KAN,@,SDG,W 24-10
131,1992,1992-09-13,2,32.257,KAN,,SEA,W 26-7
132,1992,1992-09-20,3,32.264,KAN,@,HOU,L 20-23
133,1992,1992-09-28,4,32.272,KAN,,RAI,W 27-7
134,1992,1992-10-04,5,32.278,KAN,@,DEN,L 19-20
135,1992,1992-10-11,6,32.285,KAN,,PHI,W 24-17
136,1992,1992-10-18,7,32.292,KAN,@,DAL,L 10-17
137,1992,1992-10-25,8,32.299,KAN,,PIT,L 3-27
138,1992,1992-11-08,9,32.313,KAN,,SDG,W 16-14
139,1992,1992-11-15,10,32.320,KAN,,WAS,W 35-16
140,1992,1992-12-13,14,32.348,KAN,,NWE,W 27-20
141,1992,1992-12-19,15,32.354,KAN,@,NYG,L 21-35
142,1992,1992-12-27,16,32.362,KAN,,DEN,W 42-20
143,1993,1993-09-12,2,33.255,NWE,,DET,L 16-19
144,1993,1993-09-19,3,33.262,NWE,,SEA,L 14-17
145,1993,1993-09-26,4,33.269,NWE,@,NYJ,L 7-45
146,1993,1993-10-10,5,33.283,NWE,@,PHO,W 23-21
147,1993,1993-10-17,6,33.290,NWE,,HOU,L 14-28
148,1993,1993-10-24,7,33.297,NWE,@,SEA,L 9-10
149,1993,1993-10-31,8,33.304,NWE,@,IND,L 6-9
150,1993,1993-11-07,9,33.311,NWE,,BUF,L 10-13
151,1993,1993-11-21,10,33.325,NWE,@,MIA,L 13-17
152,1993,1993-11-28,11,33.332,NWE,,NYJ,L 0-6
153,1993,1993-12-05,12,33.339,NWE,@,PIT,L 14-17
154,1993,1993-12-12,13,33.346,NWE,,CIN,W 7-2
155,1993,1993-12-19,14,33.353,NWE,@,CLE,W 20-17
156,1993,1993-12-26,15,33.360,NWE,,IND,W 38-0
157,1993,1994-01-02,16,34.002,NWE,,MIA,W 33-27
