ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2018,2018-09-09,1,23.041,MIN,,SFO,W 24-16,,1,1,6,6.00,0,100.0%,6.00
2,2018,2018-09-16,2,23.048,MIN,@,GNB,T 29-29,,0,0,0,,0,0.0%,
3,2018,2018-09-23,3,23.055,MIN,,BUF,L 6-27,*,1,1,7,7.00,0,100.0%,7.00
4,2018,2018-09-27,4,23.059,MIN,@,LAR,L 31-38,,0,0,0,,0,0.0%,
