ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-09-17,1,22.003,SFO,@,MIN,W 27-21,7,76,10.86,1,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,57,57.00,0,1,6
2,1967,1967-09-24,2,22.010,SFO,,ATL,W 38-7,7,11,1.57,0,2,30,15.00,0,0,0,,0,0,0,,0,0,,,1,32,32.00,0,4,41,10.25,0,0,0
3,1967,1967-10-01,3,22.017,SFO,@,BAL,L 7-41,3,24,8.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,3,81,27.00,0,0,0,,0,0,0
4,1967,1967-10-08,4,22.024,SFO,@,RAM,W 27-24,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,1,-4,-4.00,0,0,0
5,1967,1967-10-15,5,22.031,SFO,@,PHI,W 28-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,53,17.67,0,3,16,5.33,0,0,0
6,1967,1967-10-22,6,22.038,SFO,,NOR,W 27-13,2,8,4.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,3,159,53.00,0,2,1,0.50,0,0,0
7,1967,1967-10-29,7,22.045,SFO,,DET,L 3-45,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0
8,1967,1967-11-05,8,22.052,SFO,,RAM,L 7-17,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,56,28.00,0,4,26,6.50,0,0,0
9,1967,1967-11-12,9,22.059,SFO,@,WAS,L 28-31,3,24,8.00,0,3,30,10.00,0,0,0,,0,0,0,,0,0,,,4,78,19.50,0,0,0,,0,0,0
10,1967,1967-11-19,10,22.066,SFO,@,GNB,L 0-13,3,25,8.33,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,3,99,33.00,0,1,9,9.00,0,0,0
11,1967,1967-11-26,11,22.073,SFO,,BAL,L 9-26,6,18,3.00,0,3,29,9.67,0,0,0,,0,0,0,,0,0,,,3,76,25.33,0,3,45,15.00,0,0,0
12,1967,1967-12-03,12,22.080,SFO,,CHI,L 14-28,2,10,5.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,4,63,15.75,0,3,23,7.67,0,0,0
13,1967,1967-12-10,13,22.087,SFO,@,ATL,W 34-28,4,13,3.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,31,10.33,0,1,6
14,1967,1967-12-16,14,22.093,SFO,,DAL,W 24-16,4,-4,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,4,105,26.25,0,0,0,,0,0,0
15,1968,1968-10-13,5,23.029,SFO,,BAL,L 14-42,3,-5,-1.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,0,0,,0,0,0
16,1968,1968-10-20,6,23.036,SFO,@,NYG,W 26-10,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1968,1968-10-27,7,23.043,SFO,@,DET,W 14-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,0,0
18,1968,1968-11-03,8,23.050,SFO,,CLE,L 21-33,0,0,,0,2,25,12.50,0,0,0,,0,0,0,,0,0,,,1,9,9.00,0,0,0,,0,0,0
