ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1977,1977-10-23,6,22.179,GNB,@,TAM,W 13-0,,,,,,,,,,,,,,,,,,
2,1977,1977-10-30,7,22.186,GNB,,CHI,L 0-26,,2,5,40.00,46,0,0,73.7,0,0,9.20,9.20,1,13,13.00,0,0,0
3,1977,1977-11-21,10,22.208,GNB,@,WAS,L 9-10,*,12,24,50.00,140,0,3,28.5,0,0,5.83,0.21,2,5,2.50,0,0,0
4,1977,1977-11-27,11,22.214,GNB,,MIN,L 6-13,*,6,23,26.09,75,0,2,4.4,0,0,3.26,-0.65,2,1,0.50,1,1,6
5,1977,1977-12-04,12,22.221,GNB,,DET,W 10-9,*,4,9,44.44,65,0,2,29.6,0,0,7.22,-2.78,6,33,5.50,0,0,0
6,1977,1977-12-11,13,22.228,GNB,@,CHI,L 10-21,*,9,22,40.91,89,0,0,53.0,0,0,4.05,4.05,2,1,0.50,0,0,0
7,1977,1977-12-18,14,22.235,GNB,,SFO,W 16-14,*,17,22,77.27,219,1,0,123.1,0,0,9.95,10.86,1,2,2.00,0,0,0
8,1978,1978-09-03,1,23.129,GNB,@,DET,W 13-7,*,3,9,33.33,31,0,0,44.2,0,0,3.44,3.44,3,9,3.00,0,0,0
9,1978,1978-09-10,2,23.136,GNB,,NOR,W 28-17,*,10,15,66.67,161,4,0,141.9,0,0,10.73,16.07,2,25,12.50,0,0,0
10,1978,1978-09-17,3,23.143,GNB,,OAK,L 3-28,*,10,28,35.71,87,0,1,29.9,0,0,3.11,1.50,4,24,6.00,0,0,0
11,1978,1978-09-24,4,23.150,GNB,@,SDG,W 24-3,*,7,14,50.00,92,0,1,41.4,0,0,6.57,3.36,1,0,0.00,0,0,0
12,1978,1978-10-01,5,23.157,GNB,,DET,W 35-14,*,14,18,77.78,230,2,2,116.2,0,0,12.78,10.00,2,2,1.00,1,1,6
13,1978,1978-10-08,6,23.164,GNB,,CHI,W 24-14,*,6,12,50.00,88,1,0,102.1,0,0,7.33,9.00,2,-1,-0.50,0,0,0
14,1978,1978-10-15,7,23.171,GNB,,SEA,W 45-28,*,12,19,63.16,179,1,1,89.6,0,0,9.42,8.11,1,0,0.00,0,0,0
15,1978,1978-10-22,8,23.178,GNB,@,MIN,L 7-21,*,18,30,60.00,120,0,1,54.9,0,0,4.00,2.50,1,8,8.00,0,0,0
16,1978,1978-10-29,9,23.185,GNB,,TAM,W 9-7,*,16,31,51.61,173,0,1,54.9,0,0,5.58,4.13,6,2,0.33,0,0,0
17,1978,1978-11-05,10,23.192,GNB,@,PHI,L 3-10,*,18,33,54.55,220,0,3,37.4,0,0,6.67,2.58,0,0,,0,0,0
18,1978,1978-11-12,11,23.199,GNB,,DAL,L 14-42,*,3,16,18.75,31,0,1,13.5,0,0,1.94,-0.88,0,0,,0,0,0
19,1978,1978-11-19,12,23.206,GNB,@,DEN,L 3-16,*,8,16,50.00,131,0,1,51.8,0,0,8.19,5.38,2,1,0.50,0,0,0
20,1978,1978-11-26,13,23.213,GNB,,MIN,T 10-10,*,11,23,47.83,175,0,0,73.6,0,0,7.61,7.61,0,0,,0,0,0
21,1978,1978-12-03,14,23.220,GNB,@,TAM,W 17-7,*,13,19,68.42,113,1,1,79.5,0,0,5.95,4.63,4,-3,-0.75,0,0,0
22,1978,1978-12-10,15,23.227,GNB,@,CHI,L 0-14,*,7,20,35.00,96,0,1,30.4,0,0,4.80,2.55,0,0,,0,0,0
23,1978,1978-12-17,16,23.234,GNB,@,RAM,L 14-31,*,12,25,48.00,166,1,3,43.5,0,0,6.64,2.04,0,0,,0,0,0
24,1979,1979-09-02,1,24.128,GNB,@,CHI,L 3-6,*,10,24,41.67,114,0,0,56.6,0,0,4.75,4.75,1,8,8.00,0,0,0
25,1979,1979-09-09,2,24.135,GNB,,NOR,W 28-19,*,9,15,60.00,139,0,1,62.9,0,0,9.27,6.27,1,2,2.00,1,1,6
26,1979,1979-09-16,3,24.142,GNB,,TAM,L 10-21,*,24,34,70.59,214,1,0,96.9,0,0,6.29,6.88,4,16,4.00,0,0,0
