ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1984,1984-12-02,14,22.365,RAM,,NOR,W 34-21,,,,,,
2,1984,1984-12-09,15,23.006,RAM,,HOU,W 27-16,,,,,,
3,1984,1984-12-14,16,23.011,RAM,@,SFO,L 16-19,,,,,,
4,1987,1987-10-11,4,25.312,ATL,,SFO,L 17-25,3,19,6.33,1,1,6
5,1987,1987-10-18,5,25.319,ATL,,RAM,W 24-20,4,32,8.00,0,0,0
