ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2002,2002-09-08,1,23.308,CIN,,SDG,L 6-34,,,,,,,0.0%,,,,,,,
2,2002,2002-09-15,2,23.315,CIN,@,CLE,L 7-20,,,,,,,0.0%,,,,,,,
3,2002,2002-09-22,3,23.322,CIN,@,ATL,L 3-30,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
4,2002,2002-09-29,4,23.329,CIN,,TAM,L 7-35,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
5,2002,2002-10-06,5,23.336,CIN,@,IND,L 21-28,*,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0
6,2002,2002-10-13,6,23.343,CIN,,PIT,L 7-34,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
7,2002,2002-10-27,7,23.357,CIN,,TEN,L 24-30,,2,1,8,8.00,1,50.0%,4.00,0,0,,0,1,6
8,2002,2002-11-03,8,23.364,CIN,@,HOU,W 38-3,*,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0
9,2002,2002-11-10,9,24.006,CIN,@,BAL,L 27-38,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
10,2002,2002-11-17,10,24.013,CIN,,CLE,L 20-27,,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0
11,2002,2002-11-24,11,24.020,CIN,@,PIT,L 21-29,*,4,3,37,12.33,1,75.0%,9.25,0,0,,0,1,6
12,2002,2002-12-01,12,24.027,CIN,,BAL,L 23-27,*,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0
13,2002,2002-12-08,13,24.034,CIN,@,CAR,L 31-52,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
14,2002,2002-12-15,14,24.041,CIN,,JAX,L 15-29,*,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0
15,2002,2002-12-22,15,24.048,CIN,,NOR,W 20-13,*,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0
16,2002,2002-12-29,16,24.055,CIN,@,BUF,L 9-27,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
17,2003,2003-09-07,1,24.307,CIN,,DEN,L 10-30,,5,4,97,24.25,0,80.0%,19.40,0,0,,0,0,0
18,2003,2003-09-14,2,24.314,CIN,@,OAK,L 20-23,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0
19,2003,2003-09-21,3,24.321,CIN,,PIT,L 10-17,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
20,2003,2003-10-05,5,24.335,CIN,@,BUF,L 16-22,,,,,,,0.0%,,,,,,,
21,2003,2003-10-19,6,24.349,CIN,,BAL,W 34-26,,2,2,62,31.00,1,100.0%,31.00,0,0,,0,1,6
22,2003,2003-10-26,7,24.356,CIN,,SEA,W 27-24,,,,,,,0.0%,,,,,,,
23,2003,2003-11-02,8,24.363,CIN,@,ARI,L 14-17,,3,3,23,7.67,0,100.0%,7.67,0,0,,0,0,0
24,2003,2003-11-09,9,25.005,CIN,,HOU,W 34-27,,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
25,2003,2003-11-16,10,25.012,CIN,,KAN,W 24-19,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
26,2003,2003-11-23,11,25.019,CIN,@,SDG,W 34-27,,,,,,,0.0%,,,,,,,
27,2003,2003-11-30,12,25.026,CIN,@,PIT,W 24-20,,3,1,18,18.00,1,33.3%,6.00,0,0,,0,1,6
28,2003,2003-12-07,13,25.033,CIN,@,BAL,L 13-31,,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0
29,2003,2003-12-14,14,25.040,CIN,,SFO,W 41-38,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
30,2003,2003-12-21,15,25.047,CIN,@,STL,L 10-27,,1,,,,,0.0%,,,,,,,
31,2003,2003-12-28,16,25.054,CIN,,CLE,L 14-22,,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0
32,2004,2004-09-12,1,25.313,CIN,@,NYJ,L 24-31,,,,,,,0.0%,,,,,,,
33,2004,2004-09-19,2,25.320,CIN,,MIA,W 16-13,,7,4,12,3.00,0,57.1%,1.71,0,0,,0,0,0
34,2004,2004-09-26,3,25.327,CIN,,BAL,L 9-23,,6,3,28,9.33,0,50.0%,4.67,0,0,,0,0,0
35,2004,2004-10-03,4,25.334,CIN,@,PIT,L 17-28,,1,,,,,0.0%,,,,,,,
36,2004,2004-10-17,5,25.348,CIN,@,CLE,L 17-34,,3,3,17,5.67,1,100.0%,5.67,0,0,,0,1,6
37,2004,2004-10-25,6,25.356,CIN,,DEN,W 23-10,,0,,,,,0.0%,,,,,,,
38,2004,2004-10-31,7,25.362,CIN,@,TEN,L 20-27,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
39,2004,2004-11-07,8,26.003,CIN,,DAL,W 26-3,,2,2,84,42.00,1,100.0%,42.00,0,0,,0,1,6
40,2004,2004-11-14,9,26.010,CIN,@,WAS,W 17-10,,1,,,,,0.0%,,,,,,,
41,2004,2004-11-21,10,26.017,CIN,,PIT,L 14-19,,1,,,,,0.0%,,,,,,,
42,2004,2004-11-28,11,26.024,CIN,,CLE,W 58-48,,,,,,,0.0%,,,,,,,
43,2004,2004-12-05,12,26.031,CIN,@,BAL,W 27-26,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
44,2004,2004-12-12,13,26.038,CIN,@,NWE,L 28-35,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6
45,2004,2004-12-19,14,26.045,CIN,,BUF,L 17-33,,5,3,20,6.67,1,60.0%,4.00,0,0,,0,1,6
46,2004,2004-12-26,15,26.052,CIN,,NYG,W 23-22,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
47,2004,2005-01-02,16,26.059,CIN,@,PHI,W 38-10,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
48,2005,2005-09-11,1,26.311,CIN,@,CLE,W 27-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
49,2005,2005-09-18,2,26.318,CIN,,MIN,W 37-8,,2,2,36,18.00,1,100.0%,18.00,0,0,,0,1,6
50,2005,2005-09-25,3,26.325,CIN,@,CHI,W 24-7,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
51,2005,2005-10-02,4,26.332,CIN,,HOU,W 16-10,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0
52,2005,2005-10-09,5,26.339,CIN,@,JAX,L 20-23,,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0
53,2005,2005-10-16,6,26.346,CIN,@,TEN,W 31-23,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
54,2005,2005-10-23,7,26.353,CIN,,PIT,L 13-27,,,0,0,,0,0.0%,,0,0,,0,0,0
55,2005,2005-10-30,8,26.360,CIN,,GNB,W 21-14,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
56,2005,2005-11-06,9,27.002,CIN,@,BAL,W 21-9,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
57,2005,2005-11-20,10,27.016,CIN,,IND,L 37-45,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
58,2005,2005-11-27,11,27.023,CIN,,BAL,W 42-29,,,0,0,,0,0.0%,,0,0,,0,0,0
59,2005,2005-12-04,12,27.030,CIN,@,PIT,W 38-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
60,2005,2005-12-11,13,27.037,CIN,,CLE,W 23-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
61,2005,2005-12-18,14,27.044,CIN,@,DET,W 41-17,,2,2,20,10.00,0,100.0%,10.00,1,4,4.00,0,0,0
62,2005,2005-12-24,15,27.050,CIN,,BUF,L 27-37,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
63,2005,2006-01-01,16,27.058,CIN,@,KAN,L 3-37,,4,3,22,7.33,0,75.0%,5.50,1,0,0.00,0,0,0
64,2006,2006-09-10,1,27.310,PHI,@,HOU,W 24-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
65,2006,2006-09-17,2,27.317,PHI,,NYG,L 24-30,*,0,1,11,11.00,0,,,0,0,,0,0,0
66,2006,2006-09-24,3,27.324,PHI,@,SFO,W 38-24,*,1,1,60,60.00,0,100.0%,60.00,0,0,,0,0,0
67,2006,2006-10-02,4,27.332,PHI,,GNB,W 31-9,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
68,2006,2006-10-08,5,27.338,PHI,,DAL,W 38-24,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0
69,2006,2006-10-15,6,27.345,PHI,@,NOR,L 24-27,,2,2,41,20.50,0,100.0%,20.50,0,0,,0,0,0
70,2006,2006-10-22,7,27.352,PHI,@,TAM,L 21-23,*,3,1,8,8.00,0,33.3%,2.67,1,11,11.00,0,0,0
71,2006,2006-10-29,8,27.359,PHI,,JAX,L 6-13,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
72,2006,2006-11-12,9,28.008,PHI,,WAS,W 27-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
