ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
27,1968,1968-09-22,2,27.058,BOS,,NYJ,L 31-47,*,17,30,56.67,276,1,4,59.2,0,0,9.20,3.87,2,12,6.00,0
28,1968,1968-09-29,3,27.065,BOS,@,DEN,W 20-17,*,11,30,36.67,153,1,0,65.0,0,0,5.10,5.77,3,2,0.67,0
29,1968,1968-10-06,4,27.072,BOS,@,OAK,L 10-41,*,13,37,35.14,120,0,1,33.6,0,0,3.24,2.03,0,0,,0
30,1968,1968-10-13,5,27.079,BOS,,HOU,L 0-16,*,8,34,23.53,98,0,3,2.8,0,0,2.88,-1.09,1,10,10.00,0
31,1968,1968-10-20,6,27.086,BOS,,BUF,W 23-6,*,4,12,33.33,96,2,1,68.1,0,0,8.00,7.58,2,27,13.50,0
32,1968,1968-10-27,7,27.093,BOS,@,NYJ,L 14-48,*,9,20,45.00,86,0,5,17.9,0,0,4.30,-6.95,0,0,,0
33,1969,1969-09-14,1,28.050,BOS,@,DEN,L 7-35,*,19,38,50.00,257,0,4,32.3,0,0,6.76,2.03,0,0,,0
34,1969,1969-09-21,2,28.057,BOS,,KAN,L 0-31,*,12,23,52.17,77,0,0,59.5,0,0,3.35,3.35,0,0,,0
35,1969,1969-09-28,3,28.064,BOS,,OAK,L 23-38,*,12,29,41.38,139,3,2,62.3,0,0,4.79,3.76,0,0,,0
36,1969,1969-10-05,4,28.071,BOS,,NYJ,L 14-23,*,15,27,55.56,168,1,2,55.8,0,0,6.22,3.63,1,-5,-5.00,0
37,1969,1969-10-11,5,28.077,BOS,@,BUF,L 16-23,*,13,31,41.94,162,1,1,56.1,0,0,5.23,4.42,0,0,,0
38,1969,1969-10-19,6,28.085,BOS,,SDG,L 10-13,*,11,25,44.00,90,1,2,33.7,0,0,3.60,0.80,0,0,,0
39,1969,1969-10-26,7,28.092,BOS,@,NYJ,L 17-23,*,12,24,50.00,139,1,1,64.4,0,0,5.79,4.75,1,4,4.00,0
40,1969,1969-11-02,8,28.099,BOS,,HOU,W 24-0,*,12,22,54.55,191,2,0,114.0,0,0,8.68,10.50,0,0,,0
41,1969,1969-11-09,9,28.106,BOS,,MIA,L 16-17,*,2,9,22.22,55,1,1,50.0,0,0,6.11,3.33,7,-19,-2.71,0
42,1969,1969-11-16,10,28.113,BOS,@,CIN,W 25-14,*,9,18,50.00,96,2,0,103.0,0,0,5.33,7.56,0,0,,0
43,1969,1969-11-23,11,28.120,BOS,,BUF,W 35-21,*,12,19,63.16,244,3,1,124.5,0,0,12.84,13.63,0,0,,0
44,1969,1969-11-30,12,28.127,BOS,@,MIA,W 38-23,*,8,17,47.06,159,3,0,119.9,0,0,9.35,12.88,2,1,0.50,0
45,1969,1969-12-07,13,28.134,BOS,@,SDG,L 18-28,*,13,23,56.52,169,0,4,40.2,0,0,7.35,-0.48,1,3,3.00,0
46,1969,1969-12-14,14,28.141,BOS,@,HOU,L 23-27,*,10,26,38.46,214,1,0,81.2,0,0,8.23,9.00,0,0,,0
47,1970,1970-09-20,1,29.056,BOS,,MIA,W 27-14,*,12,23,52.17,139,1,1,67.1,0,0,6.04,4.96,1,5,5.00,0
48,1970,1970-09-27,2,29.063,BOS,,NYJ,L 21-31,*,11,24,45.83,153,1,3,41.1,0,0,6.38,1.58,0,0,,0
49,1970,1970-10-04,3,29.070,BOS,,BAL,L 6-14,*,17,38,44.74,236,0,0,65.2,0,0,6.21,6.21,1,0,0.00,0
50,1970,1970-10-11,4,29.077,BOS,@,KAN,L 10-23,*,3,12,25.00,30,0,4,0.0,0,0,2.50,-12.50,0,0,,0
51,1970,1970-10-25,6,29.091,BOS,@,BAL,L 3-27,,1,2,50.00,12,0,1,29.2,0,0,6.00,-16.50,0,0,,0
52,1970,1970-11-01,7,29.098,BOS,,BUF,L 10-45,,11,20,55.00,106,0,0,70.0,0,0,5.30,5.30,0,0,,0
53,1970,1970-11-08,8,29.105,BOS,@,STL,L 0-31,,6,16,37.50,51,0,1,20.6,0,0,3.19,0.38,0,0,,0
54,1970,1970-11-22,10,29.119,BOS,@,NYJ,L 3-17,,1,5,20.00,15,0,0,39.6,0,0,3.00,3.00,0,0,,0
55,1970,1970-11-29,11,29.126,BOS,@,BUF,W 14-10,,4,9,44.44,34,1,1,52.3,0,0,3.78,1.00,0,0,,0
56,1970,1970-12-06,12,29.133,BOS,@,MIA,L 20-37,,12,21,57.14,95,1,0,84.4,0,0,4.52,5.48,0,0,,0
57,1970,1970-12-20,14,29.147,BOS,@,CIN,L 7-45,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6,6.00,0
58,1972,1972-10-01,3,31.067,BUF,,BAL,L 0-17,,5,7,71.43,67,0,1,61.9,0,0,9.57,3.14,0,0,,0
59,1972,1972-10-08,4,31.074,BUF,,NWE,W 38-14,,,,,,,,,,,,,,,,
60,1972,1972-10-22,6,31.088,BUF,@,MIA,L 23-24,,4,12,33.33,16,1,0,70.1,0,0,1.33,3.00,1,14,14.00,0
61,1972,1972-10-29,7,31.095,BUF,,PIT,L 21-38,,5,10,50.00,62,0,2,30.0,0,0,6.20,-2.80,3,4,1.33,0
62,1972,1972-11-12,9,31.109,BUF,@,NYJ,L 3-41,,2,4,50.00,31,0,1,36.5,0,0,7.75,-3.50,1,1,1.00,0
