ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1967,1967-10-29,7,24.055,RAM,@,CHI,W 28-17,1,15,0
2,1967,1967-11-19,10,24.076,RAM,@,ATL,W 31-3,1,9,0
3,1969,1969-10-05,3,26.031,RAM,,NOR,W 36-17,1,2,0
4,1969,1969-10-12,4,26.038,RAM,@,SFO,W 27-21,1,8,0
5,1969,1969-10-26,6,26.052,RAM,@,CHI,W 9-7,1,9,0
6,1969,1969-11-23,10,26.080,RAM,,DAL,W 24-23,1,10,0
