ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1969,1969-11-16,9,23.064,RAM,@,PHI,W 23-17,0,0,,0,0,0,,0,1,0,0.00,0,0,0
2,1970,1970-09-18,1,24.005,RAM,,STL,W 34-13,,,,,,,,,,,,,,
3,1970,1970-09-27,2,24.014,RAM,@,BUF,W 19-0,,,,,,,,,,,,,,
4,1970,1970-10-04,3,24.021,RAM,,SDG,W 37-10,,,,,,,,,,,,,,
5,1970,1970-10-11,4,24.028,RAM,,SFO,L 6-20,,,,,,,,,,,,,,
6,1970,1970-11-01,7,24.049,RAM,@,NOR,W 30-17,,,,,,,,,,,,,,
7,1970,1970-11-08,8,24.056,RAM,,ATL,T 10-10,,,,,,,,,,,,,,
8,1970,1970-11-15,9,24.063,RAM,,NYJ,L 20-31,,,,,,,,,,,,,,
9,1970,1970-11-22,10,24.070,RAM,@,ATL,W 17-7,,,,,,,,,,,,,,
10,1970,1970-11-29,11,24.077,RAM,@,SFO,W 30-13,,,,,,,,,,,,,,
11,1970,1970-12-06,12,24.084,RAM,,NOR,W 34-16,,,,,,,,,,,,,,
12,1970,1970-12-14,13,24.092,RAM,,DET,L 23-28,,,,,,,,,,,,,,
13,1970,1970-12-20,14,24.098,RAM,@,NYG,W 31-3,,,,,,,,,,,,,,
14,1971,1971-09-19,1,25.006,RAM,@,NOR,L 20-24,,,,,,,,,,,,,,
15,1971,1971-09-26,2,25.013,RAM,,ATL,T 20-20,,,,,,,,,,,,,,
16,1971,1971-10-17,5,25.034,RAM,@,ATL,W 24-16,,,,,,,,,,,,,,
17,1971,1971-10-24,6,25.041,RAM,,GNB,W 30-13,,,,,,,,,,,,,,
18,1971,1971-10-31,7,25.048,RAM,,MIA,L 14-20,,,,,,,,,,,,,,
19,1971,1971-11-08,8,25.056,RAM,@,BAL,L 17-24,,,,,,,,,,,,,,
20,1971,1971-11-14,9,25.062,RAM,@,DET,W 21-13,,,,,,,,,,,,,,
21,1971,1971-11-21,10,25.069,RAM,,SFO,W 17-6,,,,,,,,,,,,,,
22,1971,1971-11-25,11,25.073,RAM,@,DAL,L 21-28,,,,,,,,,,,,,,
23,1971,1971-12-05,12,25.083,RAM,,NOR,W 45-28,,,,,,,,,,,,,,
24,1971,1971-12-13,13,25.091,RAM,,WAS,L 24-38,,,,,,,,,,,,,,
25,1971,1971-12-19,14,25.097,RAM,@,PIT,W 23-14,,,,,,,,,,,,,,
26,1972,1972-09-17,1,26.004,RAM,,NOR,W 34-14,,,,,,,,,,,,,,
27,1972,1972-09-24,2,26.011,RAM,@,CHI,T 13-13,,,,,,,,,,,,,,
28,1972,1972-10-01,3,26.018,RAM,@,ATL,L 3-31,,,,,,,,,,,,,,
29,1972,1972-10-08,4,26.025,RAM,,SFO,W 31-7,,,,,,,,,,,,,,
30,1972,1972-10-15,5,26.032,RAM,@,PHI,W 34-3,,,,,,,,,,,,,,
31,1972,1972-11-05,8,26.053,RAM,,ATL,W 20-7,,,,,,,,,,,,,,
32,1972,1972-11-12,9,26.060,RAM,,DEN,L 10-16,,,,,,,,,,,,,,
33,1972,1972-11-19,10,26.067,RAM,,MIN,L 41-45,0,0,,0,3,46,15.33,0,0,0,,0,0,0
34,1972,1972-11-26,11,26.074,RAM,@,NOR,L 16-19,,,,,,,,,,,,,,
35,1972,1972-12-04,12,26.082,RAM,@,SFO,W 26-16,,,,,,,,,,,,,,
36,1972,1972-12-10,13,26.088,RAM,@,STL,L 14-24,,,,,,,,,,,,,,
37,1972,1972-12-17,14,26.095,RAM,,DET,L 17-34,,,,,,,,,,,,,,
38,1973,1973-09-16,1,27.003,WAS,,SDG,W 38-0,,,,,,,,,,,,,,
39,1973,1973-09-23,2,27.010,WAS,@,STL,L 27-34,,,,,,,,,,,,,,
40,1973,1973-09-30,3,27.017,WAS,@,PHI,W 28-7,,,,,,,,,,,,,,
41,1973,1973-10-08,4,27.025,WAS,,DAL,W 14-7,,,,,,,,,,,,,,
42,1973,1973-10-14,5,27.031,WAS,@,NYG,W 21-3,,,,,,,,,,,,,,
43,1973,1973-10-21,6,27.038,WAS,,STL,W 31-13,,,,,,,,,,,,,,
44,1973,1973-10-28,7,27.045,WAS,@,NOR,L 3-19,,,,,,,,,,,,,,
45,1973,1973-11-05,8,27.053,WAS,@,PIT,L 16-21,,,,,,,,,,,,,,
46,1973,1973-11-11,9,27.059,WAS,,SFO,W 33-9,,,,,,,,,,,,,,
47,1973,1973-11-18,10,27.066,WAS,,BAL,W 22-14,,,,,,,,,,,,,,
48,1973,1973-11-22,11,27.070,WAS,@,DET,W 20-0,,,,,,,,,,,,,,
49,1973,1973-12-02,12,27.080,WAS,,NYG,W 27-24,,,,,,,,,,,,,,
50,1973,1973-12-09,13,27.087,WAS,@,DAL,L 7-27,,,,,,,,,,,,,,
51,1973,1973-12-16,14,27.094,WAS,,PHI,W 38-20,,,,,,,,,,,,,,
52,1974,1974-09-15,1,28.002,WAS,@,NYG,W 13-10,,,,,,,,,,,,,,
53,1974,1974-10-06,4,28.023,WAS,@,CIN,L 17-28,,,,,,,,,,,,,,
54,1974,1974-10-13,5,28.030,WAS,,MIA,W 20-17,,,,,,,,,,,,,,
55,1974,1974-10-20,6,28.037,WAS,,NYG,W 24-3,,,,,,,,,,,,,,
56,1974,1974-10-27,7,28.044,WAS,@,STL,L 20-23,,,,,,,,,,,,,,
57,1974,1974-11-03,8,28.051,WAS,@,GNB,W 17-6,,,,,,,,,,,,,,
58,1974,1974-11-10,9,28.058,WAS,@,PHI,W 27-20,,,,,,,,,,,,,,
59,1974,1974-11-17,10,28.065,WAS,,DAL,W 28-21,,,,,,,,,,,,,,
60,1974,1974-11-24,11,28.072,WAS,,PHI,W 26-7,,,,,,,,,,,,,,
61,1974,1974-11-28,12,28.076,WAS,@,DAL,L 23-24,,,,,,,,,,,,,,
62,1974,1974-12-09,13,28.087,WAS,@,RAM,W 23-17,,,,,,,,,,,,,,
63,1974,1974-12-15,14,28.093,WAS,,CHI,W 42-0,,,,,,,,,,,,,,
64,1975,1975-09-21,1,29.008,WAS,,NOR,W 41-3,,,,,,,,,,,,,,
65,1975,1975-09-28,2,29.015,WAS,,NYG,W 49-13,,,,,,,,,,,,,,
66,1975,1975-10-05,3,29.022,WAS,@,PHI,L 10-26,,,,,,,,,,,,,,
67,1975,1975-10-13,4,29.030,WAS,,STL,W 27-17,1,30,30.00,1,0,0,,0,0,0,,0,1,6
68,1975,1975-10-19,5,29.036,WAS,@,HOU,L 10-13,,,,,,,,,,,,,,
69,1975,1975-10-26,6,29.043,WAS,@,CLE,W 23-7,,,,,,,,,,,,,,
70,1975,1975-11-02,7,29.050,WAS,,DAL,W 30-24,,,,,,,,,,,,,,
71,1975,1975-11-09,8,29.057,WAS,@,NYG,W 21-13,,,,,,,,,,,,,,
72,1975,1975-11-16,9,29.064,WAS,@,STL,L 17-20,,,,,,,,,,,,,,
73,1975,1975-11-23,10,29.071,WAS,,OAK,L 23-26,1,11,11.00,0,0,0,,0,0,0,,0,0,0
74,1975,1975-11-30,11,29.078,WAS,,MIN,W 31-30,,,,,,,,,,,,,,
75,1975,1975-12-07,12,29.085,WAS,@,ATL,W 30-27,,,,,,,,,,,,,,
76,1975,1975-12-13,13,29.091,WAS,@,DAL,L 10-31,,,,,,,,,,,,,,
77,1975,1975-12-21,14,29.099,WAS,,PHI,L 3-26,,,,,,,,,,,,,,
