ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
33,1978,1978-10-01,5,24.003,SEA,@,DEN,L 7-28,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
34,1978,1978-10-08,6,24.010,SEA,,MIN,W 29-28,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
35,1978,1978-10-15,7,24.017,SEA,@,GNB,L 28-45,6,127,21.17,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
36,1978,1978-10-22,8,24.024,SEA,,OAK,W 27-7,4,67,16.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
37,1978,1978-10-29,9,24.031,SEA,,DEN,L 17-20,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1978,1978-11-05,10,24.038,SEA,@,CHI,W 31-29,6,126,21.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
39,1978,1978-11-12,11,24.045,SEA,,BAL,L 14-17,4,57,14.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
40,1978,1978-11-19,12,24.052,SEA,@,KAN,W 13-10,6,89,14.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
41,1978,1978-11-26,13,24.059,SEA,@,OAK,W 17-16,5,51,10.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
42,1978,1978-12-03,14,24.066,SEA,,CLE,W 47-24,8,108,13.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
43,1978,1978-12-10,15,24.073,SEA,@,SDG,L 10-37,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
44,1978,1978-12-17,16,24.080,SEA,,KAN,W 23-19,3,81,27.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
45,1979,1979-09-02,1,24.339,SEA,,SDG,L 16-33,2,45,22.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
46,1979,1979-09-09,2,24.346,SEA,@,MIA,L 10-19,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
47,1979,1979-09-16,3,24.353,SEA,,OAK,W 27-10,5,139,27.80,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
48,1979,1979-09-23,4,24.360,SEA,@,DEN,L 34-37,6,110,18.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
49,1979,1979-09-30,5,25.002,SEA,,KAN,L 6-24,2,43,21.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
50,1979,1979-10-07,6,25.009,SEA,@,SFO,W 35-24,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
51,1979,1979-10-14,7,25.016,SEA,@,SDG,L 10-20,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
52,1979,1979-10-21,8,25.023,SEA,,HOU,W 34-14,6,135,22.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
53,1979,1979-10-29,9,25.031,SEA,@,ATL,W 31-28,6,127,21.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
54,1979,1979-11-04,10,25.037,SEA,,RAM,L 0-24,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
55,1979,1979-11-11,11,25.044,SEA,@,CLE,W 29-24,3,93,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1979,1979-11-18,12,25.051,SEA,,NOR,W 38-24,9,146,16.22,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
57,1979,1979-11-26,13,25.059,SEA,,NYJ,W 30-7,7,68,9.71,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
58,1979,1979-12-02,14,25.065,SEA,@,KAN,L 21-37,9,120,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
59,1979,1979-12-08,15,25.071,SEA,,DEN,W 28-23,3,78,26.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
60,1980,1980-09-07,1,25.345,SEA,,SDG,L 13-34,5,62,12.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1980,1980-09-14,2,25.352,SEA,@,KAN,W 17-16,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1980,1980-09-21,3,25.359,SEA,,NWE,L 31-37,6,127,21.17,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,2,12
63,1980,1980-09-28,4,26.000,SEA,@,WAS,W 14-0,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
64,1980,1980-10-05,5,26.007,SEA,@,HOU,W 26-7,2,50,25.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1980,1980-10-12,6,26.014,SEA,,CLE,L 3-27,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
66,1980,1980-10-19,7,26.021,SEA,@,NYJ,W 27-17,5,53,10.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
67,1980,1980-10-26,8,26.028,SEA,@,OAK,L 14-33,4,142,35.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
68,1980,1980-11-02,9,26.035,SEA,,PHI,L 20-27,6,101,16.83,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
69,1980,1980-11-09,10,26.042,SEA,,KAN,L 30-31,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1980,1980-11-17,11,26.050,SEA,,OAK,L 17-19,5,68,13.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1980,1980-11-23,12,26.056,SEA,@,DEN,L 20-36,4,83,20.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1980,1980-11-27,13,26.060,SEA,@,DAL,L 7-51,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1980,1980-12-07,14,26.070,SEA,,NYG,L 21-27,8,139,17.38,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
74,1980,1980-12-13,15,26.076,SEA,@,SDG,L 14-21,5,55,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
75,1980,1980-12-21,16,26.084,SEA,,DEN,L 17-25,5,70,14.00,0,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
76,1981,1981-09-06,1,26.343,SEA,@,CIN,L 21-27,8,114,14.25,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
77,1981,1981-09-13,2,26.350,SEA,,DEN,W 13-10,5,45,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
78,1981,1981-09-20,3,26.357,SEA,@,OAK,L 10-20,6,92,15.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
79,1981,1981-09-27,4,26.364,SEA,,KAN,L 14-20,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
80,1981,1981-10-04,5,27.006,SEA,@,SDG,L 10-24,5,118,23.60,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
81,1981,1981-10-11,6,27.013,SEA,@,HOU,L 17-35,4,65,16.25,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
82,1981,1981-10-18,7,27.020,SEA,,NYG,L 0-32,4,40,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
83,1981,1981-10-25,8,27.027,SEA,@,NYJ,W 19-3,6,80,13.33,1,3,18,6.00,1,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
84,1981,1981-11-01,9,27.034,SEA,@,GNB,L 24-34,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
85,1981,1981-11-08,10,27.041,SEA,,PIT,W 24-21,4,82,20.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
86,1981,1981-11-16,11,27.049,SEA,,SDG,W 44-23,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
87,1981,1981-11-22,12,27.055,SEA,@,KAN,L 13-40,4,63,15.75,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
88,1981,1981-11-29,13,27.062,SEA,,OAK,L 31-32,3,63,21.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
89,1981,1981-12-06,14,27.069,SEA,,NYJ,W 27-23,7,169,24.14,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
90,1981,1981-12-13,15,27.076,SEA,@,DEN,L 13-23,3,72,24.00,0,2,21,10.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
91,1981,1981-12-20,16,27.083,SEA,,CLE,W 42-21,6,80,13.33,2,1,8,8.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,2,12
92,1982,1982-09-12,1,27.349,SEA,,CLE,L 7-21,6,71,11.83,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1982,1982-11-21,3,28.054,SEA,@,DEN,W 17-10,3,59,19.67,1,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
94,1982,1982-11-28,4,28.061,SEA,,PIT,W 16-0,5,109,21.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
95,1982,1982-12-05,5,28.068,SEA,@,RAI,L 23-28,2,11,5.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1982,1982-12-12,6,28.075,SEA,,CHI,W 20-14,8,111,13.88,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1982,1982-12-19,7,28.082,SEA,,NWE,L 0-16,3,45,15.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
98,1982,1982-12-26,8,28.089,SEA,@,CIN,L 10-24,4,51,12.75,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
99,1982,1983-01-02,9,28.096,SEA,,DEN,W 13-11,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
100,1983,1983-09-04,1,28.341,SEA,@,KAN,L 13-17,4,55,13.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
101,1983,1983-09-11,2,28.348,SEA,@,NYJ,W 17-10,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
102,1983,1983-09-18,3,28.355,SEA,,SDG,W 34-31,8,116,14.50,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
103,1983,1983-09-25,4,28.362,SEA,,WAS,L 17-27,8,130,16.25,2,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,2,12
104,1983,1983-10-02,5,29.004,SEA,@,CLE,W 24-9,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
105,1983,1983-10-09,6,29.011,SEA,@,SDG,L 21-28,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
106,1983,1983-10-23,8,29.025,SEA,,PIT,L 21-27,2,67,33.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
107,1983,1983-10-30,9,29.032,SEA,@,RAI,W 34-21,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
108,1983,1983-11-06,10,29.039,SEA,,DEN,W 27-19,4,48,12.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
109,1983,1983-11-13,11,29.046,SEA,@,STL,L 28-33,8,155,19.38,3,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,3,18
110,1983,1983-11-20,12,29.053,SEA,@,DEN,L 27-38,7,84,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
111,1983,1983-11-27,13,29.060,SEA,,KAN,W 51-48,4,66,16.50,0,0,0,,0,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0,0,0,,0,0,0
112,1983,1983-12-04,14,29.067,SEA,,DAL,L 10-35,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
113,1983,1983-12-11,15,29.074,SEA,@,NYG,W 17-12,3,29,9.67,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
114,1983,1983-12-18,16,29.081,SEA,,NWE,W 24-6,7,133,19.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
115,1984,1984-09-03,1,29.341,SEA,,CLE,W 33-0,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
116,1984,1984-09-09,2,29.347,SEA,,SDG,W 31-17,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
117,1984,1984-09-16,3,29.354,SEA,@,NWE,L 23-38,3,38,12.67,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
118,1984,1984-09-23,4,29.361,SEA,,CHI,W 38-9,1,29,29.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
119,1984,1984-09-30,5,30.002,SEA,@,MIN,W 20-12,8,130,16.25,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
120,1984,1984-10-07,6,30.009,SEA,@,RAI,L 14-28,4,66,16.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
121,1984,1984-10-14,7,30.016,SEA,,BUF,W 31-28,5,106,21.20,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
122,1984,1984-10-21,8,30.023,SEA,@,GNB,W 30-24,7,129,18.43,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
123,1984,1984-10-29,9,30.031,SEA,@,SDG,W 24-0,4,51,12.75,3,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,3,18
124,1984,1984-11-04,10,30.037,SEA,,KAN,W 45-0,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
125,1984,1984-11-12,11,30.045,SEA,,RAI,W 17-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
126,1984,1984-11-18,12,30.051,SEA,@,CIN,W 26-6,5,65,13.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
127,1984,1984-11-25,13,30.058,SEA,@,DEN,W 27-24,12,191,15.92,1,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
128,1984,1984-12-02,14,30.065,SEA,,DET,W 38-17,8,104,13.00,2,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
129,1984,1984-12-09,15,30.072,SEA,@,KAN,L 7-34,4,98,24.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1984,1984-12-15,16,30.078,SEA,,DEN,L 14-31,7,96,13.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
131,1985,1985-09-08,1,30.345,SEA,@,CIN,W 28-24,5,81,16.20,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
132,1985,1985-09-15,2,30.352,SEA,@,SDG,W 49-35,6,99,16.50,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
133,1985,1985-09-23,3,30.360,SEA,,RAM,L 24-35,6,88,14.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
134,1985,1985-09-29,4,31.001,SEA,@,KAN,L 7-28,6,92,15.33,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
135,1985,1985-10-06,5,31.008,SEA,,SDG,W 26-21,5,69,13.80,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
136,1985,1985-10-13,6,31.015,SEA,,ATL,W 30-26,8,103,12.88,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,7
137,1985,1985-10-20,7,31.022,SEA,@,DEN,L 10-13,1,9,9.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
138,1985,1985-10-27,8,31.029,SEA,@,NYJ,L 14-17,2,44,22.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
139,1985,1985-11-03,9,31.036,SEA,,RAI,W 33-3,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
140,1985,1985-11-10,10,31.043,SEA,@,NOR,W 27-3,5,110,22.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
141,1985,1985-11-17,11,31.050,SEA,,NWE,L 13-20,8,138,17.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
142,1985,1985-11-25,12,31.058,SEA,@,SFO,L 6-19,4,91,22.75,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
143,1985,1985-12-01,13,31.064,SEA,,KAN,W 24-6,7,101,14.43,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
144,1985,1985-12-08,14,31.071,SEA,,CLE,W 31-13,5,89,17.80,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
145,1985,1985-12-15,15,31.078,SEA,@,RAI,L 3-13,4,61,15.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
146,1985,1985-12-20,16,31.083,SEA,,DEN,L 24-27,4,65,16.25,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
147,1986,1986-09-07,1,31.344,SEA,,PIT,W 30-0,7,65,9.29,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
148,1986,1986-09-14,2,31.351,SEA,,KAN,W 23-17,5,62,12.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
149,1986,1986-09-21,3,31.358,SEA,@,NWE,W 38-31,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
150,1986,1986-09-28,4,32.000,SEA,@,WAS,L 14-19,3,44,14.67,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
151,1986,1986-10-06,5,32.008,SEA,,SDG,W 33-7,4,78,19.50,1,0,0,,0,1,1,100.00,18,0,0,118.7,0,0,18.00,18.00,0,0,,0,0,0,,0,1,6
152,1986,1986-10-12,6,32.014,SEA,@,RAI,L 10-14,4,60,15.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
153,1986,1986-10-19,7,32.021,SEA,,NYG,W 17-12,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
154,1986,1986-10-26,8,32.028,SEA,@,DEN,L 13-20,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
155,1986,1986-11-02,9,32.035,SEA,,NYJ,L 7-38,7,108,15.43,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
156,1986,1986-11-09,10,32.042,SEA,@,KAN,L 7-27,4,72,18.00,1,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
