ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1986,1986-09-07,1,25.245,GNB,,HOU,L 3-31,,,,
2,1986,1986-09-14,2,25.252,GNB,@,NOR,L 10-24,,,,
3,1986,1986-09-22,3,25.260,GNB,,CHI,L 12-25,,,,
4,1986,1986-09-28,4,25.266,GNB,@,MIN,L 7-42,,,,
5,1986,1986-10-05,5,25.273,GNB,,CIN,L 28-34,,,,
6,1986,1986-10-12,6,25.280,GNB,,DET,L 14-21,,,,
7,1986,1986-10-19,7,25.287,GNB,@,CLE,W 17-14,,,,
8,1986,1986-10-26,8,25.294,GNB,,SFO,L 17-31,,,,
9,1986,1986-11-02,9,25.301,GNB,@,PIT,L 3-27,,,,
10,1986,1986-11-09,10,25.308,GNB,,WAS,L 7-16,,,,
11,1986,1986-11-16,11,25.315,GNB,,TAM,W 31-7,,,,
12,1986,1986-11-23,12,25.322,GNB,@,CHI,L 10-12,,,,
13,1986,1986-11-27,13,25.326,GNB,@,DET,W 44-40,,,,
14,1986,1986-12-07,14,25.336,GNB,,MIN,L 6-32,,,,
15,1986,1986-12-14,15,25.343,GNB,@,TAM,W 21-7,,,,
16,1986,1986-12-20,16,25.349,GNB,@,NYG,L 24-55,,,,
17,1987,1987-09-13,1,26.251,GNB,,RAI,L 0-20,0,0,,0
18,1987,1987-09-20,2,26.258,GNB,,DEN,T 17-17,0,0,,0
19,1987,1987-10-25,6,26.293,GNB,@,DET,W 34-33,0,0,,0
20,1987,1987-11-01,7,26.300,GNB,,TAM,L 17-23,0,0,,0
21,1987,1987-11-08,8,26.307,GNB,,CHI,L 24-26,0,0,,0
22,1987,1987-11-15,9,26.314,GNB,@,SEA,L 13-24,0,0,,0
23,1987,1987-11-22,10,26.321,GNB,@,KAN,W 23-3,1,0,0.00,0
24,1987,1987-11-29,11,26.328,GNB,@,CHI,L 10-23,0,0,,0
25,1987,1987-12-06,12,26.335,GNB,,SFO,L 12-23,0,0,,0
26,1987,1987-12-13,13,26.342,GNB,,MIN,W 16-10,0,0,,0
27,1987,1987-12-19,14,26.348,GNB,@,NYG,L 10-20,0,0,,0
28,1987,1987-12-27,15,26.356,GNB,@,NOR,L 24-33,0,0,,0
