ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1979,1979-09-03,1,22.087,NWE,,PIT,L 13-16,0,0,,0,0,0,,0,3,64,21.33,0,0,0
2,1979,1979-09-09,2,22.093,NWE,,NYJ,W 56-3,4,11,2.75,1,0,0,,0,2,49,24.50,0,1,6
3,1979,1979-09-16,3,22.100,NWE,@,CIN,W 20-14,0,0,,0,0,0,,0,2,46,23.00,0,0,0
4,1979,1979-09-23,4,22.107,NWE,,SDG,W 27-21,0,0,,0,0,0,,0,1,11,11.00,0,0,0
5,1979,1979-10-01,5,22.115,NWE,@,GNB,L 14-27,0,0,,0,0,0,,0,1,26,26.00,0,0,0
6,1979,1979-10-07,6,22.121,NWE,,DET,W 24-17,0,0,,0,0,0,,0,2,34,17.00,0,0,0
7,1979,1979-10-14,7,22.128,NWE,@,CHI,W 27-7,6,8,1.33,0,1,15,15.00,0,2,60,30.00,0,0,0
8,1979,1979-10-21,8,22.135,NWE,,MIA,W 28-13,0,0,,0,0,0,,0,2,60,30.00,0,0,0
9,1979,1979-10-28,9,22.142,NWE,@,BAL,L 26-31,0,0,,0,0,0,,0,3,77,25.67,0,0,0
10,1979,1979-11-04,10,22.149,NWE,@,BUF,W 26-6,0,0,,0,0,0,,0,2,52,26.00,0,0,0
11,1979,1979-11-11,11,22.156,NWE,@,DEN,L 10-45,0,0,,0,0,0,,0,5,97,19.40,0,0,0
12,1979,1979-11-18,12,22.163,NWE,,BAL,W 50-21,9,65,7.22,1,1,20,20.00,0,1,22,22.00,0,1,6
13,1979,1979-11-25,13,22.170,NWE,,BUF,L 13-16,0,0,,0,0,0,,0,3,71,23.67,0,0,0
14,1979,1979-11-29,14,22.174,NWE,@,MIA,L 24-39,0,0,,0,0,0,,0,5,80,16.00,0,0,0
15,1979,1979-12-09,15,22.184,NWE,@,NYJ,L 26-27,0,0,,0,0,0,,0,1,15,15.00,0,0,0
16,1979,1979-12-16,16,22.191,NWE,,MIN,W 27-23,0,0,,0,0,0,,0,2,52,26.00,0,0,0
17,1980,1980-10-12,6,23.126,NWE,,MIA,W 34-0,7,37,5.29,1,0,0,,0,0,0,,0,1,6
18,1980,1980-10-19,7,23.133,NWE,@,BAL,W 37-21,,,,,,,,,,,,,,
19,1980,1980-10-26,8,23.140,NWE,@,BUF,L 13-31,,,,,,,,,,,,,,
20,1980,1980-11-02,9,23.147,NWE,,NYJ,W 34-21,,,,,,,,,,,,,,
21,1980,1980-11-10,10,23.155,NWE,@,HOU,L 34-38,,,,,,,,,,,,,,
22,1980,1980-11-16,11,23.161,NWE,,RAM,L 14-17,,,,,,,,,,,,,,
23,1980,1980-11-23,12,23.168,NWE,,BAL,W 47-21,,,,,,,,,,,,,,
24,1980,1980-11-30,13,23.175,NWE,@,SFO,L 17-21,0,0,,0,0,0,,0,1,0,0.00,0,0,0
25,1980,1980-12-08,14,23.183,NWE,@,MIA,L 13-16,,,,,,,,,,,,,,
26,1980,1980-12-14,15,23.189,NWE,,BUF,W 24-2,2,19,9.50,0,0,0,,0,0,0,,0,0,0
27,1980,1980-12-21,16,23.196,NWE,@,NOR,W 38-27,0,0,,0,0,0,,0,2,21,10.50,0,0,0
28,1982,1982-09-16,2,25.100,BUF,,MIN,W 23-22,,,,,,,,,,,,,,
29,1982,1982-11-28,4,25.173,GNB,@,NYJ,L 13-15,0,0,,0,0,0,,0,1,10,10.00,0,0,0
30,1982,1982-12-05,5,25.180,GNB,,BUF,W 33-21,0,0,,0,0,0,,0,2,55,27.50,0,0,0
31,1982,1982-12-12,6,25.187,GNB,,DET,L 10-30,,,,,,,,,0,0,,0,,
32,1982,1982-12-26,8,25.201,GNB,@,ATL,W 38-7,,,,,,,,,0,0,,0,,
33,1982,1983-01-02,9,25.208,GNB,@,DET,L 24-27,0,0,,0,0,0,,0,1,10,10.00,0,0,0
