ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
20,1977,1977-10-30,7,23.345,NYJ,@,NWE,L 13-24,*,16,32,50.00,183,1,0,78.0,0,0,5.72,6.34,1,7,7.00,0,0,0,,0,0,0
21,1977,1977-11-06,8,23.352,NYJ,,MIA,L 10-14,*,6,11,54.55,64,0,0,71.8,0,0,5.82,5.82,0,0,,0,0,0,,0,0,0
22,1977,1977-11-27,11,24.008,NYJ,,PIT,L 20-23,,2,6,33.33,8,1,2,42.4,0,0,1.33,-10.33,0,0,,0,0,0,,0,0,0
23,1977,1977-12-04,12,24.015,NYJ,@,NOR,W 16-13,*,8,21,38.10,161,1,1,61.8,0,0,7.67,6.48,3,-9,-3.00,0,0,0,,0,0,0
24,1977,1977-12-11,13,24.022,NYJ,,BUF,L 10-14,*,10,27,37.04,145,1,3,28.1,0,0,5.37,1.11,1,1,1.00,0,0,0,,0,0,0
25,1977,1977-12-18,14,24.029,NYJ,@,PHI,L 0-27,*,13,30,43.33,100,0,3,12.5,0,0,3.33,-1.17,1,0,0.00,0,0,0,,0,0,0
26,1978,1978-09-03,1,24.288,NYJ,,MIA,W 33-20,*,17,25,68.00,245,3,1,122.5,0,0,9.80,10.40,4,4,1.00,0,0,0,,0,0,0
27,1978,1978-09-10,2,24.295,NYJ,@,BUF,W 21-20,*,14,26,53.85,196,3,2,84.8,0,0,7.54,6.38,5,-10,-2.00,0,0,0,,0,0,0
28,1978,1978-09-17,3,24.302,NYJ,,SEA,L 17-24,*,13,24,54.17,220,0,3,45.8,0,0,9.17,3.54,1,1,1.00,0,0,0,,0,0,0
29,1978,1978-09-24,4,24.309,NYJ,@,WAS,L 3-23,*,9,19,47.37,136,0,1,49.5,0,0,7.16,4.79,2,6,3.00,0,0,0,,0,0,0
30,1978,1978-11-19,12,25.000,NYJ,,NWE,L 17-19,*,7,13,53.85,52,0,3,24.0,0,0,4.00,-6.38,2,17,8.50,0,0,0,,0,0,0
31,1979,1979-09-09,2,25.294,NYJ,@,NWE,L 3-56,*,10,20,50.00,118,0,2,28.7,0,0,5.90,1.40,1,0,0.00,0,0,0,,0,0,0
32,1979,1979-09-16,3,25.301,NYJ,,DET,W 31-10,*,9,13,69.23,208,0,0,111.9,0,0,16.00,16.00,1,2,2.00,0,0,0,,0,0,0
33,1979,1979-09-23,4,25.308,NYJ,@,BUF,L 31-46,*,11,21,52.38,168,2,3,71.2,0,0,8.00,3.48,0,0,,0,0,0,,0,0,0
34,1979,1979-09-30,5,25.315,NYJ,,MIA,W 33-27,*,6,10,60.00,186,1,1,97.9,0,0,18.60,16.10,0,0,,0,0,0,,0,0,0
35,1979,1979-10-07,6,25.322,NYJ,@,BAL,L 8-10,*,12,29,41.38,189,0,3,24.1,0,0,6.52,1.86,0,0,,0,0,0,,0,0,0
36,1979,1979-10-15,7,25.330,NYJ,,MIN,W 14-7,*,9,13,69.23,72,0,0,82.9,0,0,5.54,5.54,4,6,1.50,1,0,0,,0,1,6
37,1979,1979-10-21,8,25.336,NYJ,,OAK,W 28-19,*,9,18,50.00,161,3,1,97.5,0,0,8.94,9.78,4,0,0.00,0,0,0,,0,0,0
38,1979,1979-10-28,9,25.343,NYJ,@,HOU,L 24-27,*,13,34,38.24,225,2,2,56.6,0,0,6.62,5.15,2,3,1.50,1,0,0,,0,1,6
39,1979,1979-11-04,10,25.350,NYJ,@,GNB,W 27-22,*,8,16,50.00,136,2,1,92.7,0,0,8.50,8.19,5,10,2.00,0,0,0,,0,0,0
40,1979,1979-11-11,11,25.357,NYJ,,BUF,L 12-14,*,16,25,64.00,180,1,3,59.2,0,0,7.20,2.60,1,8,8.00,0,0,0,,0,0,0
41,1979,1979-11-18,12,25.364,NYJ,@,CHI,L 13-23,*,15,24,62.50,202,1,2,68.4,0,0,8.42,5.50,5,6,1.20,1,0,0,,0,1,6
42,1979,1979-11-26,13,26.007,NYJ,@,SEA,L 7-30,*,19,36,52.78,226,0,0,72.2,0,0,6.28,6.28,1,21,21.00,0,0,0,,0,0,0
43,1979,1979-12-02,14,26.013,NYJ,,BAL,W 30-17,*,12,26,46.15,215,1,1,71.8,0,0,8.27,7.31,6,35,5.83,1,0,0,,0,1,6
44,1979,1979-12-09,15,26.020,NYJ,,NWE,W 27-26,*,10,27,37.04,148,1,0,68.1,0,0,5.48,6.22,2,6,3.00,1,0,0,,0,1,6
45,1979,1979-12-15,16,26.026,NYJ,@,MIA,W 27-24,*,12,22,54.55,226,2,3,81.1,0,0,10.27,5.95,4,-4,-1.00,0,0,0,,0,0,0
46,1980,1980-09-07,1,26.293,NYJ,,BAL,L 14-17,*,11,26,42.31,200,0,4,29.8,0,0,7.69,0.77,2,4,2.00,1,0,0,,0,1,6
47,1980,1980-09-14,2,26.300,NYJ,@,BUF,L 10-20,*,19,34,55.88,168,1,1,66.8,0,0,4.94,4.21,1,3,3.00,0,0,0,,0,0,0
48,1980,1980-09-21,3,26.307,NYJ,,SFO,L 27-37,*,42,60,70.00,447,3,1,101.2,0,0,7.45,7.70,2,18,9.00,0,0,0,,0,0,0
49,1980,1980-09-28,4,26.314,NYJ,@,BAL,L 21-35,*,16,36,44.44,240,1,2,53.0,0,0,6.67,4.72,1,24,24.00,0,0,0,,0,0,0
50,1980,1980-10-05,5,26.321,NYJ,,NWE,L 11-21,*,22,36,61.11,252,1,2,68.3,0,0,7.00,5.06,2,18,9.00,0,0,0,,0,0,0
51,1980,1980-10-12,6,26.328,NYJ,@,ATL,W 14-7,*,8,19,42.11,104,0,0,60.0,0,0,5.47,5.47,3,13,4.33,0,0,0,,0,0,0
52,1980,1980-10-19,7,26.335,NYJ,,SEA,L 17-27,*,17,27,62.96,198,2,2,78.9,0,0,7.33,5.48,3,27,9.00,0,0,0,,0,0,0
53,1980,1980-10-27,8,26.343,NYJ,,MIA,W 17-14,*,11,20,55.00,175,0,3,44.8,0,0,8.75,2.00,5,24,4.80,1,0,0,,0,1,6
54,1980,1980-11-02,9,26.349,NYJ,@,NWE,L 21-34,*,19,35,54.29,261,2,3,61.7,0,0,7.46,4.74,5,35,7.00,0,0,0,,0,0,0
55,1980,1980-11-09,10,26.356,NYJ,,BUF,L 24-31,*,17,27,62.96,171,1,1,77.9,0,0,6.33,5.41,6,23,3.83,1,0,0,,0,1,6
56,1980,1980-11-16,11,26.363,NYJ,@,DEN,L 24-31,*,14,25,56.00,218,2,1,95.1,0,0,8.72,8.52,2,8,4.00,0,0,0,,0,0,0
57,1980,1980-11-23,12,27.004,NYJ,,HOU,W 31-28,*,13,26,50.00,236,1,2,62.3,0,0,9.08,6.38,5,22,4.40,1,0,0,,0,1,6
58,1980,1980-11-30,13,27.011,NYJ,@,RAM,L 13-38,*,14,34,41.18,196,1,1,58.0,0,0,5.76,5.03,2,22,11.00,0,0,0,,0,0,0
59,1980,1980-12-07,14,27.018,NYJ,@,CLE,L 14-17,*,19,28,67.86,214,2,2,84.5,0,0,7.64,5.86,1,7,7.00,0,0,0,,0,0,0
60,1980,1980-12-14,15,27.025,NYJ,,NOR,L 20-21,*,10,27,37.04,77,0,2,14.6,0,0,2.85,-0.48,4,53,13.25,1,0,0,,0,1,6
61,1980,1980-12-20,16,27.031,NYJ,@,MIA,W 24-17,*,12,19,63.16,172,0,3,52.9,0,0,9.05,1.95,5,29,5.80,0,0,0,,0,0,0
62,1981,1981-09-06,1,27.291,NYJ,@,BUF,L 0-31,*,16,25,64.00,138,0,2,45.1,1,9,5.52,1.92,6,32,5.33,0,0,0,,0,0,0
63,1981,1981-09-13,2,27.298,NYJ,,CIN,L 30-31,*,18,29,62.07,251,3,0,124.4,4,27,8.66,10.72,2,9,4.50,0,0,0,,0,0,0
64,1981,1981-09-20,3,27.305,NYJ,@,PIT,L 10-38,*,11,28,39.29,149,0,2,27.2,2,19,5.32,2.11,2,5,2.50,0,0,0,,0,0,0
65,1981,1981-09-27,4,27.312,NYJ,,HOU,W 33-17,*,25,39,64.10,312,3,0,114.5,2,5,8.00,9.54,3,11,3.67,0,0,0,,0,0,0
66,1981,1981-10-04,5,27.319,NYJ,@,MIA,T 28-28,*,28,39,71.79,310,4,1,118.5,2,6,7.95,8.85,3,6,2.00,0,1,1,1.00,0,0,0
67,1981,1981-10-11,6,27.326,NYJ,,NWE,W 28-24,*,16,29,55.17,182,3,1,94.3,3,26,6.28,6.79,1,5,5.00,0,0,0,,0,0,0
68,1981,1981-10-18,7,27.333,NYJ,,BUF,W 33-14,*,17,27,62.96,190,1,0,96.2,2,16,7.04,7.78,3,33,11.00,0,0,0,,0,0,0
69,1981,1981-10-25,8,27.340,NYJ,,SEA,L 3-19,*,14,29,48.28,121,0,2,31.0,2,20,4.17,1.07,2,12,6.00,0,0,0,,0,0,0
70,1981,1981-11-01,9,27.347,NYJ,@,NYG,W 26-7,*,13,30,43.33,207,1,0,78.1,3,22,6.90,7.57,1,6,6.00,0,0,0,,0,0,0
71,1981,1981-11-08,10,27.354,NYJ,@,BAL,W 41-14,*,21,31,67.74,277,3,0,128.0,1,6,8.94,10.87,0,0,,0,0,0,,0,0,0
72,1981,1981-11-15,11,27.361,NYJ,@,NWE,W 17-6,*,6,13,46.15,56,0,0,58.5,0,0,4.31,4.31,2,-3,-1.50,0,0,0,,0,0,0
73,1981,1981-11-22,12,28.003,NYJ,,MIA,W 16-15,*,21,38,55.26,203,1,0,79.2,4,38,5.34,5.87,1,10,10.00,0,0,0,,0,0,0
74,1981,1981-11-29,13,28.010,NYJ,,BAL,W 25-0,*,16,28,57.14,143,0,0,71.0,1,4,5.11,5.11,0,0,,0,0,0,,0,0,0
75,1981,1981-12-06,14,28.017,NYJ,@,SEA,L 23-27,*,27,51,52.94,286,2,2,66.3,1,10,5.61,4.63,0,0,,0,0,0,,0,0,0
76,1981,1981-12-12,15,28.023,NYJ,@,CLE,W 14-13,*,15,28,53.57,159,2,2,64.4,1,9,5.68,3.89,3,7,2.33,0,0,0,,0,0,0
77,1981,1981-12-20,16,28.031,NYJ,,GNB,W 28-3,*,15,33,45.45,247,2,1,78.7,1,7,7.48,7.33,3,-2,-0.67,0,0,0,,0,0,0
78,1982,1982-09-12,1,28.297,NYJ,,MIA,L 28-45,*,18,30,60.00,233,3,3,78.2,4,36,7.77,5.27,1,2,2.00,0,0,0,,0,0,0
79,1982,1982-09-19,2,28.304,NYJ,@,NWE,W 31-7,*,17,27,62.96,165,1,0,92.4,3,23,6.11,6.85,2,8,4.00,1,0,0,,0,1,6
80,1982,1982-11-21,3,29.002,NYJ,,BAL,W 37-0,*,13,27,48.15,231,2,0,102.5,1,9,8.56,10.04,0,0,,0,0,0,,0,0,0
81,1982,1982-11-28,4,29.009,NYJ,,GNB,W 15-13,*,20,36,55.56,240,1,1,73.8,2,19,6.67,5.97,5,-6,-1.20,0,0,0,,0,0,0
82,1982,1982-12-06,5,29.017,NYJ,@,DET,W 28-13,*,23,32,71.88,384,3,1,130.2,4,34,12.00,12.47,3,-7,-2.33,0,0,0,,0,0,0
83,1982,1982-12-12,6,29.023,NYJ,,TAM,W 32-17,*,17,29,58.62,189,1,0,89.6,2,20,6.52,7.21,1,-2,-2.00,0,0,0,,0,0,0
84,1982,1982-12-18,7,29.029,NYJ,@,MIA,L 19-20,*,16,29,55.17,174,2,2,67.3,3,29,6.00,4.28,0,0,,0,0,0,,0,0,0
85,1982,1982-12-26,8,29.037,NYJ,@,MIN,W 42-14,*,15,22,68.18,236,1,0,118.7,3,24,10.73,11.64,1,0,0.00,0,0,0,,0,0,0
86,1982,1983-01-02,9,29.044,NYJ,@,KAN,L 13-37,*,14,29,48.28,109,0,1,43.6,1,12,3.76,2.21,0,0,,0,0,0,,0,0,0
87,1983,1983-09-04,1,29.289,NYJ,@,SDG,W 41-29,*,17,29,58.62,160,2,1,82.5,2,20,5.52,5.34,6,26,4.33,0,0,0,,0,0,0
88,1983,1983-09-11,2,29.296,NYJ,,SEA,L 10-17,*,12,28,42.86,222,1,3,43.2,3,17,7.93,3.82,1,2,2.00,0,0,0,,0,0,0
89,1983,1983-09-18,3,29.303,NYJ,@,NWE,L 13-23,*,17,33,51.52,188,1,0,78.9,2,11,5.70,6.30,2,10,5.00,0,0,0,,0,0,0
90,1983,1983-09-25,4,29.310,NYJ,,RAM,W 27-24,*,37,50,74.00,446,2,2,97.6,4,43,8.92,7.92,2,-2,-1.00,0,0,0,,0,0,0
91,1983,1983-10-03,5,29.318,NYJ,@,BUF,W 34-10,*,20,31,64.52,221,2,1,93.6,2,15,7.13,6.97,6,3,0.50,0,0,0,,0,0,0
92,1983,1983-10-09,6,29.324,NYJ,@,CLE,L 7-10,*,22,31,70.97,197,1,1,85.0,2,9,6.35,5.55,3,4,1.33,0,0,0,,0,0,0
93,1983,1983-10-16,7,29.331,NYJ,,MIA,L 14-32,*,9,26,34.62,114,1,5,22.4,3,22,4.38,-3.50,3,25,8.33,0,0,0,,0,0,0
94,1983,1983-10-23,8,29.338,NYJ,,ATL,L 21-27,*,20,37,54.05,240,0,1,62.9,4,19,6.49,5.27,1,2,2.00,0,0,0,,0,0,0
95,1983,1983-10-30,9,29.345,NYJ,@,SFO,W 27-13,*,20,28,71.43,201,1,0,103.4,3,23,7.18,7.89,2,9,4.50,0,0,0,,0,0,0
96,1983,1983-11-06,10,29.352,NYJ,,BAL,L 14-17,*,22,39,56.41,227,2,2,69.1,4,31,5.82,4.54,2,26,13.00,0,0,0,,0,0,0
97,1983,1983-11-13,11,29.359,NYJ,,BUF,L 17-24,*,25,36,69.44,245,0,1,76.7,2,9,6.81,5.56,0,0,,0,0,0,,0,0,0
98,1983,1983-11-21,12,30.002,NYJ,@,NOR,W 31-28,*,20,30,66.67,230,1,1,86.8,3,25,7.67,6.83,2,-3,-1.50,0,0,0,,0,0,0
99,1983,1983-11-27,13,30.008,NYJ,,NWE,W 26-3,*,22,36,61.11,305,2,1,95.3,0,0,8.47,8.33,1,-2,-2.00,0,0,0,,0,0,0
100,1983,1983-12-04,14,30.015,NYJ,@,BAL,W 10-6,*,15,28,53.57,138,1,3,39.6,1,6,4.93,0.82,2,1,0.50,0,0,0,,0,0,0
101,1983,1983-12-10,15,30.021,NYJ,,PIT,L 7-34,*,11,20,55.00,114,0,2,32.1,3,26,5.70,1.20,0,0,,0,0,0,,0,0,0
102,1983,1983-12-16,16,30.027,NYJ,@,MIA,L 14-34,*,19,36,52.78,230,1,2,58.8,4,38,6.39,4.44,2,0,0.00,0,0,0,,0,0,0
103,1984,1984-09-02,1,30.288,NOR,,ATL,L 28-36,*,16,32,50.00,185,2,3,49.6,5,37,5.78,2.81,0,0,,0,0,0,,0,0,0
104,1984,1984-09-09,2,30.295,NOR,,TAM,W 17-13,*,13,23,56.52,213,0,0,87.8,1,10,9.26,9.26,3,11,3.67,0,0,0,,0,0,0
105,1984,1984-09-16,3,30.302,NOR,@,SFO,L 20-30,*,2,7,28.57,5,0,3,0.0,0,0,0.71,-18.57,1,6,6.00,0,0,0,,0,0,0
106,1984,1984-09-23,4,30.309,NOR,,STL,W 34-24,*,14,29,48.28,264,2,1,88.9,0,0,9.10,8.93,0,0,,0,0,0,,0,0,0
107,1984,1984-09-30,5,30.316,NOR,@,HOU,W 27-10,*,14,22,63.64,188,0,1,71.8,3,28,8.55,6.50,1,0,0.00,0,0,0,,0,0,0
108,1984,1984-10-07,6,30.323,NOR,@,CHI,L 7-20,*,7,26,26.92,158,1,0,65.2,1,13,6.08,6.85,2,7,3.50,0,0,0,,0,0,0
109,1984,1984-10-14,7,30.330,NOR,,RAM,L 10-28,*,8,13,61.54,75,0,2,37.8,0,0,5.77,-1.15,1,-2,-2.00,0,0,0,,0,0,0
110,1984,1984-10-21,8,30.337,NOR,@,DAL,L 27-30,*,5,16,31.25,81,1,1,44.0,0,0,5.06,3.50,4,26,6.50,0,0,0,,0,0,0
111,1984,1984-10-28,9,30.344,NOR,@,CLE,W 16-14,*,21,27,77.78,294,1,0,124.4,3,32,10.89,11.63,3,8,2.67,0,0,0,,0,0,0
112,1984,1984-11-04,10,30.351,NOR,,GNB,L 13-23,*,18,32,56.25,163,0,2,44.1,2,22,5.09,2.28,3,8,2.67,0,0,0,,0,0,0
113,1984,1984-11-11,11,30.358,NOR,@,ATL,W 17-13,*,15,31,48.39,235,2,1,82.1,0,0,7.58,7.42,1,9,9.00,0,0,0,,0,0,0
114,1984,1984-11-19,12,31.000,NOR,,PIT,W 27-24,*,18,31,58.06,223,2,2,75.1,6,47,7.19,5.58,4,11,2.75,0,0,0,,0,0,0
115,1984,1984-11-25,13,31.006,NOR,,SFO,L 3-35,*,9,18,50.00,72,0,1,37.3,7,38,4.00,1.50,3,17,5.67,0,0,0,,0,0,0
116,1984,1984-12-02,14,31.013,NOR,@,RAM,L 21-34,*,1,5,20.00,22,0,2,5.8,4,32,4.40,-13.60,2,10,5.00,0,0,0,,0,0,0
117,1984,1984-12-09,15,31.020,NOR,,CIN,L 21-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,
118,1985,1985-09-08,1,31.293,NOR,,KAN,L 27-47,,12,26,46.15,162,3,2,72.9,1,10,6.23,5.08,0,0,,0,0,0,,0,0,0
119,1985,1985-11-03,9,31.349,NOR,@,RAM,L 10-28,,4,6,66.67,29,0,2,38.2,0,0,4.83,-10.17,0,0,,0,0,0,,0,0,0
