ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1985,1985-10-13,6,24.294,BUF,@,NWE,L 3-14,,,,,,,,
2,1985,1985-10-20,7,24.301,BUF,,IND,W 21-9,,,,,,,,
3,1985,1985-10-27,8,24.308,BUF,@,PHI,L 17-21,0,0,,0,2.0,0,0,0
4,1985,1985-11-03,9,24.315,BUF,,CIN,L 17-23,,,,,,,,
5,1985,1985-11-10,10,24.322,BUF,,HOU,W 20-0,,,,,,,,
6,1985,1985-11-17,11,24.329,BUF,@,CLE,L 7-17,,,,,,,,
7,1985,1985-11-24,12,24.336,BUF,,MIA,L 14-23,,,,,,,,
8,1985,1985-12-01,13,24.343,BUF,@,SDG,L 7-40,,,,,,,,
9,1985,1985-12-08,14,24.350,BUF,,NYJ,L 7-27,,,,,,,,
10,1985,1985-12-15,15,24.357,BUF,@,PIT,L 24-30,,,,,,,,
11,1985,1985-12-22,16,24.364,BUF,@,MIA,L 0-28,,,,,,,,
12,1987,1987-09-13,1,26.264,IND,,CIN,L 21-23,0,0,,0,,,,
13,1987,1987-09-20,2,26.271,IND,,MIA,L 10-23,0,0,,0,,,,
14,1987,1987-10-04,3,26.285,IND,@,BUF,W 47-6,0,0,,0,0.0,1,0,0
15,1987,1987-10-11,4,26.292,IND,,NYJ,W 6-0,0,0,,0,,,,
16,1987,1987-10-18,5,26.299,IND,@,PIT,L 7-21,0,0,,0,,,,
17,1987,1987-10-25,6,26.306,IND,,NWE,W 30-16,0,0,,0,,,,
18,1987,1987-11-08,8,26.320,IND,,SDG,L 13-16,0,0,,0,,,,
19,1987,1987-11-15,9,26.327,IND,@,MIA,W 40-21,0,0,,0,,,,
20,1987,1987-11-22,10,26.334,IND,@,NWE,L 0-24,1,4,4.00,0,0.0,0,0,0
21,1987,1987-11-29,11,26.341,IND,,HOU,W 51-27,0,0,,0,,,,
22,1987,1987-12-06,12,26.348,IND,@,CLE,W 9-7,0,0,,0,,,,
23,1987,1987-12-13,13,26.355,IND,,BUF,L 3-27,0,0,,0,,,,
24,1987,1987-12-20,14,26.362,IND,@,SDG,W 20-7,0,0,,0,1.0,0,0,0
25,1987,1987-12-27,15,27.004,IND,,TAM,W 24-6,0,0,,0,,,,
