ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
100,2003,2003-10-05,5,28.322,JAX,,SDG,W 27-21,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,0
101,2003,2003-10-12,6,28.329,JAX,,MIA,L 10-24,*,0,0,0,,0,0.0%,,2,3,1.50,0,1,20,20.00,0,0,0
102,2003,2003-10-26,7,28.343,JAX,,TEN,L 17-30,*,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
103,2003,2003-11-02,8,28.350,JAX,@,BAL,L 17-24,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
104,2003,2003-11-09,9,28.357,JAX,,IND,W 28-23,*,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0,,0,0,0
105,2003,2003-11-16,10,28.364,JAX,@,TEN,L 3-10,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0
106,2003,2003-11-23,11,29.006,JAX,@,NYJ,L 10-13,*,5,4,20,5.00,0,80.0%,4.00,0,0,,0,0,0,,0,0,0
107,2003,2003-11-30,12,29.013,JAX,,TAM,W 17-10,*,,,,,,0.0%,,,,,,,,,,,
108,2003,2003-12-07,13,29.020,JAX,,HOU,W 27-0,*,1,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0
109,2003,2003-12-14,14,29.027,JAX,@,NWE,L 13-27,*,5,4,41,10.25,0,80.0%,8.20,0,0,,0,0,0,,0,0,0
110,2003,2003-12-21,15,29.034,JAX,,NOR,W 20-19,*,1,,,,,0.0%,,,,,,,,,,,
111,2003,2003-12-28,16,29.041,JAX,@,ATL,L 14-21,*,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0
112,2004,2004-09-12,1,29.300,JAX,@,BUF,W 13-10,*,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
113,2004,2004-09-19,2,29.307,JAX,,DEN,W 7-6,*,,,,,,0.0%,,,,,,,,,,,
114,2004,2004-09-26,3,29.314,JAX,@,TEN,W 15-12,*,,,,,,0.0%,,,,,,,,,,,
115,2004,2004-10-10,5,29.328,JAX,@,SDG,L 21-34,,1,,,,,0.0%,,,,,,,,,,,
116,2004,2004-10-17,6,29.335,JAX,,KAN,W 22-16,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0
117,2004,2004-10-24,7,29.342,JAX,@,IND,W 27-24,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,1,8,8.00,0,0,0
118,2004,2004-10-31,8,29.349,JAX,@,HOU,L 6-20,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
119,2004,2004-11-14,9,29.363,JAX,,DET,W 23-17,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
120,2004,2004-11-21,10,30.004,JAX,,TEN,L 15-18,,,,,,,0.0%,,,,,,,,,,,
121,2004,2004-12-12,13,30.025,JAX,,CHI,W 22-3,,,,,,,0.0%,,,,,,,,,,,
122,2004,2004-12-19,14,30.032,JAX,@,GNB,W 28-25,,,,,,,0.0%,,,,,,,,,,,
123,2004,2004-12-26,15,30.039,JAX,,HOU,L 0-21,,,,,,,0.0%,,,,,,,,,,,
124,2004,2005-01-02,16,30.046,JAX,@,OAK,W 13-6,*,1,1,15,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0
125,2005,2005-09-11,1,30.298,CHI,@,WAS,L 7-9,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,,0,0,0
126,2005,2005-09-18,2,30.305,CHI,,DET,W 38-6,*,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0
127,2005,2005-09-25,3,30.312,CHI,,CIN,L 7-24,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0
128,2005,2005-10-09,4,30.326,CHI,@,CLE,L 10-20,*,1,1,8,8.00,1,100.0%,8.00,0,0,,0,0,0,,0,1,6
129,2005,2005-10-16,5,30.333,CHI,,MIN,W 28-3,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0
130,2005,2005-10-23,6,30.340,CHI,,BAL,W 10-6,,1,1,9,9.00,1,100.0%,9.00,0,0,,0,0,0,,0,1,6
131,2005,2005-10-30,7,30.347,CHI,@,DET,W 19-13,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0
132,2005,2005-11-06,8,30.354,CHI,@,NOR,W 20-17,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0
