ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
46,2010,2010-12-20,14,25.070,CHI,@,MIN,W 40-14,,,,,,,0.0%,,,,,,,,,,
47,2010,2010-12-26,15,25.076,CHI,,NYJ,W 38-34,,0,0,0,,0,0.0%,,1,2,2.00,0,0,0,0.0,0,0
48,2010,2011-01-02,16,25.083,CHI,@,GNB,L 3-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
49,2011,2011-09-11,1,25.335,CHI,,ATL,W 30-12,*,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,0.0,0,0
50,2011,2011-09-18,2,25.342,CHI,@,NOR,L 13-30,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
51,2011,2011-09-25,3,25.349,CHI,,GNB,L 17-27,*,2,1,32,32.00,1,50.0%,16.00,0,0,,0,1,6,0.0,0,0
52,2011,2011-10-02,4,25.356,CHI,,CAR,W 34-29,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
53,2011,2011-10-10,5,25.364,CHI,@,DET,L 13-24,*,3,3,25,8.33,1,100.0%,8.33,0,0,,0,1,6,0.0,0,0
54,2011,2011-10-16,6,26.005,CHI,,MIN,W 39-10,*,3,2,27,13.50,0,66.7%,9.00,0,0,,0,0,0,0.0,0,0
55,2011,2011-10-23,7,26.012,CHI,@,TAM,W 24-18,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
56,2011,2011-11-07,8,26.027,CHI,@,PHI,W 30-24,*,3,1,-1,-1.00,0,33.3%,-0.33,0,0,,0,0,0,0.0,0,0
57,2011,2011-11-13,9,26.033,CHI,,DET,W 37-13,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
58,2011,2011-11-20,10,26.040,CHI,,SDG,W 31-20,*,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6,0.0,0,0
59,2011,2011-11-27,11,26.047,CHI,@,OAK,L 20-25,*,2,2,25,12.50,1,100.0%,12.50,0,0,,0,1,6,0.0,0,0
60,2011,2011-12-04,12,26.054,CHI,,KAN,L 3-10,*,2,2,40,20.00,0,100.0%,20.00,0,0,,0,0,0,0.0,0,0
61,2011,2011-12-11,13,26.061,CHI,@,DEN,L 10-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
62,2011,2011-12-18,14,26.068,CHI,,SEA,L 14-38,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,0.0,1,0
63,2011,2011-12-25,15,26.075,CHI,@,GNB,L 21-35,*,3,3,21,7.00,1,100.0%,7.00,0,0,,0,1,6,0.0,0,0
64,2011,2012-01-01,16,26.082,CHI,@,MIN,W 17-13,*,,,,,,0.0%,,,,,,,,,,
65,2012,2012-09-09,1,26.334,CHI,,IND,W 41-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
66,2012,2012-09-13,2,26.338,CHI,@,GNB,L 10-23,*,6,1,21,21.00,1,16.7%,3.50,0,0,,0,1,6,0.0,0,0
67,2012,2012-09-23,3,26.348,CHI,,STL,W 23-6,*,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,0.0,0,0
68,2012,2012-10-01,4,26.356,CHI,@,DAL,W 34-18,*,4,3,62,20.67,0,75.0%,15.50,0,0,,0,0,0,0.0,0,0
69,2012,2012-10-07,5,26.362,CHI,@,JAX,W 41-3,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,0.0,0,0
70,2012,2012-10-22,6,27.011,CHI,,DET,W 13-7,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,0.0,0,0
71,2012,2012-10-28,7,27.017,CHI,,CAR,W 23-22,*,1,1,12,12.00,1,100.0%,12.00,0,0,,0,1,6,0.0,0,0
72,2012,2012-11-04,8,27.024,CHI,@,TEN,W 51-20,*,0,,,,,0.0%,,,,,,,,,,
73,2012,2012-11-11,9,27.031,CHI,,HOU,L 6-13,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,0,0,0.0,0,0
74,2012,2012-11-19,10,27.039,CHI,@,SFO,L 7-32,,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
75,2012,2012-11-25,11,27.045,CHI,,MIN,W 28-10,*,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,0.0,0,0
76,2012,2012-12-02,12,27.052,CHI,,SEA,L 17-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
77,2012,2012-12-09,13,27.059,CHI,@,MIN,L 14-21,*,8,3,25,8.33,0,37.5%,3.13,0,0,,0,0,0,0.0,0,0
78,2012,2012-12-16,14,27.066,CHI,,GNB,L 13-21,*,,,,,,0.0%,,,,,,,,,,
79,2012,2012-12-23,15,27.073,CHI,@,ARI,W 28-13,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,0.0,0,0
80,2012,2012-12-30,16,27.080,CHI,@,DET,W 26-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
81,2013,2013-09-15,2,27.339,SEA,,SFO,W 29-3,*,0,,,,,0.0%,,,,,,,,,,
82,2013,2013-09-22,3,27.346,SEA,,JAX,W 45-17,*,2,2,31,15.50,0,100.0%,15.50,0,0,,0,0,0,0.0,0,0
83,2013,2013-09-29,4,27.353,SEA,@,HOU,W 23-20,,0,,,,,0.0%,,,,,,,,,,
84,2013,2013-10-06,5,27.360,SEA,@,IND,L 28-34,,,,,,,0.0%,,,,,,,,,,
85,2013,2013-10-13,6,28.002,SEA,,TEN,W 20-13,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
86,2013,2013-10-17,7,28.006,SEA,@,ARI,W 34-22,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
87,2013,2013-10-28,8,28.017,SEA,@,STL,W 14-9,,,,,,,0.0%,,,,,,,,,,
88,2013,2013-11-03,9,28.023,SEA,,TAM,W 27-24,,,,,,,0.0%,,,,,,,,,,
89,2013,2013-11-10,10,28.030,SEA,@,ATL,W 33-10,,,,,,,0.0%,,,,,,,,,,
90,2013,2013-11-17,11,28.037,SEA,,MIN,W 41-20,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,0.0,0,0
91,2013,2013-12-02,12,28.052,SEA,,NOR,W 34-7,,,,,,,0.0%,,,,,,,,,,
92,2013,2013-12-08,13,28.058,SEA,@,SFO,L 17-19,,,,,,,0.0%,,,,,,,,,,
93,2013,2013-12-15,14,28.065,SEA,@,NYG,W 23-0,,,,,,,0.0%,,,,,,,,,,
94,2013,2013-12-22,15,28.072,SEA,,ARI,L 10-17,,,,,,,0.0%,,,,,,,,,,
95,2013,2013-12-29,16,28.079,SEA,,STL,W 27-9,*,,,,,,0.0%,,,,,,,,,,
96,2014,2014-10-26,8,29.015,DET,@,ATL,W 22-21,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
97,2014,2014-11-09,9,29.029,DET,,MIA,W 20-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
98,2014,2014-11-16,10,29.036,DET,@,ARI,L 6-14,,,,,,,0.0%,,,,,,,,,,
99,2014,2014-12-14,14,29.064,DET,,MIN,W 16-14,,,,,,,0.0%,,,,,,,,,,
100,2014,2014-12-21,15,29.071,DET,@,CHI,W 20-14,,,,,,,0.0%,,,,,,,,,,
101,2014,2014-12-28,16,29.078,DET,@,GNB,L 20-30,,,,,,,0.0%,,,,,,,,,,
102,2015,2015-09-13,1,29.337,NYJ,,CLE,W 31-10,,1,0,0,,0,0.0%,0.00,1,13,13.00,0,0,0,0.0,0,0
103,2015,2015-09-21,2,29.345,NYJ,@,IND,W 20-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
104,2015,2015-09-27,3,29.351,NYJ,,PHI,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
105,2015,2015-10-04,4,29.358,NYJ,@,MIA,W 27-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
106,2015,2015-10-18,5,30.007,NYJ,,WAS,W 34-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
107,2015,2015-10-25,6,30.014,NYJ,@,NWE,L 23-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
108,2015,2015-11-01,7,30.021,NYJ,@,OAK,L 20-34,*,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,0,0
109,2015,2015-11-08,8,30.028,NYJ,,JAX,W 28-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
110,2015,2015-11-12,9,30.032,NYJ,,BUF,L 17-22,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
111,2015,2015-11-22,10,30.042,NYJ,@,HOU,L 17-24,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
112,2015,2015-11-29,11,30.049,NYJ,,MIA,W 38-20,*,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,0.0,0,0
113,2015,2015-12-06,12,30.056,NYJ,@,NYG,W 23-20,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,0.0,0,0
114,2015,2015-12-13,13,30.063,NYJ,,TEN,W 30-8,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
115,2015,2015-12-19,14,30.069,NYJ,@,DAL,W 19-16,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
116,2015,2015-12-27,15,30.077,NYJ,,NWE,W 26-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
117,2015,2016-01-03,16,30.084,NYJ,@,BUF,L 17-22,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
118,2016,2016-09-11,1,30.336,NYJ,,CIN,L 22-23,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
119,2016,2016-09-15,2,30.340,NYJ,@,BUF,W 37-31,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
120,2016,2016-09-25,3,30.350,NYJ,@,KAN,L 3-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
121,2016,2016-10-02,4,30.357,NYJ,,SEA,L 17-27,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
122,2016,2016-10-09,5,30.364,NYJ,@,PIT,L 13-31,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
123,2016,2016-10-17,6,31.006,NYJ,@,ARI,L 3-28,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
124,2016,2016-10-23,7,31.012,NYJ,,BAL,W 24-16,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
125,2016,2016-10-30,8,31.019,NYJ,@,CLE,W 31-28,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
