ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,24.306,CLE,@,CHI,L 31-41,,,,
2,1986,1986-09-14,2,24.313,CLE,@,HOU,W 23-20,,,,
3,1986,1986-09-18,3,24.317,CLE,,CIN,L 13-30,,,,
4,1986,1986-09-28,4,24.327,CLE,,DET,W 24-21,,,,
5,1986,1986-10-05,5,24.334,CLE,@,PIT,W 27-24,,,,
6,1986,1986-10-12,6,24.341,CLE,,KAN,W 20-7,,,,
7,1986,1986-10-19,7,24.348,CLE,,GNB,L 14-17,,,,
8,1986,1986-10-26,8,24.355,CLE,@,MIN,W 23-20,,,,
9,1986,1986-11-02,9,24.362,CLE,@,IND,W 24-9,,,,
10,1986,1986-11-10,10,25.005,CLE,,MIA,W 26-16,,,,
11,1986,1986-11-16,11,25.011,CLE,@,RAI,L 14-27,,,,
12,1986,1986-11-23,12,25.018,CLE,,PIT,W 37-31,0.0,1,31,0
13,1986,1986-11-30,13,25.025,CLE,,HOU,W 13-10,,,,
14,1986,1986-12-07,14,25.032,CLE,@,BUF,W 21-17,,,,
15,1986,1986-12-14,15,25.039,CLE,@,CIN,W 34-3,,,,
16,1986,1986-12-21,16,25.046,CLE,,SDG,W 47-17,,,,
17,1987,1987-09-13,1,25.312,CLE,@,NOR,L 21-28,,,,
18,1987,1987-09-20,2,25.319,CLE,,PIT,W 34-10,,,,
19,1987,1987-10-26,6,25.355,CLE,,RAM,W 30-17,0.0,1,0,0
20,1987,1987-11-01,7,25.361,CLE,@,SDG,L 24-27,,,,
21,1987,1987-11-08,8,26.003,CLE,,ATL,W 38-3,1.0,0,0,0
22,1987,1987-11-15,9,26.010,CLE,,BUF,W 27-21,,,,
23,1987,1987-11-22,10,26.017,CLE,@,HOU,W 40-7,0.0,1,16,0
24,1987,1987-11-29,11,26.024,CLE,@,SFO,L 24-38,,,,
25,1987,1987-12-06,12,26.031,CLE,,IND,L 7-9,,,,
26,1987,1987-12-13,13,26.038,CLE,,CIN,W 38-24,,,,
27,1987,1987-12-20,14,26.045,CLE,@,RAI,W 24-17,,,,
28,1987,1987-12-26,15,26.051,CLE,@,PIT,W 19-13,,,,
29,1988,1988-09-04,1,26.304,CLE,@,KAN,W 6-3,0.0,1,5,0
30,1988,1988-09-11,2,26.311,CLE,,NYJ,L 3-23,,,,
31,1988,1988-09-19,3,26.319,CLE,,IND,W 23-17,,,,
32,1988,1988-09-25,4,26.325,CLE,@,CIN,L 17-24,,,,
33,1988,1988-10-02,5,26.332,CLE,@,PIT,W 23-9,,,,
34,1988,1988-10-30,9,26.360,CLE,,CIN,W 23-16,,,,
35,1988,1988-11-07,10,27.002,CLE,@,HOU,L 17-24,,,,
36,1988,1988-11-13,11,27.008,CLE,@,DEN,L 7-30,,,,
37,1988,1988-11-20,12,27.015,CLE,,PIT,W 27-7,1.0,0,0,0
38,1988,1988-11-27,13,27.022,CLE,@,WAS,W 17-13,0.0,1,8,0
39,1988,1988-12-04,14,27.029,CLE,,DAL,W 24-21,,,,
40,1988,1988-12-12,15,27.037,CLE,@,MIA,L 31-38,,,,
41,1988,1988-12-18,16,27.043,CLE,,HOU,W 28-23,,,,
42,1989,1989-09-10,1,27.309,CLE,@,PIT,W 51-0,0.0,2,0,0
43,1989,1989-09-17,2,27.316,CLE,,NYJ,W 38-24,,,,
44,1989,1989-09-25,3,27.324,CLE,@,CIN,L 14-21,,,,
45,1989,1989-10-01,4,27.330,CLE,,DEN,W 16-13,,,,
46,1989,1989-10-08,5,27.337,CLE,@,MIA,L 10-13,,,,
47,1989,1989-10-15,6,27.344,CLE,,PIT,L 7-17,,,,
48,1989,1989-10-23,7,27.352,CLE,,CHI,W 27-7,,,,
49,1989,1989-10-29,8,27.358,CLE,,HOU,W 28-17,,,,
50,1989,1989-11-05,9,28.000,CLE,@,TAM,W 42-31,,,,
51,1989,1989-11-12,10,28.007,CLE,@,SEA,W 17-7,,,,
52,1989,1989-11-19,11,28.014,CLE,,KAN,T 10-10,0.0,1,8,0
53,1989,1989-11-23,12,28.018,CLE,@,DET,L 10-13,,,,
54,1989,1989-12-03,13,28.028,CLE,,CIN,L 0-21,,,,
55,1989,1989-12-10,14,28.035,CLE,@,IND,L 17-23,,,,
56,1989,1989-12-17,15,28.042,CLE,,MIN,W 23-17,,,,
57,1989,1989-12-23,16,28.048,CLE,@,HOU,W 24-20,1.0,0,0,0
58,1990,1990-11-25,11,29.020,CLE,,MIA,L 13-30,,,,
59,1990,1990-12-02,12,29.027,CLE,,RAM,L 23-38,,,,
60,1990,1990-12-09,13,29.034,CLE,@,HOU,L 14-58,,,,
61,1990,1990-12-23,15,29.048,CLE,@,PIT,L 0-35,,,,
62,1990,1990-12-30,16,29.055,CLE,@,CIN,L 14-21,,,,
