ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
60,1974,1974-09-29,3,28.024,SDG,,MIA,L 21-28,5,58,11.60,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,0,0
61,1974,1974-10-06,4,28.031,SDG,,PHI,L 7-13,2,33,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1974,1974-10-13,5,28.038,SDG,,OAK,L 10-14,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1974,1974-10-20,6,28.045,SDG,@,DEN,L 7-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1974,1974-10-27,7,28.052,SDG,,KAN,L 14-24,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,30,15.00,0,0,0
65,1974,1974-11-03,8,28.059,SDG,,CLE,W 36-35,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,50,25.00,0,3,11,3.67,0,0,0
66,1974,1974-11-10,9,28.066,SDG,@,KAN,W 14-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1974,1974-11-24,11,28.080,SDG,@,GNB,L 0-34,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
68,1974,1974-12-01,12,28.087,SDG,@,NYJ,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,25,12.50,0,0,0,,0,0,0
69,1974,1974-12-08,13,28.094,SDG,,CHI,W 28-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1974,1974-12-15,14,28.101,SDG,,DEN,W 17-0,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
