ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,1969,1969-09-14,1,23.222,NYJ,@,BUF,W 33-19,0,0,,0,0,0,,0,0,0,,0,0,,,2,111,55.50,0
2,1969,1969-09-21,2,23.229,NYJ,@,DEN,L 19-21,0,0,,0,0,0,,0,0,0,,0,0,,,5,287,57.40,0
3,1969,1969-09-28,3,23.236,NYJ,@,SDG,L 27-34,0,0,,0,0,0,,0,0,0,,0,0,,,4,155,38.75,0
4,1969,1969-10-05,4,23.243,NYJ,@,BOS,W 23-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,99,49.50,0
5,1969,1969-10-12,5,23.250,NYJ,@,CIN,W 21-7,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
6,1969,1969-10-20,6,23.258,NYJ,,HOU,W 26-17,0,0,,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0
7,1969,1969-10-26,7,23.264,NYJ,,BOS,W 23-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,87,43.50,0
8,1969,1969-11-02,8,23.271,NYJ,,MIA,W 34-31,0,0,,0,0,0,,0,0,0,,0,0,,,4,184,46.00,0
9,1969,1969-11-09,9,23.278,NYJ,,BUF,W 16-6,0,0,,0,0,0,,0,0,0,,0,0,,,4,141,35.25,0
10,1969,1969-11-16,10,23.285,NYJ,,KAN,L 16-34,0,0,,0,0,0,,0,0,0,,0,0,,,3,118,39.33,0
11,1969,1969-11-23,11,23.292,NYJ,,CIN,W 40-7,0,0,,0,0,0,,0,0,0,,0,0,,,2,88,44.00,0
12,1969,1969-11-30,12,23.299,NYJ,,OAK,L 14-27,0,0,,0,0,0,,0,0,0,,0,0,,,6,244,40.67,0
13,1969,1969-12-06,13,23.305,NYJ,@,HOU,W 34-26,0,0,,0,0,0,,0,0,0,,0,0,,,7,296,42.29,0
14,1969,1969-12-14,14,23.313,NYJ,@,MIA,W 27-9,0,0,,0,0,0,,0,0,0,,0,0,,,6,278,46.33,0
15,1970,1970-09-21,1,24.229,NYJ,@,CLE,L 21-31,0,0,,0,0,0,,0,0,0,,0,0,,,2,69,34.50,0
16,1970,1970-09-27,2,24.235,NYJ,@,BOS,W 31-21,0,0,,0,0,0,,0,0,0,,0,0,,,5,184,36.80,0
17,1970,1970-10-04,3,24.242,NYJ,@,BUF,L 31-34,0,0,,0,0,0,,0,0,0,,0,0,,,5,180,36.00,0
18,1970,1970-10-10,4,24.248,NYJ,,MIA,L 6-20,0,0,,0,0,0,,0,0,0,,0,0,,,3,117,39.00,0
19,1970,1970-10-18,5,24.256,NYJ,,BAL,L 22-29,0,0,,0,0,0,,0,0,0,,0,0,,,2,90,45.00,0
20,1970,1970-10-25,6,24.263,NYJ,,BUF,L 6-10,0,0,,0,0,0,,0,0,0,,0,0,,,8,362,45.25,0
21,1970,1970-11-01,7,24.270,NYJ,,NYG,L 10-22,0,0,,0,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,2,71,35.50,0
22,1970,1970-11-08,8,24.277,NYJ,@,PIT,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,,,9,401,44.56,0
23,1970,1970-11-15,9,24.284,NYJ,@,RAM,W 31-20,1,16,16.00,0,0,0,,0,0,0,,0,0,,,7,250,35.71,0
24,1970,1970-11-22,10,24.291,NYJ,,BOS,W 17-3,0,0,,0,0,0,,0,0,0,,0,0,,,4,181,45.25,0
25,1970,1970-11-29,11,24.298,NYJ,,MIN,W 20-10,0,0,,0,0,0,,0,0,0,,0,0,,,8,296,37.00,0
26,1970,1970-12-06,12,24.305,NYJ,,OAK,L 13-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,226,37.67,0
27,1970,1970-12-13,13,24.312,NYJ,@,MIA,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,4,199,49.75,0
28,1970,1970-12-19,14,24.318,NYJ,@,BAL,L 20-35,0,0,,0,0,0,,0,0,0,,0,0,,,8,299,37.38,1
29,1971,1971-09-19,1,25.227,NYJ,@,BAL,L 0-22,0,0,,0,0,0,,0,0,0,,0,0,,,11,450,40.91,0
30,1971,1971-09-27,2,25.235,NYJ,@,STL,L 10-17,0,0,,0,0,0,,0,0,0,,0,0,,,3,108,36.00,0
31,1971,1971-10-03,3,25.241,NYJ,@,MIA,W 14-10,0,0,,0,0,0,,0,0,0,,0,0,,,7,316,45.14,0
32,1971,1971-10-10,4,25.248,NYJ,@,NWE,L 0-20,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,10,378,37.80,0
33,1971,1971-10-17,5,25.255,NYJ,,BUF,W 28-17,0,0,,0,0,0,,0,0,0,,0,0,,,5,170,34.00,0
34,1971,1971-10-24,6,25.262,NYJ,,MIA,L 14-30,0,0,,0,0,0,,0,0,0,,0,0,,,6,228,38.00,0
35,1971,1971-10-31,7,25.269,NYJ,@,SDG,L 21-49,0,0,,0,0,0,,0,0,0,,0,0,,,5,204,40.80,0
36,1971,1971-11-07,8,25.276,NYJ,,KAN,W 13-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,203,33.83,0
37,1971,1971-11-14,9,25.283,NYJ,,BAL,L 13-14,0,0,,0,0,0,,0,0,0,,0,0,,,8,281,35.13,0
38,1971,1971-11-21,10,25.290,NYJ,@,BUF,W 20-7,0,0,,0,0,0,,0,0,0,,0,0,,,7,285,40.71,0
39,1971,1971-11-28,11,25.297,NYJ,,SFO,L 21-24,0,0,,0,0,0,,0,0,0,,0,0,,,4,141,35.25,0
40,1971,1971-12-04,12,25.303,NYJ,@,DAL,L 10-52,0,0,,0,0,0,,0,0,0,,0,0,,,3,124,41.33,0
41,1971,1971-12-12,13,25.311,NYJ,,NWE,W 13-6,0,0,,0,0,0,,0,0,0,,0,0,,,2,90,45.00,0
42,1971,1971-12-19,14,25.318,NYJ,,CIN,W 35-21,0,0,,0,0,0,,0,0,0,,0,0,,,1,48,48.00,0
43,1972,1972-09-17,1,26.226,NYJ,@,BUF,W 41-24,0,0,,0,0,0,,0,0,0,,0,0,,,3,107,35.67,0
44,1972,1972-09-24,2,26.233,NYJ,@,BAL,W 44-34,0,0,,0,0,0,,0,0,0,,0,0,,,3,130,43.33,0
45,1972,1972-10-01,3,26.240,NYJ,@,HOU,L 20-26,0,0,,0,0,0,,0,0,0,,0,0,,,3,125,41.67,0
46,1972,1972-10-08,4,26.247,NYJ,,MIA,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,,,5,207,41.40,0
47,1972,1972-10-15,5,26.254,NYJ,@,NWE,W 41-13,0,0,,0,0,0,,0,0,0,,0,0,,,3,75,25.00,0
48,1972,1972-10-22,6,26.261,NYJ,,BAL,W 24-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,193,48.25,0
49,1972,1972-10-29,7,26.268,NYJ,,NWE,W 34-10,0,0,,0,0,0,,0,0,0,,0,0,,,3,125,41.67,0
50,1972,1972-11-05,8,26.275,NYJ,,WAS,L 17-35,0,0,,0,0,0,,0,0,0,,0,0,,,7,272,38.86,1
51,1972,1972-11-12,9,26.282,NYJ,,BUF,W 41-3,0,0,,0,0,0,,0,0,0,,0,0,,,3,91,30.33,0
52,1972,1972-11-19,10,26.289,NYJ,@,MIA,L 24-28,0,0,,0,0,0,,0,0,0,,0,0,,,4,186,46.50,0
53,1972,1972-11-23,11,26.293,NYJ,@,DET,L 20-37,0,0,,0,0,0,,0,0,0,,0,0,,,3,106,35.33,0
54,1972,1972-12-03,12,26.303,NYJ,,NOR,W 18-17,0,0,,0,0,0,,0,0,0,,0,0,,,2,92,46.00,0
55,1972,1972-12-11,13,26.311,NYJ,@,OAK,L 16-24,0,0,,0,0,0,,0,0,0,,0,0,,,4,130,32.50,0
56,1972,1972-12-17,14,26.317,NYJ,,CLE,L 10-26,0,0,,0,0,0,,0,0,0,,0,0,,,4,167,41.75,0
57,1973,1973-09-16,1,27.224,NOR,,ATL,L 7-62,0,0,,0,0,0,,0,0,0,,0,0,,,7,329,47.00,0
58,1973,1973-09-24,2,27.232,NOR,@,DAL,L 3-40,0,0,,0,0,0,,0,0,0,,0,0,,,4,159,39.75,0
59,1973,1973-09-30,3,27.238,NOR,@,BAL,L 10-14,0,0,,0,0,0,,0,0,0,,0,0,,,4,156,39.00,0
60,1973,1973-10-07,4,27.245,NOR,,CHI,W 21-16,0,0,,0,0,0,,0,0,0,,0,0,,,5,209,41.80,0
61,1973,1973-10-14,5,27.252,NOR,,DET,W 20-13,0,0,,0,0,0,,0,0,0,,0,0,,,2,107,53.50,0
62,1973,1973-10-21,6,27.259,NOR,@,SFO,L 0-40,0,0,,0,0,0,,0,0,0,,0,0,,,11,456,41.45,0
63,1973,1973-10-28,7,27.266,NOR,,WAS,W 19-3,0,0,,0,0,0,,0,0,0,,0,0,,,3,125,41.67,0
64,1973,1973-11-04,8,27.273,NOR,,BUF,W 13-0,0,0,,0,0,0,,0,0,0,,0,0,,,6,244,40.67,0
65,1973,1973-11-11,9,27.280,NOR,@,RAM,L 7-29,1,6,6.00,0,0,0,,0,0,0,,0,0,,,7,311,44.43,0
66,1973,1973-11-18,10,27.287,NOR,@,SDG,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,281,40.14,0
67,1973,1973-11-25,11,27.294,NOR,,RAM,L 13-24,0,0,,0,0,0,,0,0,0,,0,0,,,7,287,41.00,0
68,1973,1973-12-02,12,27.301,NOR,@,GNB,L 10-30,0,0,,0,0,0,,0,0,0,,0,0,,,5,198,39.60,0
69,1973,1973-12-09,13,27.308,NOR,,SFO,W 16-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,235,39.17,0
70,1973,1973-12-16,14,27.315,NOR,@,ATL,L 10-14,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,7,278,39.71,0
