ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1997,1997-09-28,4,22.228,JAX,@,WAS,L 12-24,,
2,1997,1997-10-05,5,22.235,JAX,,CIN,W 21-13,,
3,1997,1997-10-12,6,22.242,JAX,,PHI,W 38-21,,
4,1997,1997-10-19,7,22.249,JAX,@,DAL,L 22-26,,
5,1997,1997-10-26,8,22.256,JAX,@,PIT,L 17-23,,
6,1997,1997-11-02,9,22.263,JAX,@,TEN,W 30-24,,
7,1997,1997-11-09,10,22.270,JAX,,KAN,W 24-10,,
8,1997,1997-11-16,11,22.277,JAX,,TEN,W 17-9,,
9,1997,1997-11-23,12,22.284,JAX,@,CIN,L 26-31,,
10,1997,1997-11-30,13,22.291,NWE,,IND,W 20-17,,
11,1997,1997-12-07,14,22.298,JAX,,NWE,L 20-26,,
12,1997,1997-12-14,15,22.305,JAX,@,BUF,W 20-14,,
13,1998,1998-09-06,1,23.206,JAX,@,CHI,W 24-23,,
14,1998,1998-09-13,2,23.213,JAX,,KAN,W 21-16,,
15,1998,1998-10-12,5,23.242,JAX,,MIA,W 28-21,,
16,1998,1998-10-18,6,23.248,JAX,@,BUF,L 16-17,,
17,1998,1998-11-08,9,23.269,JAX,,CIN,W 24-11,,
18,1998,1998-11-15,10,23.276,JAX,,TAM,W 29-24,,
19,1999,1999-09-12,1,24.212,JAX,,SFO,W 41-3,*,
20,1999,1999-09-19,2,24.219,JAX,@,CAR,W 22-20,*,
21,1999,1999-09-26,3,24.226,JAX,,TEN,L 19-20,*,0.5
22,1999,1999-10-03,4,24.233,JAX,@,PIT,W 17-3,*,
23,1999,1999-10-11,5,24.241,JAX,@,NYJ,W 16-6,*,
24,1999,1999-10-17,6,24.247,JAX,,CLE,W 24-7,*,
25,1999,1999-10-31,7,24.261,JAX,@,CIN,W 41-10,*,
26,1999,1999-11-07,8,24.268,JAX,@,ATL,W 30-7,*,
27,1999,1999-11-14,9,24.275,JAX,,BAL,W 6-3,*,
28,1999,1999-11-21,10,24.282,JAX,,NOR,W 41-23,*,
29,1999,1999-11-28,11,24.289,JAX,@,BAL,W 30-23,*,
30,1999,1999-12-02,12,24.293,JAX,,PIT,W 20-6,*,
31,1999,1999-12-13,13,24.304,JAX,,DEN,W 27-24,*,
32,1999,1999-12-19,14,24.310,JAX,@,CLE,W 24-14,*,
33,1999,1999-12-26,15,24.317,JAX,@,TEN,L 14-41,*,
34,1999,2000-01-02,16,24.324,JAX,,CIN,W 24-7,*,1.0
35,2000,2000-09-03,1,25.204,JAX,@,CLE,W 27-7,,
36,2000,2000-09-10,2,25.211,JAX,@,BAL,L 36-39,*,
37,2000,2000-09-17,3,25.218,JAX,,CIN,W 13-0,*,
38,2000,2000-09-25,4,25.226,JAX,@,IND,L 14-43,*,
39,2000,2000-10-01,5,25.232,JAX,,PIT,L 13-24,,
40,2000,2000-10-08,6,25.239,JAX,,BAL,L 10-15,*,
41,2000,2000-10-16,7,25.247,JAX,@,TEN,L 13-27,,
42,2000,2000-10-22,8,25.253,JAX,,WAS,L 16-35,,
43,2000,2000-10-29,9,25.260,JAX,@,DAL,W 23-17,*,
44,2000,2000-11-12,10,25.274,JAX,,SEA,L 21-28,,
45,2000,2000-11-19,11,25.281,JAX,@,PIT,W 34-24,*,
46,2000,2000-11-26,12,25.288,JAX,,TEN,W 16-13,*,
47,2000,2000-12-03,13,25.295,JAX,,CLE,W 48-0,*,
