ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1991,1991-09-01,1,21.310,ATL,@,KAN,L 3-14,,,1,17,17.00,0,,,0,0,,0,0,0,,0,0,0
2,1991,1991-09-08,2,21.317,ATL,,MIN,L 19-20,,,9,82,9.11,0,,,0,0,,0,0,0,,0,0,0
3,1991,1991-09-15,3,21.324,ATL,@,SDG,W 13-10,,,3,30,10.00,1,,,0,0,,0,0,0,,0,1,6
4,1991,1991-09-22,4,21.331,ATL,,RAI,W 21-17,,,2,40,20.00,0,,,0,0,,0,0,0,,0,0,0
5,1991,1991-09-29,5,21.338,ATL,,NOR,L 6-27,,,4,58,14.50,0,,,0,0,,0,0,0,,0,0,0
6,1991,1991-10-13,6,21.352,ATL,@,SFO,W 39-34,,,3,37,12.33,0,,,0,0,,0,1,18,18.00,0,0,0
7,1991,1991-10-20,7,21.359,ATL,@,PHO,L 10-16,,,4,71,17.75,1,,,0,0,,0,0,0,,0,1,6
8,1991,1991-10-27,8,22.001,ATL,,RAM,W 31-14,,,5,53,10.60,0,,,0,0,,0,0,0,,0,0,0
9,1991,1991-11-03,9,22.008,ATL,,SFO,W 17-14,,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0
10,1991,1991-11-10,10,22.015,ATL,@,WAS,L 17-56,,,3,51,17.00,0,,,0,0,,0,0,0,,0,0,0
11,1991,1991-11-17,11,22.022,ATL,,TAM,W 43-7,,,2,26,13.00,0,,,0,0,,0,0,0,,0,0,0
12,1991,1991-11-24,12,22.029,ATL,@,NOR,W 23-20,,,1,12,12.00,0,,,0,0,,0,0,0,,0,0,0
13,1991,1991-12-01,13,22.036,ATL,,GNB,W 35-31,,,4,60,15.00,0,,,0,0,,0,0,0,,0,0,0
14,1991,1991-12-08,14,22.043,ATL,@,RAM,W 31-14,,,2,27,13.50,0,,,0,0,,0,0,0,,0,0,0
15,1991,1991-12-15,15,22.050,ATL,,SEA,W 26-13,,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0
16,1991,1991-12-22,16,22.057,ATL,@,DAL,L 27-31,,,3,30,10.00,0,,,0,0,,0,0,0,,0,0,0
17,1992,1992-09-06,1,22.316,ATL,,NYJ,W 20-17,,10,8,89,11.13,0,80.0%,8.90,0,0,,0,0,0,,0,0,0
18,1992,1992-09-13,2,22.323,ATL,@,WAS,L 17-24,,5,3,66,22.00,0,60.0%,13.20,0,0,,0,0,0,,0,0,0
19,1992,1992-09-20,3,22.330,ATL,,NOR,L 7-10,,9,7,85,12.14,1,77.8%,9.44,0,0,,0,0,0,,0,1,6
20,1992,1992-09-27,4,22.337,ATL,@,CHI,L 31-41,,12,8,52,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0
21,1992,1992-10-04,5,22.344,ATL,,GNB,W 24-10,,9,5,44,8.80,1,55.6%,4.89,0,0,,0,0,0,,0,1,6
22,1992,1992-10-11,6,22.351,ATL,@,MIA,L 17-21,,10,7,46,6.57,1,70.0%,4.60,0,0,,0,0,0,,0,1,6
23,1992,1992-10-18,7,22.358,ATL,@,SFO,L 17-56,,7,4,31,7.75,0,57.1%,4.43,0,0,,0,0,0,,0,0,0
24,1992,1992-11-01,8,23.006,ATL,,RAM,W 30-28,,3,2,21,10.50,0,66.7%,7.00,3,38,12.67,0,0,0,,0,0,0
25,1992,1992-11-09,9,23.014,ATL,,SFO,L 3-41,,4,3,27,9.00,0,75.0%,6.75,1,1,1.00,0,0,0,,0,0,0
26,1992,1992-11-15,10,23.020,ATL,,PHO,W 20-17,,4,4,46,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0
27,1992,1992-11-22,11,23.027,ATL,@,BUF,L 14-41,,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,,0,0,0
28,1992,1992-11-29,12,23.034,ATL,,NWE,W 34-0,,2,1,16,16.00,0,50.0%,8.00,1,-2,-2.00,0,0,0,,0,0,0
29,1992,1992-12-03,13,23.038,ATL,@,NOR,L 14-22,,7,3,25,8.33,0,42.9%,3.57,0,0,,0,0,0,,0,0,0
30,1992,1992-12-13,14,23.048,ATL,@,TAM,W 35-7,,5,3,66,22.00,1,60.0%,13.20,0,0,,0,0,0,,0,1,6
31,1992,1992-12-21,15,23.056,ATL,,DAL,L 17-41,,14,9,105,11.67,0,64.3%,7.50,0,0,,0,0,0,,0,0,0
32,1992,1992-12-27,16,23.062,ATL,@,RAM,L 27-38,,9,7,82,11.71,1,77.8%,9.11,0,0,,0,0,0,,0,1,6
33,1993,1993-09-05,1,23.314,ATL,@,DET,L 13-30,,13,10,97,9.70,0,76.9%,7.46,0,0,,0,0,0,,0,0,0
34,1993,1993-09-12,2,23.321,ATL,,NOR,L 31-34,,8,4,29,7.25,1,50.0%,3.63,0,0,,0,0,0,,0,1,6
35,1993,1993-09-19,3,23.328,ATL,@,SFO,L 30-37,,6,6,43,7.17,0,100.0%,7.17,0,0,,0,0,0,,0,0,0
36,1993,1993-09-27,4,23.336,ATL,,PIT,L 17-45,,6,3,43,14.33,0,50.0%,7.17,0,0,,0,0,0,,0,0,0
37,1993,1993-10-03,5,23.342,ATL,@,CHI,L 0-6,,6,4,23,5.75,0,66.7%,3.83,0,0,,0,0,0,,0,0,0
38,1993,1993-10-24,7,23.363,ATL,@,NOR,W 26-15,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
39,1993,1993-10-31,8,24.005,ATL,,TAM,L 24-31,,5,4,45,11.25,1,80.0%,9.00,0,0,,0,0,0,,0,1,6
40,1993,1993-11-14,9,24.019,ATL,@,RAM,W 13-0,,5,3,32,10.67,0,60.0%,6.40,1,0,0.00,0,0,0,,0,0,0
41,1993,1993-11-21,10,24.026,ATL,,DAL,W 27-14,,8,6,71,11.83,2,75.0%,8.88,0,0,,0,0,0,,0,2,12
42,1993,1993-11-28,11,24.033,ATL,,CLE,W 17-14,,4,4,32,8.00,1,100.0%,8.00,1,4,4.00,0,0,0,,0,1,6
43,1993,1993-12-05,12,24.040,ATL,@,HOU,L 17-33,,11,6,60,10.00,1,54.5%,5.45,0,0,,0,0,0,,0,1,6
44,1993,1993-12-11,13,24.046,ATL,,SFO,W 27-24,,6,6,57,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,0,0
45,1993,1993-12-19,14,24.054,ATL,@,WAS,L 17-30,,8,8,92,11.50,1,100.0%,11.50,0,0,,0,0,0,,0,1,6
46,1993,1993-12-26,15,24.061,ATL,@,CIN,L 17-21,,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0,,0,0,0
47,1993,1994-01-02,16,24.068,ATL,,PHO,L 10-27,,5,4,36,9.00,0,80.0%,7.20,0,0,,0,0,0,,0,0,0
48,1994,1994-09-04,1,24.313,DEN,,SDG,L 34-37,,5,5,119,23.80,1,100.0%,23.80,0,0,,0,0,0,,0,1,6
49,1994,1994-09-11,2,24.320,DEN,@,NYJ,L 22-25,,13,9,100,11.11,0,69.2%,7.69,0,0,,0,0,0,,0,0,0
50,1994,1994-09-18,3,24.327,DEN,,RAI,L 16-48,,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0
51,1995,1995-09-03,1,25.312,DEN,,BUF,W 22-7,,10,4,61,15.25,0,40.0%,6.10,0,0,,0,0,0,,0,0,0
52,1995,1995-09-10,2,25.319,DEN,@,DAL,L 21-31,,4,1,15,15.00,0,25.0%,3.75,1,0,0.00,0,0,0,,0,0,0
53,1995,1995-09-17,3,25.326,DEN,,WAS,W 38-31,,9,5,39,7.80,0,55.6%,4.33,1,-4,-4.00,0,0,0,,0,0,0
54,1995,1995-09-24,4,25.333,DEN,@,SDG,L 6-17,,5,2,31,15.50,0,40.0%,6.20,0,0,,0,0,0,,0,0,0
55,1995,1995-10-01,5,25.340,DEN,@,SEA,L 10-27,,3,1,26,26.00,1,33.3%,8.67,0,0,,0,0,0,,0,1,6
56,1995,1995-10-08,6,25.347,DEN,@,NWE,W 37-3,,2,0,0,,0,0.0%,0.00,1,-2,-2.00,0,0,0,,0,0,0
57,1995,1995-10-16,7,25.355,DEN,,OAK,W 27-0,,3,2,44,22.00,0,66.7%,14.67,0,0,,0,0,0,,0,0,0
