ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1987,1987-10-04,3,27.324,PHI,,CHI,L 3-35,*,7,22,31.82,65,0,0,41.1,1,8,2.95,2.95,1,1,1.00,0
2,1987,1987-10-11,4,27.331,PHI,@,DAL,L 22-41,*,24,34,70.59,338,3,0,131.7,4,37,9.94,11.71,2,-1,-0.50,0
3,1987,1987-10-18,5,27.338,PHI,@,GNB,L 10-16,*,17,30,56.67,234,0,4,42.2,1,10,7.80,1.80,1,2,2.00,0
