ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
35,2008,2008-09-21,3,24.317,STL,@,SEA,L 13-37,,,,,,,0.0%,,,,,,
36,2008,2008-09-28,4,24.324,STL,,BUF,L 14-31,,2,1,8,8.00,0,50.0%,4.00,0,0,0.0,0,0
37,2008,2008-10-12,5,24.338,STL,@,WAS,W 19-17,*,3,2,10,5.00,0,66.7%,3.33,0,0,0.0,0,0
38,2008,2008-10-19,6,24.345,STL,,DAL,W 34-14,,,,,,,0.0%,,,,,,
39,2008,2008-10-26,7,24.352,STL,@,NWE,L 16-23,,,,,,,0.0%,,,,,,
40,2008,2008-11-02,8,24.359,STL,,ARI,L 13-34,*,2,1,3,3.00,0,50.0%,1.50,0,0,0.0,0,0
41,2008,2008-11-09,9,25.000,STL,@,NYJ,L 3-47,*,1,,,,,0.0%,,,,,,
42,2008,2008-11-16,10,25.007,STL,@,SFO,L 16-35,*,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
43,2008,2008-11-23,11,25.014,STL,,CHI,L 3-27,*,2,,,,,0.0%,,,,,,
44,2008,2008-11-30,12,25.021,STL,,MIA,L 12-16,*,2,0,0,,0,0.0%,0.00,0,0,0.0,1,0
45,2008,2008-12-07,13,25.028,STL,@,ARI,L 10-34,*,2,2,37,18.50,0,100.0%,18.50,0,0,0.0,0,0
46,2008,2008-12-14,14,25.035,STL,,SEA,L 20-23,,2,2,25,12.50,0,100.0%,12.50,0,0,0.0,0,0
47,2008,2008-12-21,15,25.042,STL,,SFO,L 16-17,*,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
48,2008,2008-12-28,16,25.049,STL,@,ATL,L 27-31,*,1,1,29,29.00,0,100.0%,29.00,0,0,0.0,0,0
49,2009,2010-01-03,16,26.055,BUF,,IND,W 30-7,*,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
