ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1984,1984-11-04,10,22.258,SEA,,KAN,W 45-0,,,,,
2,1984,1984-11-12,11,22.266,SEA,,RAI,W 17-14,,,,,
3,1984,1984-11-25,13,22.279,SEA,@,DEN,W 27-24,,,,,
4,1984,1984-12-02,14,22.286,SEA,,DET,W 38-17,,,,,
5,1984,1984-12-09,15,22.293,SEA,@,KAN,L 7-34,,,,,
6,1984,1984-12-15,16,22.299,SEA,,DEN,L 14-31,,,,,
7,1985,1985-12-01,13,23.284,NOR,,RAM,W 29-3,,,,,
8,1986,1986-10-26,8,24.248,PHI,,SDG,W 23-7,,,,,
9,1986,1986-11-02,9,24.255,PHI,@,STL,L 10-13,,,,,
10,1986,1986-11-09,10,24.262,PHI,,NYG,L 14-17,,,,,
11,1986,1986-11-16,11,24.269,PHI,,DET,L 11-13,,,,,
12,1986,1986-11-23,12,24.276,PHI,@,SEA,L 20-24,,,,,
13,1986,1986-11-30,13,24.283,PHI,@,RAI,W 33-27,,,,,
14,1986,1986-12-07,14,24.290,PHI,,STL,T 10-10,,,,,
15,1986,1986-12-14,15,24.297,PHI,@,DAL,W 23-21,,,,,
16,1986,1986-12-21,16,24.304,PHI,,WAS,L 14-21,,,,,
17,1987,1987-09-13,1,25.205,PHI,@,WAS,L 24-34,,,,,
18,1987,1987-09-20,2,25.212,PHI,,NOR,W 27-17,,,,,
19,1987,1987-10-25,6,25.247,PHI,,DAL,W 37-20,,,,,
20,1987,1987-11-01,7,25.254,PHI,@,STL,W 28-23,,,,,
21,1987,1987-11-08,8,25.261,PHI,,WAS,W 31-27,,,,,
22,1987,1987-11-15,9,25.268,PHI,,NYG,L 17-20,,,,,
23,1987,1987-11-22,10,25.275,PHI,,STL,L 19-31,,,,,
24,1987,1987-11-29,11,25.282,PHI,@,NWE,W 34-31,,,,,
25,1987,1987-12-06,12,25.289,PHI,@,NYG,L 20-23,,,,,
26,1987,1987-12-13,13,25.296,PHI,,MIA,L 10-28,,,,,
27,1987,1987-12-20,14,25.303,PHI,@,NYJ,W 38-27,,,,,
28,1987,1987-12-27,15,25.310,PHI,,BUF,W 17-7,,,,,
29,1988,1988-09-04,1,26.197,PHI,@,TAM,W 41-14,,,,,
30,1988,1988-09-11,2,26.204,PHI,,CIN,L 24-28,,,,,
31,1988,1988-09-18,3,26.211,PHI,@,WAS,L 10-17,,,,,
32,1988,1988-09-25,4,26.218,PHI,@,MIN,L 21-23,,,,,
