ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1965,1965-09-19,1,30.034,CLE,@,WAS,W 17-7,0,0,1,0,0
2,1967,1967-10-22,6,32.067,CLE,,CHI,W 24-0,0,0,1,0,0
3,1968,1968-09-15,1,33.030,CLE,@,NOR,W 24-10,1,6,1,17,1
4,1968,1968-10-20,6,33.065,CLE,@,BAL,W 30-20,0,0,1,4,0
