ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-02,1,22.312,WAS,,MIA,L 17-35,0,0,,0,0,0,,0,0,0,,0,0,
2,1984,1984-09-10,2,22.320,WAS,@,SFO,L 31-37,0,0,,0,0,0,,0,1,10,10.00,0,0,0
3,1984,1984-09-16,3,22.326,WAS,,NYG,W 30-14,0,0,,0,0,0,,0,0,0,,0,0,
4,1984,1984-09-23,4,22.333,WAS,@,NWE,W 26-10,0,0,,0,0,0,,0,0,0,,0,0,
5,1984,1984-09-30,5,22.340,WAS,,PHI,W 20-0,7,57,8.14,0,0,0,,0,0,0,,0,0,0
6,1984,1984-10-07,6,22.347,WAS,@,IND,W 35-7,14,44,3.14,0,0,0,,0,0,0,,0,0,0
7,1984,1984-10-14,7,22.354,WAS,,DAL,W 34-14,6,41,6.83,0,0,0,,0,0,0,,0,0,0
8,1984,1984-10-21,8,22.361,WAS,@,STL,L 24-26,1,2,2.00,0,0,0,,0,0,0,,0,0,0
9,1984,1984-10-28,9,23.002,WAS,@,NYG,L 13-37,2,4,2.00,0,3,19,6.33,0,0,0,,0,0,0
10,1984,1984-11-05,10,23.010,WAS,,ATL,W 27-14,0,0,,0,0,0,,0,0,0,,0,0,
11,1984,1984-11-11,11,23.016,WAS,,DET,W 28-14,32,114,3.56,0,1,8,8.00,0,0,0,,0,0,0
12,1984,1984-11-18,12,23.023,WAS,@,PHI,L 10-16,1,2,2.00,0,2,10,5.00,0,1,8,8.00,0,0,0
13,1984,1984-11-25,13,23.030,WAS,,BUF,W 41-14,25,92,3.68,0,1,8,8.00,0,2,44,22.00,0,0,0
14,1984,1984-11-29,14,23.034,WAS,@,MIN,W 31-17,9,52,5.78,0,1,-2,-2.00,0,3,70,23.33,0,0,0
15,1984,1984-12-09,15,23.044,WAS,@,DAL,W 30-28,0,0,,0,0,0,,0,0,0,,0,0,
16,1984,1984-12-16,16,23.051,WAS,,STL,W 29-27,0,0,,0,0,0,,0,2,32,16.00,0,0,0
17,1985,1985-09-09,1,23.318,WAS,@,DAL,L 14-44,6,26,4.33,0,2,32,16.00,0,0,0,,0,0,0
18,1985,1985-09-15,2,23.324,WAS,,HOU,W 16-13,6,25,4.17,0,2,17,8.50,0,0,0,,0,0,0
19,1985,1985-09-22,3,23.331,WAS,,PHI,L 6-19,1,4,4.00,0,5,31,6.20,0,0,0,,0,0,0
20,1985,1985-09-29,4,23.338,WAS,@,CHI,L 10-45,4,37,9.25,0,2,7,3.50,0,0,0,,0,0,0
21,1985,1985-10-07,5,23.346,WAS,,STL,W 27-10,2,8,4.00,0,1,-1,-1.00,0,0,0,,0,0,0
22,1985,1985-10-13,6,23.352,WAS,,DET,W 24-3,17,38,2.24,0,0,0,,0,0,0,,0,0,0
23,1985,1985-10-20,7,23.359,WAS,@,NYG,L 3-17,1,6,6.00,0,6,25,4.17,0,0,0,,0,0,0
24,1985,1985-10-27,8,24.001,WAS,@,CLE,W 14-7,0,0,,0,3,25,8.33,0,0,0,,0,0,0
25,1985,1985-11-03,9,24.008,WAS,@,ATL,W 44-10,16,164,10.25,2,1,8,8.00,0,0,0,,0,2,12
26,1985,1985-11-10,10,24.015,WAS,,DAL,L 7-13,3,17,5.67,0,3,39,13.00,0,0,0,,0,0,0
27,1985,1985-11-18,11,24.023,WAS,,NYG,W 23-21,15,44,2.93,0,3,27,9.00,0,0,0,,0,0,0
28,1985,1985-11-24,12,24.029,WAS,@,PIT,W 30-23,8,24,3.00,0,2,19,9.50,0,0,0,,0,0,0
29,1985,1985-12-01,13,24.036,WAS,,SFO,L 8-35,11,48,4.36,0,5,31,6.20,0,0,0,,0,0,0
30,1985,1985-12-08,14,24.043,WAS,@,PHI,W 17-12,1,-1,-1.00,0,1,8,8.00,0,3,59,19.67,0,0,0
31,1985,1985-12-15,15,24.050,WAS,,CIN,W 27-24,8,27,3.38,0,0,0,,0,2,44,22.00,0,0,0
32,1985,1985-12-21,16,24.056,WAS,@,STL,W 27-16,3,6,2.00,1,1,17,17.00,0,2,39,19.50,0,1,6
33,1986,1986-09-07,1,24.316,WAS,,PHI,W 41-14,3,8,2.67,0,0,0,,0,2,41,20.50,0,0,0
34,1986,1986-09-14,2,24.323,WAS,,RAI,W 10-6,1,-2,-2.00,0,1,17,17.00,0,2,46,23.00,0,0,0
35,1986,1986-09-21,3,24.330,WAS,@,SDG,W 30-27,1,1,1.00,0,1,4,4.00,0,0,0,,0,0,0
36,1986,1986-09-28,4,24.337,WAS,,SEA,W 19-14,14,38,2.71,0,0,0,,0,0,0,,0,0,0
37,1986,1986-10-05,5,24.344,WAS,@,NOR,W 14-6,2,20,10.00,0,1,7,7.00,0,0,0,,0,0,0
38,1986,1986-10-12,6,24.351,WAS,@,DAL,L 6-30,3,15,5.00,0,2,34,17.00,0,0,0,,0,0,0
39,1986,1986-10-19,7,24.358,WAS,,STL,W 28-21,0,0,,0,0,0,,0,1,35,35.00,0,0,0
40,1986,1986-10-27,8,25.001,WAS,@,NYG,L 20-27,1,0,0.00,0,1,1,1.00,0,2,29,14.50,0,0,0
41,1986,1986-11-02,9,25.007,WAS,,MIN,W 44-38,0,0,,0,0,0,,0,1,5,5.00,0,0,0
42,1986,1986-11-09,10,25.014,WAS,@,GNB,W 16-7,0,0,,0,1,4,4.00,0,0,0,,0,0,0
43,1986,1986-11-17,11,25.022,WAS,,SFO,W 14-6,0,0,,0,0,0,,0,0,0,,0,0,
44,1986,1986-11-23,12,25.028,WAS,,DAL,W 41-14,17,50,2.94,0,0,0,,0,0,0,,0,0,0
45,1986,1986-11-30,13,25.035,WAS,@,STL,W 20-17,20,67,3.35,0,2,13,6.50,0,0,0,,0,0,0
46,1986,1986-12-07,14,25.042,WAS,,NYG,L 14-24,0,0,,0,2,30,15.00,0,0,0,,0,0,0
47,1986,1986-12-13,15,25.048,WAS,@,DEN,L 30-31,0,0,,0,0,0,,0,0,0,,0,0,
48,1986,1986-12-21,16,25.056,WAS,@,PHI,W 21-14,0,0,,0,0,0,,0,0,0,,0,0,
49,1987,1987-09-13,1,25.322,WAS,,PHI,W 34-24,8,21,2.63,0,0,0,,0,4,109,27.25,0,0,0
50,1987,1987-09-20,2,25.329,WAS,@,ATL,L 20-21,14,73,5.21,0,0,0,,0,3,28,9.33,0,0,0
51,1987,1987-10-25,6,25.364,WAS,,NYJ,W 17-16,20,79,3.95,0,0,0,,0,2,23,11.50,0,0,0
52,1987,1987-11-01,7,26.006,WAS,@,BUF,W 27-7,1,5,5.00,0,0,0,,0,1,15,15.00,0,0,0
53,1987,1987-11-08,8,26.013,WAS,@,PHI,L 27-31,0,0,,0,0,0,,0,3,86,28.67,0,0,0
