ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-09-11,1,23.100,KAN,@,BUF,W 42-20,2,53,26.50,0,1,1,1.00,0,0,0,0,0,0
2,1966,1966-09-18,2,23.107,KAN,@,OAK,W 32-10,2,33,16.50,0,0,0,,0,0,0,0,0,0
3,1966,1966-09-25,3,23.114,KAN,@,BOS,W 43-24,2,42,21.00,0,0,0,,0,0,0,0,0,0
4,1966,1966-10-02,4,23.121,KAN,,BUF,L 14-29,4,67,16.75,0,1,1,1.00,0,0,0,0,0,0
5,1966,1966-10-08,5,23.127,KAN,,DEN,W 37-10,1,63,63.00,0,1,9,9.00,0,0,0,0,0,0
6,1966,1966-10-16,6,23.135,KAN,,OAK,L 13-34,3,58,19.33,0,1,8,8.00,0,0,0,0,0,0
7,1966,1966-10-23,7,23.142,KAN,@,DEN,W 56-10,1,24,24.00,0,1,0,0.00,0,0,0,0,0,0
8,1966,1966-10-30,8,23.149,KAN,,HOU,W 48-23,1,26,26.00,0,2,18,9.00,0,0,0,0,0,0
9,1966,1966-11-06,9,23.156,KAN,,SDG,W 24-14,3,75,25.00,0,0,0,,0,0,0,0,0,0
10,1966,1966-11-13,10,23.163,KAN,,MIA,W 34-16,1,32,32.00,0,0,0,,0,0,0,0,0,0
11,1966,1966-11-20,11,23.170,KAN,,BOS,T 27-27,1,19,19.00,0,1,0,0.00,0,0,0,0,0,0
12,1966,1966-11-27,12,23.177,KAN,@,NYJ,W 32-24,3,63,21.00,0,0,0,,0,0,0,0,0,0
13,1966,1966-12-11,13,23.191,KAN,@,MIA,W 19-18,2,49,24.50,0,1,19,19.00,0,0,0,0,0,0
14,1966,1966-12-18,14,23.198,KAN,@,SDG,W 27-17,3,69,23.00,0,0,0,,0,0,0,0,0,0
15,1967,1967-10-08,4,24.127,KAN,,MIA,W 41-0,0,0,,0,1,3,3.00,0,0,0,0,0,0
16,1967,1967-10-29,7,24.148,KAN,,DEN,W 52-9,0,0,,0,1,5,5.00,0,0,0,0,0,0
17,1967,1967-11-12,9,24.162,KAN,@,BOS,W 33-10,0,0,,0,0,0,,0,1,6,2,60,1
18,1967,1967-11-19,10,24.169,KAN,,SDG,L 16-17,0,0,,0,0,0,,0,0,0,1,0,0
19,1967,1967-11-23,11,24.173,KAN,,OAK,L 22-44,0,0,,0,0,0,,0,0,0,1,0,0
20,1968,1968-09-09,1,25.098,KAN,@,HOU,W 26-21,0,0,,0,0,0,,0,0,0,1,2,0
21,1968,1968-09-28,4,25.117,KAN,@,MIA,W 48-3,0,0,,0,0,0,,0,0,0,1,9,0
22,1968,1968-11-03,9,25.153,KAN,@,OAK,L 21-38,0,0,,0,0,0,,0,0,0,1,0,0
23,1968,1968-11-10,10,25.160,KAN,@,CIN,W 16-9,0,0,,0,0,0,,0,0,0,1,14,0
24,1969,1969-09-14,1,26.103,KAN,@,SDG,W 27-9,0,0,,0,0,0,,0,0,0,1,43,0
25,1969,1969-09-28,3,26.117,KAN,@,CIN,L 19-24,0,0,,0,0,0,,0,0,0,1,5,0
26,1969,1969-10-19,6,26.138,KAN,,MIA,W 17-10,0,0,,0,0,0,,0,0,0,2,53,0
27,1969,1969-11-09,9,26.159,KAN,,SDG,W 27-3,0,0,,0,0,0,,0,0,0,2,0,0
28,1969,1969-11-16,10,26.166,KAN,@,NYJ,W 34-16,0,0,,0,0,0,,0,0,0,1,0,0
29,1969,1969-11-27,12,26.177,KAN,,DEN,W 31-17,0,0,,0,0,0,,0,1,6,1,45,1
30,1969,1969-12-13,14,26.193,KAN,@,OAK,L 6-10,0,0,,0,0,0,,0,0,0,1,0,0
31,1970,1970-09-20,1,27.109,KAN,@,MIN,L 10-27,,,,,,,,,,,,,
32,1970,1970-09-28,2,27.117,KAN,@,BAL,W 44-24,0,0,,0,0,0,,0,0,0,2,34,0
33,1970,1970-10-04,3,27.123,KAN,@,DEN,L 13-26,,,,,,,,,,,,,
34,1970,1970-10-11,4,27.130,KAN,,BOS,W 23-10,,,,,,,,,,,,,
35,1970,1970-10-18,5,27.137,KAN,@,CIN,W 27-19,0,0,,0,0,0,,0,0,0,1,0,0
36,1970,1970-10-25,6,27.144,KAN,,DAL,L 16-27,,,,,,,,,,,,,
37,1970,1970-11-01,7,27.151,KAN,,OAK,T 17-17,,,,,,,,,,,,,
38,1970,1970-11-08,8,27.158,KAN,,HOU,W 24-9,0,0,,0,0,0,,0,0,0,1,39,0
39,1970,1970-11-15,9,27.165,KAN,@,PIT,W 31-14,,,,,,,,,,,,,
40,1970,1970-11-22,10,27.172,KAN,,STL,T 6-6,,,,,,,,,,,,,
41,1970,1970-11-29,11,27.179,KAN,,SDG,W 26-14,0,0,,0,0,0,,0,0,0,1,14,0
42,1970,1970-12-06,12,27.186,KAN,,DEN,W 16-0,,,,,,,,,,,,,
