ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2000,2000-11-26,12,23.134,ARI,,NYG,L 7-31,,,,,,,0.0%,
2,2000,2000-12-24,16,23.162,ARI,@,WAS,L 3-20,,,,,,,0.0%,
3,2001,2001-09-23,1,24.070,ARI,,DEN,L 17-38,,0,,,,,0.0%,
4,2001,2001-09-30,2,24.077,ARI,,ATL,L 14-34,,,,,,,0.0%,
5,2001,2001-10-07,3,24.084,ARI,@,PHI,W 21-20,,,,,,,0.0%,
6,2001,2001-10-28,6,24.105,ARI,@,DAL,L 3-17,,,,,,,0.0%,
7,2001,2001-11-18,9,24.126,ARI,,DET,W 45-38,,,,,,,0.0%,
8,2001,2001-11-25,10,24.133,ARI,@,SDG,W 20-17,,,,,,,0.0%,
9,2001,2001-12-02,11,24.140,ARI,@,OAK,W 34-31,,0,,,,,0.0%,
10,2001,2001-12-09,12,24.147,ARI,,WAS,L 10-20,,0,,,,,0.0%,
11,2001,2001-12-15,13,24.153,ARI,@,NYG,L 13-17,,,,,,,0.0%,
12,2001,2001-12-23,14,24.161,ARI,,DAL,W 17-10,,,,,,,0.0%,
13,2001,2001-12-30,15,24.168,ARI,@,CAR,W 30-7,,,,,,,0.0%,
14,2001,2002-01-06,16,24.175,ARI,@,WAS,L 17-20,*,,,,,,0.0%,
15,2002,2002-09-08,1,25.055,ARI,@,WAS,L 23-31,,,,,,,0.0%,
16,2002,2002-09-15,2,25.062,ARI,@,SEA,W 24-13,,,,,,,0.0%,
17,2002,2002-09-22,3,25.069,ARI,,SDG,L 15-23,,,,,,,0.0%,
18,2002,2002-09-29,4,25.076,ARI,,NYG,W 21-7,,,,,,,0.0%,
19,2002,2002-10-06,5,25.083,ARI,@,CAR,W 16-13,,,,,,,0.0%,
20,2002,2002-10-20,6,25.097,ARI,,DAL,W 9-6,,,,,,,0.0%,
21,2002,2002-10-27,7,25.104,ARI,@,SFO,L 28-38,,,,,,,0.0%,
22,2002,2002-11-03,8,25.111,ARI,,STL,L 14-27,,,,,,,0.0%,
23,2002,2002-11-10,9,25.118,ARI,,SEA,L 6-27,*,0,,,,,0.0%,
24,2002,2002-11-17,10,25.125,ARI,@,PHI,L 14-38,*,,,,,,0.0%,
25,2002,2002-11-24,11,25.132,ARI,,OAK,L 20-41,*,,,,,,0.0%,
26,2002,2002-12-01,12,25.139,ARI,@,KAN,L 0-49,*,,,,,,0.0%,
27,2002,2002-12-08,13,25.146,ARI,,DET,W 23-20,*,,,,,,0.0%,
28,2002,2002-12-15,14,25.153,ARI,@,STL,L 28-30,*,1,1,7,7.00,0,100.0%,7.00
29,2002,2002-12-21,15,25.159,ARI,,SFO,L 14-17,*,,,,,,0.0%,
30,2002,2002-12-29,16,25.167,ARI,@,DEN,L 7-37,*,,,,,,0.0%,
31,2003,2003-09-07,1,26.054,ARI,@,DET,L 24-42,,,,,,,0.0%,
32,2003,2003-09-14,2,26.061,ARI,,SEA,L 0-38,,,,,,,0.0%,
33,2003,2003-09-21,3,26.068,ARI,,GNB,W 20-13,,,,,,,0.0%,
34,2003,2003-09-28,4,26.075,ARI,@,STL,L 13-37,,,,,,,0.0%,
