ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1969,1969-09-28,2,21.289,BAL,@,MIN,L 14-52,1,5,5.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
2,1969,1969-10-19,5,21.310,BAL,@,NOR,W 30-10,2,31,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
3,1969,1969-11-02,7,21.324,BAL,,WAS,W 41-17,2,13,6.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
4,1969,1969-11-09,8,21.331,BAL,,GNB,W 14-6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
5,1969,1969-11-16,9,21.338,BAL,@,SFO,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,0,0
6,1969,1969-11-23,10,21.345,BAL,@,CHI,W 24-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
7,1969,1969-11-30,11,21.352,BAL,,ATL,W 13-6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,9,9.00,0,0,0
8,1969,1969-12-13,13,22.000,BAL,@,DAL,L 10-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,38,7.60,0,0,0
9,1969,1969-12-21,14,22.008,BAL,@,RAM,W 13-7,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,0.33,0,0,0
10,1970,1970-09-20,1,22.281,BAL,@,SDG,W 16-14,4,4,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,0,0,,0,0,0
11,1970,1970-09-28,2,22.289,BAL,,KAN,L 24-44,4,5,1.25,0,2,10,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1970,1970-10-04,3,22.295,BAL,@,BOS,W 14-6,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,0,0,,0,0,0
13,1970,1970-10-11,4,22.302,BAL,@,HOU,W 24-20,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
14,1970,1970-10-18,5,22.309,BAL,@,NYJ,W 29-22,8,21,2.63,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
15,1970,1970-10-25,6,22.316,BAL,,BOS,W 27-3,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
16,1970,1970-11-01,7,22.323,BAL,,MIA,W 35-0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
17,1970,1970-11-09,8,22.331,BAL,@,GNB,W 13-10,4,14,3.50,0,2,50,25.00,0,1,1,100.00,54,0,0,118.7,0,0,54.00,54.00,0,0,,0,0,0,,0,0,0
18,1970,1970-11-15,9,22.337,BAL,,BUF,T 17-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1970,1970-11-22,10,22.344,BAL,@,MIA,L 17-34,2,-4,-2.00,0,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
20,1970,1970-11-29,11,22.351,BAL,,CHI,W 21-20,7,15,2.14,0,6,64,10.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
21,1970,1970-12-06,12,22.358,BAL,,PHI,W 29-10,11,61,5.55,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
22,1970,1970-12-19,14,23.006,BAL,,NYJ,W 35-20,8,25,3.13,0,1,-4,-4.00,0,1,1,100.00,28,0,0,118.7,0,0,28.00,28.00,0,0,,0,0,0,,0,0,0
23,1971,1971-09-19,1,23.280,BAL,,NYJ,W 22-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1971,1971-09-26,2,23.287,BAL,,CLE,L 13-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1971,1971-10-03,3,23.294,BAL,@,NWE,W 23-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1971,1971-10-10,4,23.301,BAL,@,BUF,W 43-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1971,1971-10-17,5,23.308,BAL,@,NYG,W 31-7,0,0,,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
28,1971,1971-10-25,6,23.316,BAL,@,MIN,L 3-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1971,1971-10-31,7,23.322,BAL,,PIT,W 34-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1971,1971-11-08,8,23.330,BAL,,RAM,W 24-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1971,1971-11-14,9,23.336,BAL,@,NYJ,W 14-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1971,1971-11-21,10,23.343,BAL,@,MIA,L 14-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1971,1971-11-28,11,23.350,BAL,@,OAK,W 37-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1971,1971-12-05,12,23.357,BAL,,BUF,W 24-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1971,1971-12-11,13,23.363,BAL,,MIA,W 14-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1971,1971-12-19,14,24.006,BAL,,NWE,L 17-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1972,1972-09-17,1,24.279,BAL,,STL,L 3-10,1,-1,-1.00,0,2,41,20.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
38,1972,1972-09-24,2,24.286,BAL,,NYJ,L 34-44,0,0,,0,4,115,28.75,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
39,1972,1972-10-01,3,24.293,BAL,@,BUF,W 17-0,2,8,4.00,1,1,11,11.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,1,6
