ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
60,1980,1980-09-07,1,26.097,SEA,,SDG,L 13-34,,,,,,,,,,,,,,
61,1980,1980-09-14,2,26.104,SEA,@,KAN,W 17-16,,,,,,,,,,,,,,
62,1980,1980-09-21,3,26.111,SEA,,NWE,L 31-37,1,40,40.00,0,0,0,,0,0,0,,0,0,0
63,1980,1980-09-28,4,26.118,SEA,@,WAS,W 14-0,,,,,,,,,,,,,,
64,1980,1980-10-05,5,26.125,SEA,@,HOU,W 26-7,,,,,,,,,,,,,,
65,1980,1980-10-12,6,26.132,SEA,,CLE,L 3-27,,,,,,,,,,,,,,
66,1980,1980-10-19,7,26.139,SEA,@,NYJ,W 27-17,,,,,,,,,,,,,,
67,1980,1980-10-26,8,26.146,SEA,@,OAK,L 14-33,2,33,16.50,0,0,0,,0,0,0,,0,0,0
68,1980,1980-11-02,9,26.153,SEA,,PHI,L 20-27,3,43,14.33,0,0,0,,0,0,0,,0,0,0
69,1980,1980-11-09,10,26.160,SEA,,KAN,L 30-31,1,8,8.00,0,0,0,,0,0,0,,0,0,0
70,1980,1980-11-17,11,26.168,SEA,,OAK,L 17-19,2,33,16.50,0,0,0,,0,0,0,,0,0,0
71,1980,1980-11-23,12,26.174,SEA,@,DEN,L 20-36,2,21,10.50,0,0,0,,0,0,0,,0,0,0
72,1980,1980-11-27,13,26.178,SEA,@,DAL,L 7-51,3,30,10.00,0,0,0,,0,0,0,,0,0,0
73,1980,1980-12-07,14,26.188,SEA,,NYG,L 21-27,,,,,,,,,,,,,,
74,1980,1980-12-13,15,26.194,SEA,@,SDG,L 14-21,,,,,,,,,,,,,,
75,1980,1980-12-21,16,26.202,SEA,,DEN,L 17-25,2,24,12.00,0,0,0,,0,0,0,,0,0,0
76,1981,1981-10-25,8,27.145,SEA,@,NYJ,W 19-3,0,0,,0,,,,,,,,,,
77,1981,1981-11-01,9,27.152,SEA,@,GNB,L 24-34,0,0,,0,,,,,,,,,,
78,1981,1981-11-08,10,27.159,SEA,,PIT,W 24-21,0,0,,0,,,,,,,,,,
79,1981,1981-11-16,11,27.167,SEA,,SDG,W 44-23,1,12,12.00,0,0,0,,0,0,0,,0,0,0
80,1981,1981-11-22,12,27.173,SEA,@,KAN,L 13-40,0,0,,0,,,,,,,,,,
81,1981,1981-11-29,13,27.180,SEA,,OAK,L 31-32,0,0,,0,,,,,,,,,,
82,1981,1981-12-06,14,27.187,SEA,,NYJ,W 27-23,0,0,,0,,,,,,,,,,
83,1981,1981-12-13,15,27.194,SEA,@,DEN,L 13-23,0,0,,0,,,,,,,,,,
84,1981,1981-12-20,16,27.201,SEA,,CLE,W 42-21,0,0,,0,,,,,,,,,,
