ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2015,2015-09-13,1,23.136,BUF,,IND,W 27-14,,0.0,0,0,0,0,0
2,2015,2015-09-20,2,23.143,BUF,,NWE,L 32-40,,0.0,0,0,0,0,0
3,2015,2015-09-27,3,23.150,BUF,@,MIA,W 41-14,,0.0,0,0,0,0,0
4,2015,2015-10-04,4,23.157,BUF,,NYG,L 10-24,,0.0,0,0,0,0,0
5,2015,2015-10-11,5,23.164,BUF,@,TEN,W 14-13,,0.0,1,0,0,0,0
6,2015,2015-10-18,6,23.171,BUF,,CIN,L 21-34,,0.0,0,0,0,0,0
7,2015,2015-10-25,7,23.178,BUF,@,JAX,L 31-34,,0.0,0,0,0,0,0
8,2015,2015-11-08,8,23.192,BUF,,MIA,W 33-17,,0.0,0,0,0,0,0
9,2015,2015-11-12,9,23.196,BUF,@,NYJ,W 22-17,,0.0,0,0,0,0,0
10,2015,2015-11-23,10,23.207,BUF,@,NWE,L 13-20,,0.0,0,0,0,0,0
11,2015,2015-11-29,11,23.213,BUF,@,KAN,L 22-30,,1.0,1,0,0,0,0
12,2015,2015-12-13,13,23.227,BUF,@,PHI,L 20-23,,0.0,0,0,0,0,0
13,2015,2015-12-20,14,23.234,BUF,@,WAS,L 25-35,,0.0,0,0,0,0,0
14,2015,2015-12-27,15,23.241,BUF,,DAL,W 16-6,*,0.0,1,1,1,37,0
15,2015,2016-01-03,16,23.248,BUF,,NYJ,W 22-17,*,0.0,0,1,1,3,0
