ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2015,2015-12-06,12,23.317,MIA,,BAL,W 15-13,,0,0,0,,0,0.0%,
2,2015,2015-12-14,13,23.325,MIA,,NYG,L 24-31,,0,0,0,,0,0.0%,
3,2015,2015-12-20,14,23.331,MIA,@,SDG,L 14-30,*,0,0,0,,0,0.0%,
4,2015,2015-12-27,15,23.338,MIA,,IND,L 12-18,,1,0,0,,0,0.0%,0.00
5,2015,2016-01-03,16,23.345,MIA,,NWE,W 20-10,,0,0,0,,0,0.0%,
6,2017,2017-09-10,1,25.230,IND,@,LAR,L 9-46,,1,1,1,1.00,0,100.0%,1.00
7,2017,2017-09-24,3,25.244,IND,,CLE,W 31-28,,0,0,0,,0,0.0%,
8,2017,2017-11-12,10,25.293,IND,,PIT,L 17-20,,0,0,0,,0,0.0%,
9,2017,2017-11-26,11,25.307,IND,,TEN,L 16-20,,0,0,0,,0,0.0%,
