ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1977,1977-09-18,1,23.204,KAN,@,NWE,L 17-21,,,,,,,,,,,,,,
2,1977,1977-09-25,2,23.211,KAN,,SDG,L 7-23,,,,,,,,,,,,,,
3,1977,1977-10-03,3,23.219,KAN,,OAK,L 28-37,0,0,,0,0,0,,0,2,39,19.50,0,0,0
4,1977,1977-10-09,4,23.225,KAN,@,DEN,L 7-23,3,17,5.67,0,0,0,,0,0,0,,0,0,0
5,1977,1977-10-16,5,23.232,KAN,,BAL,L 6-17,0,0,,0,0,0,,0,2,47,23.50,0,0,0
6,1977,1977-10-23,6,23.239,KAN,@,SDG,W 21-16,,,,,,,,,,,,,,
7,1977,1977-10-30,7,23.246,KAN,@,CLE,L 7-44,,,,,,,,,,,,,,
8,1977,1977-11-13,9,23.260,KAN,@,CHI,L 27-28,,,,,,,,,,,,,,
9,1977,1977-11-20,10,23.267,KAN,,DEN,L 7-14,0,0,,0,0,0,,0,1,41,41.00,0,0,0
10,1977,1977-11-27,11,23.274,KAN,@,HOU,L 20-34,0,0,,0,0,0,,0,1,25,25.00,0,0,0
11,1977,1977-12-04,12,23.281,KAN,,CIN,L 7-27,5,25,5.00,0,1,11,11.00,0,1,16,16.00,0,0,0
12,1977,1977-12-11,13,23.288,KAN,,SEA,L 31-34,0,0,,0,0,0,,0,1,70,70.00,0,0,0
13,1977,1977-12-18,14,23.295,KAN,@,OAK,L 20-21,3,32,10.67,0,0,0,,0,4,67,16.75,0,0,0
14,1978,1978-09-03,1,24.189,KAN,@,CIN,W 24-23,9,59,6.56,1,0,0,,0,0,0,,0,1,6
15,1978,1978-09-10,2,24.196,KAN,,HOU,L 17-20,7,28,4.00,1,0,0,,0,0,0,,0,1,6
16,1978,1978-09-17,3,24.203,KAN,@,NYG,L 10-26,6,43,7.17,1,1,19,19.00,0,0,0,,0,1,6
17,1978,1978-09-24,4,24.210,KAN,,DEN,L 17-23,7,33,4.71,0,0,0,,0,0,0,,0,0,0
18,1978,1978-10-01,5,24.217,KAN,@,BUF,L 13-28,7,56,8.00,1,0,0,,0,0,0,,0,1,6
19,1978,1978-10-08,6,24.224,KAN,,TAM,L 13-30,6,19,3.17,0,0,0,,0,0,0,,0,0,0
20,1978,1978-10-15,7,24.231,KAN,@,OAK,L 6-28,3,4,1.33,0,0,0,,0,0,0,,0,0,0
21,1978,1978-10-22,8,24.238,KAN,,CLE,W 17-3,3,-3,-1.00,0,0,0,,0,0,0,,0,0,0
22,1978,1978-10-29,9,24.245,KAN,@,PIT,L 24-27,8,70,8.75,1,1,14,14.00,0,0,0,,0,1,6
23,1978,1978-11-05,10,24.252,KAN,,OAK,L 10-20,3,10,3.33,0,0,0,,0,0,0,,0,0,0
24,1978,1978-11-12,11,24.259,KAN,@,SDG,L 23-29,8,49,6.13,0,2,14,7.00,0,0,0,,0,0,0
25,1978,1978-11-19,12,24.266,KAN,,SEA,L 10-13,4,26,6.50,0,2,4,2.00,1,0,0,,0,1,6
26,1978,1978-11-26,13,24.273,KAN,,SDG,W 23-0,11,104,9.45,0,5,26,5.20,0,0,0,,0,0,0
27,1978,1978-12-03,14,24.280,KAN,,BUF,W 14-10,8,63,7.88,1,1,0,0.00,0,0,0,,0,1,6
28,1978,1978-12-10,15,24.287,KAN,@,DEN,L 3-24,5,20,4.00,0,1,5,5.00,0,3,65,21.67,0,0,0
29,1978,1978-12-17,16,24.294,KAN,@,SEA,L 19-23,9,46,5.11,0,1,1,1.00,0,0,0,,0,0,0
30,1979,1979-09-02,1,25.188,KAN,,BAL,W 14-0,10,79,7.90,2,4,30,7.50,0,0,0,,0,2,12
31,1979,1979-09-09,2,25.195,KAN,,CLE,L 24-27,14,44,3.14,1,3,15,5.00,0,0,0,,0,1,6
32,1979,1979-09-16,3,25.202,KAN,@,HOU,L 6-20,4,49,12.25,0,1,10,10.00,0,0,0,,0,0,0
33,1979,1979-09-23,4,25.209,KAN,,OAK,W 35-7,15,52,3.47,0,1,16,16.00,0,0,0,,0,0,0
34,1979,1979-09-30,5,25.216,KAN,@,SEA,W 24-6,12,147,12.25,2,2,9,4.50,0,2,34,17.00,0,2,12
35,1979,1979-10-07,6,25.223,KAN,@,CIN,W 10-7,14,41,2.93,0,2,0,0.00,0,0,0,,0,0,0
36,1979,1979-10-14,7,25.230,KAN,,DEN,L 10-24,5,42,8.40,0,3,21,7.00,0,0,0,,0,0,0
37,1979,1979-10-21,8,25.237,KAN,,NYG,L 17-21,8,25,3.13,0,3,19,6.33,0,0,0,,0,0,0
38,1979,1979-10-28,9,25.244,KAN,@,DEN,L 3-20,12,40,3.33,0,7,27,3.86,0,0,0,,0,0,0
39,1979,1979-11-04,10,25.251,KAN,,SDG,L 14-20,4,11,2.75,0,3,10,3.33,0,0,0,,0,0,0
40,1979,1979-11-18,12,25.265,KAN,@,OAK,W 24-21,6,38,6.33,0,2,16,8.00,0,0,0,,0,0,0
41,1979,1979-11-25,13,25.272,KAN,@,SDG,L 7-28,9,24,2.67,0,1,3,3.00,0,0,0,,0,0,0
42,1979,1979-12-02,14,25.279,KAN,,SEA,W 37-21,17,54,3.18,2,2,29,14.50,0,0,0,,0,2,12
43,1979,1979-12-09,15,25.286,KAN,@,BAL,W 10-7,14,97,6.93,1,3,16,5.33,0,0,0,,0,1,6
44,1979,1979-12-16,16,25.293,KAN,@,TAM,L 0-3,9,12,1.33,0,1,5,5.00,0,0,0,,0,0,0
45,1980,1980-09-07,1,26.194,KAN,,OAK,L 14-27,14,77,5.50,1,2,17,8.50,0,0,0,,0,1,6
46,1980,1980-09-14,2,26.201,KAN,,SEA,L 16-17,9,28,3.11,0,5,34,6.80,0,0,0,,0,0,0
47,1980,1980-09-21,3,26.208,KAN,@,CLE,L 13-20,13,35,2.69,0,4,32,8.00,0,0,0,,0,0,0
48,1980,1980-09-28,4,26.215,KAN,,SDG,L 7-24,11,34,3.09,1,5,36,7.20,0,0,0,,0,1,6
49,1980,1980-10-05,5,26.222,KAN,@,OAK,W 31-17,24,64,2.67,1,0,0,,0,0,0,,0,1,6
50,1980,1980-10-12,6,26.229,KAN,,HOU,W 21-20,12,63,5.25,0,1,5,5.00,0,0,0,,0,0,0
51,1980,1980-10-19,7,26.236,KAN,@,DEN,W 23-17,16,63,3.94,0,1,14,14.00,0,0,0,,0,0,0
