ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,23.027,RAI,@,DEN,L 36-38,4,118,29.50,0,0,0,,0,0,0,0
2,1986,1986-09-14,2,23.034,RAI,@,WAS,L 6-10,2,34,17.00,0,0,0,,0,0,0,0
3,1986,1986-09-21,3,23.041,RAI,,NYG,L 9-14,3,62,20.67,0,0,0,,0,0,0,0
4,1986,1986-09-28,4,23.048,RAI,,SDG,W 17-13,,,,,,,,,,,
5,1986,1986-10-05,5,23.055,RAI,@,KAN,W 24-17,2,34,17.00,0,0,0,,0,1,32,0
6,1986,1986-10-12,6,23.062,RAI,,SEA,W 14-10,3,70,23.33,0,0,0,,0,0,0,0
7,1986,1986-10-19,7,23.069,RAI,@,MIA,W 30-28,,,,,,,,,,,
8,1986,1986-10-26,8,23.076,RAI,@,HOU,W 28-17,,,,,,,,,,,
9,1986,1986-11-02,9,23.083,RAI,,DEN,L 10-21,1,13,13.00,0,0,0,,0,0,0,0
10,1986,1986-11-09,10,23.090,RAI,@,DAL,W 17-13,,,,,,,,,,,
11,1986,1986-11-16,11,23.097,RAI,,CLE,W 27-14,1,18,18.00,0,0,0,,0,0,0,0
12,1986,1986-11-20,12,23.101,RAI,@,SDG,W 37-31,2,42,21.00,0,0,0,,0,0,0,0
13,1986,1986-11-30,13,23.111,RAI,,PHI,L 27-33,3,64,21.33,0,0,0,,0,0,0,0
14,1986,1986-12-08,14,23.119,RAI,@,SEA,L 0-37,2,29,14.50,0,0,0,,0,0,0,0
15,1986,1986-12-14,15,23.125,RAI,,KAN,L 17-20,1,30,30.00,0,0,0,,0,0,0,0
16,1986,1986-12-21,16,23.132,RAI,,IND,L 24-30,3,59,19.67,0,0,0,,0,0,0,0
17,1987,1987-09-13,1,24.033,RAI,@,GNB,W 20-0,0,0,,0,5,39,7.80,0,0,0,0
18,1987,1987-09-20,2,24.040,RAI,,DET,W 27-7,,,,,,,,,,,
19,1987,1987-10-25,6,24.075,RAI,,SEA,L 13-35,1,19,19.00,0,0,0,,0,0,0,0
20,1987,1987-11-22,10,24.103,RAI,,DEN,L 17-23,,,,,,,,,,,
21,1987,1987-11-30,11,24.111,RAI,@,SEA,W 37-14,0,0,,0,0,0,,0,1,8,0
