ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1987,1987-10-04,3,24.141,MIA,@,SEA,L 20-24,
2,1987,1987-10-11,4,24.148,MIA,,KAN,W 42-0,2.0
3,1987,1987-10-18,5,24.155,MIA,@,NYJ,L 31-37,
