ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
26,1992,1992-11-15,10,24.293,CLE,,SDG,L 13-14,,0,0,,0,0,0,,0,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
27,1992,1992-11-22,11,24.300,CLE,@,MIN,L 13-17,,0,0,,0,0,0,,0,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
28,1992,1992-11-29,12,24.307,CLE,,CHI,W 27-14,,0,0,,0,0,0,,0,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
29,1992,1992-12-06,13,24.314,CLE,,CIN,W 37-21,,0,0,,0,0,0,,0,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
30,1992,1992-12-13,14,24.321,CLE,@,DET,L 14-24,,0,0,,0,0,,,0,,,,2,2,100.0,,,,0,2,,,,
31,1992,1992-12-20,15,24.328,CLE,,HOU,L 14-17,,0,0,,0,0,0,,0,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
32,1992,1992-12-27,16,24.335,CLE,@,PIT,L 13-23,,0,0,,0,0,0,,0,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
33,1993,1993-09-05,1,25.221,CLE,,CIN,W 27-14,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
34,1993,1993-09-13,2,25.229,CLE,,SFO,W 23-13,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
35,1993,1993-09-19,3,25.235,CLE,@,RAI,W 19-16,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
36,1993,1993-09-26,4,25.242,CLE,@,IND,L 10-23,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
37,1993,1993-10-10,5,25.256,CLE,,MIA,L 14-24,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
38,1993,1993-10-17,6,25.263,CLE,@,CIN,W 28-17,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
39,1993,1993-10-24,7,25.270,CLE,,PIT,W 28-23,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
40,1993,1993-11-07,8,25.284,CLE,,DEN,L 14-29,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
41,1993,1993-11-14,9,25.291,CLE,@,SEA,L 5-22,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
42,1993,1993-11-21,10,25.298,CLE,,HOU,L 20-27,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
43,1993,1993-11-28,11,25.305,CLE,@,ATL,L 14-17,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
44,1993,1993-12-05,12,25.312,CLE,,NOR,W 17-13,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
45,1993,1993-12-12,13,25.319,CLE,@,HOU,L 17-19,,0,0,,0,0,0,,,,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
46,1993,1993-12-19,14,25.326,CLE,,NWE,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
47,1993,1993-12-26,15,25.333,CLE,@,RAM,W 42-14,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
48,1993,1994-01-02,16,25.340,CLE,@,PIT,L 9-16,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
49,1994,1994-09-04,1,26.220,CLE,@,CIN,W 28-20,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
50,1994,1994-09-11,2,26.227,CLE,,PIT,L 10-17,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
51,1994,1994-09-18,3,26.234,CLE,,ARI,W 32-0,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
52,1994,1994-09-25,4,26.241,CLE,@,IND,W 21-14,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
53,1994,1994-10-02,5,26.248,CLE,,NYJ,W 27-7,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
54,1994,1994-10-13,6,26.259,CLE,@,HOU,W 11-8,,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
55,1994,1994-10-23,7,26.269,CLE,,CIN,W 37-13,,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
56,1994,1994-10-30,8,26.276,CLE,@,DEN,L 14-26,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
57,1994,1994-11-06,9,26.283,CLE,,NWE,W 13-6,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
58,1994,1994-11-13,10,26.290,CLE,@,PHI,W 26-7,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
59,1994,1994-11-20,11,26.297,CLE,@,KAN,L 13-20,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
60,1994,1994-11-27,12,26.304,CLE,,HOU,W 34-10,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
61,1994,1994-12-04,13,26.311,CLE,,NYG,L 13-16,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
62,1994,1994-12-10,14,26.317,CLE,@,DAL,W 19-14,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
63,1994,1994-12-18,15,26.325,CLE,@,PIT,L 7-17,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
64,1994,1994-12-24,16,26.331,CLE,,SEA,W 35-9,,0,0,,0,0,,,,,,,5,5,100.0,,,,0,5,,,,
65,1995,1995-09-03,1,27.219,CLE,@,NWE,L 14-17,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
66,1995,1995-09-10,2,27.226,CLE,,TAM,W 22-6,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
67,1995,1995-09-17,3,27.233,CLE,@,HOU,W 14-7,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
68,1995,1995-09-24,4,27.240,CLE,,KAN,W 35-17,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
69,1995,1995-10-02,5,27.248,CLE,,BUF,L 19-22,,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
70,1995,1995-10-08,6,27.254,CLE,@,DET,L 20-38,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
71,1995,1995-10-22,7,27.268,CLE,,JAX,L 15-23,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
72,1995,1995-10-29,8,27.275,CLE,@,CIN,W 29-26,,0,0,,0,0,0,,,,,,2,2,100.0,5,5,100.0,0,17,0,0,,0
73,1995,1995-11-05,9,27.282,CLE,,HOU,L 10-37,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
74,1995,1995-11-13,10,27.290,CLE,@,PIT,L 3-20,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
75,1995,1995-11-19,11,27.296,CLE,,GNB,L 20-31,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
76,1995,1995-11-26,12,27.303,CLE,,PIT,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
77,1995,1995-12-03,13,27.310,CLE,@,SDG,L 13-31,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
78,1995,1995-12-09,14,27.316,CLE,@,MIN,L 11-27,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
79,1995,1995-12-17,15,27.324,CLE,,CIN,W 26-10,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
80,1995,1995-12-24,16,27.331,CLE,@,JAX,L 21-24,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
81,1996,1996-09-01,1,28.218,BAL,,OAK,W 19-14,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
82,1996,1996-09-08,2,28.225,BAL,@,PIT,L 17-31,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
83,1996,1996-09-15,3,28.232,BAL,@,HOU,L 13-29,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
84,1996,1996-09-29,4,28.246,BAL,,NOR,W 17-10,,0,0,,0,0,0,,,,,,2,2,100.0,1,3,33.3,0,5,0,0,,0
85,1996,1996-10-06,5,28.253,BAL,,NWE,L 38-46,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
86,1996,1996-10-13,6,28.260,BAL,@,IND,L 21-26,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
87,1996,1996-10-20,7,28.267,BAL,@,DEN,L 34-45,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
88,1996,1996-10-27,8,28.274,BAL,,STL,W 37-31,,0,0,,0,0,0,,,,,,2,3,66.7,1,3,33.3,0,5,0,0,,0
89,1996,1996-11-03,9,28.281,BAL,,CIN,L 21-24,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
90,1996,1996-11-10,10,28.288,BAL,@,JAX,L 27-30,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
91,1996,1996-11-17,11,28.295,BAL,@,SFO,L 20-38,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
92,1996,1996-11-24,12,28.302,BAL,,JAX,L 25-28,,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
93,1996,1996-12-01,13,28.309,BAL,,PIT,W 31-17,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
94,1996,1996-12-08,14,28.316,BAL,@,CIN,L 14-21,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
95,1996,1996-12-15,15,28.323,BAL,@,CAR,L 16-27,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
96,1996,1996-12-22,16,28.330,BAL,,HOU,L 21-24,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
97,1997,1997-08-31,1,29.216,BAL,,JAX,L 27-28,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
98,1997,1997-09-07,2,29.223,BAL,,CIN,W 23-10,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
99,1997,1997-09-14,3,29.230,BAL,@,NYG,W 24-23,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
100,1997,1997-09-21,4,29.237,BAL,@,TEN,W 36-10,,0,0,,0,0,0,,,,,,3,3,100.0,5,6,83.3,0,18,0,0,,0
101,1997,1997-09-28,5,29.244,BAL,@,SDG,L 17-21,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
102,1997,1997-10-05,6,29.251,BAL,,PIT,L 34-42,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
103,1997,1997-10-19,7,29.265,BAL,,MIA,L 13-24,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
104,1997,1997-10-26,8,29.272,BAL,@,WAS,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
105,1997,1997-11-02,9,29.279,BAL,@,NYJ,L 16-19,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
106,1997,1997-11-09,10,29.286,BAL,@,PIT,L 0-37,,,,,,,,,,,,,,,,,,,,,,,,
107,1997,1997-11-16,11,29.293,BAL,,PHI,T 10-10,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
108,1997,1997-11-23,12,29.300,BAL,,ARI,L 13-16,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
109,1997,1997-11-30,13,29.307,BAL,@,JAX,L 27-29,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
110,1997,1997-12-07,14,29.314,BAL,,SEA,W 31-24,,0,0,,0,0,0,,,,,,4,4,100.0,1,3,33.3,0,7,0,0,,0
111,1997,1997-12-14,15,29.321,BAL,,TEN,W 21-19,,0,0,,0,0,0,,,,,,3,3,100.0,,2,0.0,0,3,0,0,,0
112,1997,1997-12-21,16,29.328,BAL,@,CIN,L 14-16,,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
113,1998,1998-09-06,1,30.222,BAL,,PIT,L 13-20,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,5,40.0,0,7,0,0,,0
114,1998,1998-09-13,2,30.229,BAL,@,NYJ,W 24-10,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
115,1998,1998-09-20,3,30.236,BAL,@,JAX,L 10-24,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
116,1998,1998-09-27,4,30.243,BAL,,CIN,W 31-24,,0,0,,0,0,0,,0,0,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
117,1998,1998-10-11,5,30.257,BAL,,TEN,L 8-12,,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
118,1998,1998-10-18,6,30.264,BAL,@,PIT,L 6-16,,0,0,,0,0,0,,0,0,,,,,,2,2,100.0,0,6,0,0,,0
119,1998,1998-10-25,7,30.271,BAL,@,GNB,L 10-28,,0,0,,0,0,0,,0,0,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
120,1998,1998-11-01,8,30.278,BAL,,JAX,L 19-45,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
121,1998,1998-11-08,9,30.285,BAL,,OAK,W 13-10,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
122,1998,1998-11-15,10,30.292,BAL,@,SDG,L 13-14,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
123,1998,1998-11-22,11,30.299,BAL,@,CIN,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
124,1998,1998-11-29,12,30.306,BAL,,IND,W 38-31,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
125,1998,1998-12-06,13,30.313,BAL,@,TEN,L 14-16,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
126,1998,1998-12-13,14,30.320,BAL,,MIN,L 28-38,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
127,1998,1998-12-20,15,30.327,BAL,@,CHI,L 3-24,,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
128,1998,1998-12-27,16,30.334,BAL,,DET,W 19-10,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
129,1999,1999-09-12,1,31.228,BAL,@,STL,L 10-27,,0,0,,0,0,0,,,,,,1,1,100.0,1,3,33.3,0,4,0,0,,0
130,1999,1999-09-19,2,31.235,BAL,,PIT,L 20-23,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
131,1999,1999-09-26,3,31.242,BAL,,CLE,W 17-10,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
132,1999,1999-10-03,4,31.249,BAL,@,ATL,W 19-13,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
133,1999,1999-10-10,5,31.256,BAL,@,TEN,L 11-14,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
134,1999,1999-10-21,6,31.267,BAL,,KAN,L 8-35,,0,0,,0,0,0,,,,,,,,,,1,0.0,0,0,0,0,,0
135,1999,1999-10-31,7,31.277,BAL,,BUF,L 10-13,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
136,1999,1999-11-07,8,31.284,BAL,@,CLE,W 41-9,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
137,1999,1999-11-14,9,31.291,BAL,@,JAX,L 3-6,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
138,1999,1999-11-21,10,31.298,BAL,@,CIN,W 34-31,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
139,1999,1999-11-28,11,31.305,BAL,,JAX,L 23-30,,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
140,1999,1999-12-05,12,31.312,BAL,,TEN,W 41-14,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
141,1999,1999-12-12,13,31.319,BAL,@,PIT,W 31-24,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
142,1999,1999-12-19,14,31.326,BAL,,NOR,W 31-8,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
143,1999,1999-12-26,15,31.333,BAL,,CIN,W 22-0,,0,0,,0,0,0,,,,,,1,1,100.0,5,5,100.0,0,16,0,0,,0
144,1999,2000-01-02,16,31.340,BAL,@,NWE,L 3-20,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
145,2000,2000-09-03,1,32.220,BAL,@,PIT,W 16-0,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
146,2000,2000-09-10,2,32.227,BAL,,JAX,W 39-36,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
147,2000,2000-09-17,3,32.234,BAL,@,MIA,L 6-19,,0,0,,0,0,0,,,,,,,,,2,3,66.7,0,6,0,0,,0
148,2000,2000-09-24,4,32.241,BAL,,CIN,W 37-0,,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
149,2000,2000-10-01,5,32.248,BAL,@,CLE,W 12-0,,0,0,,0,0,0,,,,,,,,,4,5,80.0,0,12,0,0,,0
150,2000,2000-10-08,6,32.255,BAL,@,JAX,W 15-10,,0,0,,0,0,0,,,,,,,,,5,5,100.0,0,15,0,0,,0
151,2000,2000-10-15,7,32.262,BAL,@,WAS,L 3-10,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
152,2000,2000-10-22,8,32.269,BAL,,TEN,L 6-14,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
153,2000,2000-10-29,9,32.276,BAL,,PIT,L 6-9,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
154,2000,2000-11-05,10,32.283,BAL,@,CIN,W 27-7,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
155,2000,2000-11-12,11,32.290,BAL,@,TEN,W 24-23,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
156,2000,2000-11-19,12,32.297,BAL,,DAL,W 27-0,,0,0,,0,0,0,,,,,,3,3,100.0,2,3,66.7,0,9,0,0,,0
157,2000,2000-11-26,13,32.304,BAL,,CLE,W 44-7,,0,0,,0,0,0,,,,,,5,5,100.0,3,3,100.0,0,14,0,0,,0
158,2000,2000-12-10,14,32.318,BAL,,SDG,W 24-3,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
159,2000,2000-12-17,15,32.325,BAL,@,ARI,W 13-7,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
160,2000,2000-12-24,16,32.332,BAL,,NYJ,W 34-20,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
161,2001,2001-09-09,1,33.225,BAL,,CHI,W 17-6,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
162,2001,2001-09-23,2,33.239,BAL,@,CIN,L 10-21,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
163,2001,2001-09-30,3,33.246,BAL,@,DEN,W 20-13,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
164,2001,2001-10-07,4,33.253,BAL,,TEN,W 26-7,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
165,2001,2001-10-14,5,33.260,BAL,@,GNB,L 23-31,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
166,2001,2001-10-21,6,33.267,BAL,@,CLE,L 14-24,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
167,2001,2001-10-28,7,33.274,BAL,,JAX,W 18-17,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
168,2001,2001-11-04,8,33.281,BAL,@,PIT,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
169,2001,2001-11-12,9,33.289,BAL,@,TEN,W 16-10,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
170,2001,2001-11-18,10,33.295,BAL,,CLE,L 17-27,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
171,2001,2001-11-25,11,33.302,BAL,@,JAX,W 24-21,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
172,2001,2001-12-02,12,33.309,BAL,,IND,W 39-27,,0,0,,0,0,0,,,,,,3,3,100.0,4,5,80.0,0,15,0,0,,0
173,2001,2001-12-16,13,33.323,BAL,,PIT,L 21-26,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
174,2001,2001-12-23,14,33.330,BAL,,CIN,W 16-0,,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
175,2001,2001-12-29,15,33.336,BAL,@,TAM,L 10-22,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
176,2001,2002-01-07,16,33.345,BAL,,MIN,W 19-3,,0,0,,0,0,0,,,,,,1,1,100.0,4,4,100.0,0,13,0,0,,0
177,2002,2002-09-08,1,34.224,BAL,@,CAR,L 7-10,,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,1,33,33.00,0
178,2002,2002-09-30,3,34.246,BAL,,DEN,W 34-23,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
179,2002,2002-10-06,4,34.252,BAL,@,CLE,W 26-21,,0,0,,0,0,0,,,,,,2,2,100.0,4,4,100.0,0,14,0,0,,0
180,2002,2002-10-13,5,34.259,BAL,@,IND,L 20-22,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
