ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,2002,2002-10-20,7,23.189,SDG,@,OAK,W 27-21,,,,,,,0.0%,,,,,,,,,,,,,,,
2,2002,2002-11-10,9,23.210,SDG,@,STL,L 24-28,,,,,,,0.0%,,,,,,,,,,,,,,,
3,2002,2002-11-17,10,23.217,SDG,,SFO,W 20-17,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,,0,0,0,,0,0,0
4,2002,2002-11-24,11,23.224,SDG,@,MIA,L 3-30,,0,,,,,0.0%,,,,,,,,,,,,,,,
5,2002,2002-12-01,12,23.231,SDG,,DEN,W 30-27,,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,0
6,2002,2002-12-08,13,23.238,SDG,,OAK,L 7-27,*,11,7,96,13.71,0,63.6%,8.73,0,0,,0,0,0,,0,0,0,,0,0,0
7,2002,2002-12-15,14,23.245,SDG,@,BUF,L 13-20,,1,,,,,0.0%,,,,,,,,,,,,,,,
8,2002,2002-12-22,15,23.252,SDG,@,KAN,L 22-24,,6,3,48,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0
9,2002,2002-12-29,16,23.259,SDG,,SEA,L 28-31,*,6,3,58,19.33,1,50.0%,9.67,0,0,,0,0,0,,0,0,0,,0,1,6
10,2003,2003-09-07,1,24.146,SDG,@,KAN,L 14-27,,2,2,43,21.50,1,100.0%,21.50,0,0,,0,0,0,,0,4,46,11.50,0,1,6
11,2003,2003-09-14,2,24.153,SDG,,DEN,L 13-37,*,10,5,59,11.80,1,50.0%,5.90,0,0,,0,0,0,,0,3,44,14.67,0,1,6
12,2003,2003-09-21,3,24.160,SDG,,BAL,L 10-24,,6,4,40,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,5,31,6.20,0,0,0
13,2003,2003-09-28,4,24.167,SDG,@,OAK,L 31-34,*,4,1,10,10.00,0,25.0%,2.50,3,21,7.00,0,0,0,,0,2,5,2.50,0,0,0
14,2003,2003-10-05,5,24.174,SDG,@,JAX,L 21-27,,3,2,44,22.00,1,66.7%,14.67,0,0,,0,0,0,,0,2,11,5.50,0,1,6
15,2003,2003-10-19,6,24.188,SDG,@,CLE,W 26-20,,3,2,22,11.00,0,66.7%,7.33,0,0,,0,0,0,,0,3,61,20.33,0,0,0
16,2003,2003-10-27,7,24.196,SDG,,MIA,L 10-26,*,3,2,26,13.00,0,66.7%,8.67,0,0,,0,0,0,,0,2,4,2.00,0,0,0
17,2003,2003-11-02,8,24.202,SDG,@,CHI,L 7-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,5,2.50,0,0,0
18,2004,2004-09-12,1,25.151,SDG,@,HOU,W 27-20,*,5,2,25,12.50,1,40.0%,5.00,0,0,,0,0,0,,0,1,13,13.00,0,1,6
19,2004,2004-09-19,2,25.158,SDG,,NYJ,L 28-34,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,4,30,7.50,0,0,0
20,2004,2004-09-26,3,25.165,SDG,@,DEN,L 13-23,,3,1,17,17.00,0,33.3%,5.67,1,3,3.00,0,0,0,,0,3,36,12.00,0,0,0
21,2004,2004-10-03,4,25.172,SDG,,TEN,W 38-17,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,4,2.00,0,0,0
22,2004,2004-10-17,6,25.186,SDG,@,ATL,L 20-21,*,7,6,76,12.67,1,85.7%,10.86,0,0,,0,0,0,,0,0,0,,0,1,6
23,2004,2004-10-24,7,25.193,SDG,@,CAR,W 17-6,*,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,,0,3,18,6.00,0,0,0
24,2004,2004-10-31,8,25.200,SDG,,OAK,W 42-14,*,7,6,91,15.17,0,85.7%,13.00,0,0,,0,0,0,,0,4,62,15.50,0,0,0
25,2004,2004-11-07,9,25.207,SDG,,NOR,W 43-17,*,6,3,36,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,2,6,3.00,0,0,0
26,2004,2004-11-21,10,25.221,SDG,@,OAK,W 23-17,*,6,2,25,12.50,0,33.3%,4.17,0,0,,0,0,0,,0,1,15,15.00,0,0,0
27,2004,2004-11-28,11,25.228,SDG,@,KAN,W 34-31,*,3,3,78,26.00,0,100.0%,26.00,2,58,29.00,0,0,0,,0,1,-1,-1.00,0,0,0
28,2004,2004-12-05,12,25.235,SDG,,DEN,W 20-17,*,5,3,37,12.33,0,60.0%,7.40,1,-8,-8.00,0,0,0,,0,1,19,19.00,0,0,0
29,2004,2004-12-12,13,25.242,SDG,,TAM,W 31-24,*,7,6,118,19.67,1,85.7%,16.86,0,0,,0,0,0,,0,2,10,5.00,0,1,6
30,2004,2004-12-19,14,25.249,SDG,@,CLE,W 21-0,*,2,2,18,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,0
31,2004,2004-12-26,15,25.256,SDG,@,IND,L 31-34,*,10,7,103,14.71,1,70.0%,10.30,0,0,,0,0,0,,0,2,26,13.00,0,1,6
32,2004,2005-01-02,16,25.263,SDG,,KAN,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
33,2005,2005-09-11,1,26.150,SDG,,DAL,L 24-28,*,10,5,75,15.00,0,50.0%,7.50,0,0,,0,1,16,16.00,0,0,0,,0,0,0
34,2005,2005-09-18,2,26.157,SDG,@,DEN,L 17-20,,3,3,30,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0
35,2005,2005-09-25,3,26.164,SDG,,NYG,W 45-23,*,3,2,12,6.00,0,66.7%,4.00,1,30,30.00,0,0,0,,0,0,0,,0,0,0
36,2005,2005-10-02,4,26.171,SDG,@,NWE,W 41-17,,4,4,51,12.75,0,100.0%,12.75,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
37,2005,2005-10-10,5,26.179,SDG,,PIT,L 22-24,,7,5,72,14.40,0,71.4%,10.29,0,0,,0,0,0,,0,0,0,,0,0,0
38,2005,2005-10-16,6,26.185,SDG,@,OAK,W 27-14,*,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,2,-2,-1.00,0,0,0
39,2005,2005-10-23,7,26.192,SDG,@,PHI,L 17-20,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,6,3.00,0,0,0
40,2005,2005-10-30,8,26.199,SDG,,KAN,W 28-20,*,7,4,63,15.75,1,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,1,6
41,2005,2005-11-06,9,26.206,SDG,@,NYJ,W 31-26,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0
42,2005,2005-11-20,10,26.220,SDG,,BUF,W 48-10,*,4,4,69,17.25,1,100.0%,17.25,1,14,14.00,0,0,0,,0,0,0,,0,1,6
43,2005,2005-11-27,11,26.227,SDG,@,WAS,W 23-17,*,10,7,98,14.00,0,70.0%,9.80,1,13,13.00,0,0,0,,0,5,32,6.40,0,0,0
44,2005,2005-12-04,12,26.234,SDG,,OAK,W 34-10,,4,3,22,7.33,1,75.0%,5.50,0,0,,0,0,0,,0,1,14,14.00,0,1,6
45,2005,2005-12-11,13,26.241,SDG,,MIA,L 21-23,*,7,4,37,9.25,0,57.1%,5.29,0,0,,0,0,0,,0,0,0,,0,0,0
46,2005,2005-12-18,14,26.248,SDG,@,IND,W 26-17,*,3,3,63,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,1,11,11.00,0,0,0
47,2005,2005-12-24,15,26.254,SDG,@,KAN,L 7-20,*,6,4,33,8.25,0,66.7%,5.50,0,0,,0,0,0,,0,2,3,1.50,0,0,0
48,2005,2005-12-31,16,26.261,SDG,,DEN,L 7-23,,9,8,87,10.88,0,88.9%,9.67,0,0,,0,0,0,,0,5,42,8.40,0,0,0
49,2006,2006-09-11,1,27.150,SDG,@,OAK,W 27-0,*,2,1,38,38.00,0,50.0%,19.00,1,18,18.00,0,0,0,,0,5,34,6.80,0,0,0
50,2006,2006-09-17,2,27.156,SDG,,TEN,W 40-7,*,1,1,25,25.00,0,100.0%,25.00,0,0,,0,0,0,,0,3,34,11.33,0,0,0
51,2006,2006-10-01,3,27.170,SDG,@,BAL,L 13-16,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,0,0,,0,4,49,12.25,0,0,0
52,2006,2006-10-08,4,27.177,SDG,,PIT,W 23-13,*,8,5,86,17.20,0,62.5%,10.75,0,0,,0,0,0,,0,2,5,2.50,0,0,0
53,2006,2006-10-15,5,27.184,SDG,@,SFO,W 48-19,*,8,7,88,12.57,0,87.5%,11.00,0,0,,0,0,0,,0,3,17,5.67,0,0,0
54,2006,2006-10-22,6,27.191,SDG,@,KAN,L 27-30,*,6,2,39,19.50,0,33.3%,6.50,0,0,,0,0,0,,0,2,52,26.00,0,0,0
55,2006,2006-10-29,7,27.198,SDG,,STL,W 38-24,,7,4,56,14.00,0,57.1%,8.00,1,1,1.00,0,0,0,,0,2,18,9.00,0,0,0
56,2006,2006-11-05,8,27.205,SDG,,CLE,W 32-25,*,7,5,65,13.00,0,71.4%,9.29,0,0,,0,1,7,7.00,0,2,19,9.50,0,0,0
57,2006,2006-11-12,9,27.212,SDG,@,CIN,W 49-41,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0
58,2006,2006-11-19,10,27.219,SDG,@,DEN,W 35-27,*,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,2,25,12.50,0,0,0
59,2006,2006-11-26,11,27.226,SDG,,OAK,W 21-14,,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,4,29,7.25,0,0,0
60,2006,2006-12-03,12,27.233,SDG,@,BUF,W 24-21,*,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,3,25,8.33,0,0,0
61,2006,2006-12-10,13,27.240,SDG,,DEN,W 48-20,*,1,1,34,34.00,0,100.0%,34.00,0,0,,0,0,0,,0,2,5,2.50,0,0,0
62,2006,2006-12-17,14,27.247,SDG,,KAN,W 20-9,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,3,19,6.33,0,0,0
63,2006,2006-12-31,16,27.261,SDG,,ARI,W 27-20,,6,5,62,12.40,0,83.3%,10.33,0,0,,0,1,12,12.00,0,0,0,,0,0,0
