ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1966,1966-11-13,9,27.351,NYG,@,RAM,L 14-55,,8,18,44.44,126,1,2,47.2,0,0,7.00,3.11,1,10,10.00,0
2,1966,1966-11-20,10,27.358,NYG,,ATL,L 16-27,,18,30,60.00,188,1,1,75.4,0,0,6.27,5.43,1,4,4.00,0
3,1966,1966-11-27,11,28.000,NYG,@,WAS,L 41-72,*,13,21,61.90,165,1,3,62.7,0,0,7.86,2.38,1,8,8.00,0
4,1966,1966-12-04,12,28.007,NYG,@,CLE,L 40-49,,1,2,50.00,13,0,0,70.8,0,0,6.50,6.50,1,-12,-12.00,0
5,1966,1966-12-11,13,28.014,NYG,,PIT,L 28-47,,14,24,58.33,229,4,0,130.0,0,0,9.54,12.88,1,6,6.00,0
6,1966,1966-12-18,14,28.021,NYG,,DAL,L 7-17,,1,5,20.00,27,0,0,49.6,0,0,5.40,5.40,0,0,,0
