ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1984,1984-09-02,1,23.135,GNB,,STL,W 24-23,
2,1984,1984-09-09,2,23.142,GNB,@,RAI,L 7-28,
3,1984,1984-09-16,3,23.149,GNB,,CHI,L 7-9,
4,1984,1984-09-23,4,23.156,GNB,@,DAL,L 6-20,
5,1984,1984-09-30,5,23.163,GNB,@,TAM,L 27-30,
6,1984,1984-10-07,6,23.170,GNB,,SDG,L 28-34,
7,1984,1984-10-15,7,23.178,GNB,@,DEN,L 14-17,
8,1984,1984-10-21,8,23.184,GNB,,SEA,L 24-30,
9,1984,1984-10-28,9,23.191,GNB,,DET,W 41-9,
10,1984,1984-11-04,10,23.198,GNB,@,NOR,W 23-13,
11,1984,1984-11-11,11,23.205,GNB,,MIN,W 45-17,
12,1984,1984-11-18,12,23.212,GNB,,RAM,W 31-6,
13,1984,1984-11-22,13,23.216,GNB,@,DET,L 28-31,
14,1984,1984-12-02,14,23.226,GNB,,TAM,W 27-14,
15,1984,1984-12-09,15,23.233,GNB,@,CHI,W 20-14,
16,1984,1984-12-16,16,23.240,GNB,@,MIN,W 38-14,1.0
17,1985,1985-09-08,1,24.141,GNB,@,NWE,L 20-26,
18,1985,1985-09-15,2,24.148,GNB,,NYG,W 23-20,1.0
19,1985,1985-09-22,3,24.155,GNB,,NYJ,L 3-24,
20,1985,1985-09-29,4,24.162,GNB,@,STL,L 28-43,
21,1985,1985-10-06,5,24.169,GNB,,DET,W 43-10,
22,1985,1985-10-13,6,24.176,GNB,,MIN,W 20-17,1.0
23,1985,1985-10-21,7,24.184,GNB,@,CHI,L 7-23,
24,1985,1985-10-27,8,24.190,GNB,@,IND,L 10-37,
25,1985,1985-11-03,9,24.197,GNB,,CHI,L 10-16,
26,1985,1985-11-10,10,24.204,GNB,@,MIN,W 27-17,
27,1985,1985-11-17,11,24.211,GNB,,NOR,W 38-14,
28,1985,1985-11-24,12,24.218,GNB,@,RAM,L 17-34,
29,1985,1985-12-01,13,24.225,GNB,,TAM,W 21-0,
30,1985,1985-12-08,14,24.232,GNB,,MIA,L 24-34,
31,1985,1985-12-15,15,24.239,GNB,@,DET,W 26-23,
32,1985,1985-12-22,16,24.246,GNB,@,TAM,W 20-17,
33,1986,1986-09-07,1,25.140,GNB,,HOU,L 3-31,
34,1986,1986-09-14,2,25.147,GNB,@,NOR,L 10-24,
35,1986,1986-09-22,3,25.155,GNB,,CHI,L 12-25,
36,1986,1986-09-28,4,25.161,GNB,@,MIN,L 7-42,
37,1986,1986-10-05,5,25.168,GNB,,CIN,L 28-34,
38,1986,1986-10-12,6,25.175,GNB,,DET,L 14-21,
39,1986,1986-10-19,7,25.182,GNB,@,CLE,W 17-14,
40,1986,1986-10-26,8,25.189,GNB,,SFO,L 17-31,
41,1986,1986-11-02,9,25.196,GNB,@,PIT,L 3-27,
42,1986,1986-11-09,10,25.203,GNB,,WAS,L 7-16,
43,1986,1986-11-16,11,25.210,GNB,,TAM,W 31-7,
44,1986,1986-11-23,12,25.217,GNB,@,CHI,L 10-12,
45,1986,1986-11-27,13,25.221,GNB,@,DET,W 44-40,
46,1986,1986-12-07,14,25.231,GNB,,MIN,L 6-32,
47,1986,1986-12-14,15,25.238,GNB,@,TAM,W 21-7,
48,1986,1986-12-20,16,25.244,GNB,@,NYG,L 24-55,
