ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-09-13,1,23.021,CLE,@,NYJ,L 10-31,
2,2015,2015-09-20,2,23.028,CLE,,TEN,W 28-14,
3,2015,2015-09-27,3,23.035,CLE,,OAK,L 20-27,
4,2015,2015-10-04,4,23.042,CLE,@,SDG,L 27-30,
5,2015,2015-10-11,5,23.049,CLE,@,BAL,W 33-30,
6,2015,2015-10-18,6,23.056,CLE,,DEN,L 23-26,
7,2015,2015-10-25,7,23.063,CLE,@,STL,L 6-24,
8,2015,2015-11-01,8,23.070,CLE,,ARI,L 20-34,
9,2015,2015-11-05,9,23.074,CLE,@,CIN,L 10-31,
10,2015,2015-11-15,10,23.084,CLE,@,PIT,L 9-30,*
11,2015,2015-11-30,11,23.099,CLE,,BAL,L 27-33,*
12,2015,2015-12-06,12,23.105,CLE,,CIN,L 3-37,
13,2015,2015-12-13,13,23.112,CLE,,SFO,W 24-10,
14,2015,2015-12-20,14,23.119,CLE,@,SEA,L 13-30,
15,2015,2015-12-27,15,23.126,CLE,@,KAN,L 13-17,*
16,2015,2016-01-03,16,23.133,CLE,,PIT,L 12-28,*
17,2016,2016-09-11,1,24.019,CLE,@,PHI,L 10-29,*
18,2016,2016-09-18,2,24.026,CLE,,BAL,L 20-25,*
19,2016,2016-10-16,6,24.054,CLE,@,TEN,L 26-28,*
20,2016,2016-10-23,7,24.061,CLE,@,CIN,L 17-31,*
21,2016,2016-10-30,8,24.068,CLE,,NYJ,L 28-31,*
22,2016,2016-11-06,9,24.075,CLE,,DAL,L 10-35,*
23,2016,2016-11-10,10,24.079,CLE,@,BAL,L 7-28,*
24,2016,2016-11-20,11,24.089,CLE,,PIT,L 9-24,*
25,2016,2016-11-27,12,24.096,CLE,,NYG,L 13-27,*
26,2016,2016-12-11,13,24.110,CLE,,CIN,L 10-23,*
27,2016,2016-12-18,14,24.117,CLE,@,BUF,L 13-33,*
28,2016,2016-12-24,15,24.123,CLE,,SDG,W 20-17,*
29,2016,2017-01-01,16,24.131,CLE,@,PIT,L 24-27,*
30,2017,2017-09-17,2,25.025,KAN,,PHI,W 27-20,
31,2017,2017-10-02,4,25.040,KAN,,WAS,W 29-20,
32,2017,2017-10-08,5,25.046,KAN,@,HOU,W 42-34,*
33,2017,2017-10-15,6,25.053,KAN,,PIT,L 13-19,*
34,2017,2017-10-19,7,25.057,KAN,@,OAK,L 30-31,*
35,2017,2017-10-30,8,25.068,KAN,,DEN,W 29-19,
36,2017,2017-11-05,9,25.074,KAN,@,DAL,L 17-28,
37,2017,2017-11-19,10,25.088,KAN,@,NYG,L 9-12,
38,2017,2017-11-26,11,25.095,KAN,,BUF,L 10-16,
39,2017,2017-12-03,12,25.102,KAN,@,NYJ,L 31-38,
40,2017,2017-12-10,13,25.109,KAN,,OAK,W 26-15,
41,2017,2017-12-24,15,25.123,KAN,,MIA,W 29-13,
42,2017,2017-12-31,16,25.130,KAN,@,DEN,W 27-24,*
43,2018,2018-09-09,1,26.017,KAN,@,LAC,W 38-28,*
44,2018,2018-09-16,2,26.024,KAN,@,PIT,W 42-37,*
45,2018,2018-09-23,3,26.031,KAN,,SFO,W 38-27,*
