ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1963,1963-11-17,10,22.350,DEN,,NYJ,L 9-14,1,28,28.00,0,0,0,,0,0,0,0,0,0
2,1963,1963-12-15,13,23.013,DEN,@,OAK,L 31-35,0,0,,0,2,19,9.50,0,0,0,1,0,0
3,1963,1963-12-22,14,23.020,DEN,@,SDG,L 20-58,2,42,21.00,0,1,10,10.00,0,0,0,0,0,0
4,1964,1964-09-20,2,23.293,DEN,@,BUF,L 13-30,0,0,,0,0,0,,0,0,0,1,0,0
5,1964,1964-10-25,7,23.328,DEN,@,OAK,L 7-40,0,0,,0,0,0,,0,0,0,1,27,0
6,1964,1964-11-08,9,23.342,DEN,,SDG,L 20-31,0,0,,0,0,0,,0,0,0,1,0,0
7,1964,1964-11-15,10,23.349,DEN,,NYJ,W 20-16,0,0,,0,0,0,,0,0,0,4,91,0
8,1964,1964-11-20,11,23.354,DEN,@,BOS,L 7-12,0,0,,0,0,0,,0,0,0,1,0,0
9,1964,1964-12-13,13,24.011,DEN,,BUF,L 19-30,0,0,,0,0,0,,0,0,0,1,16,0
10,1964,1964-12-20,14,24.018,DEN,@,HOU,L 15-34,,,,,,,,,,,0,6,0
11,1965,1965-10-03,4,24.305,DEN,,NYJ,W 16-13,0,0,,0,0,0,,0,0,0,1,18,0
12,1965,1965-12-12,13,25.010,DEN,,BOS,L 20-28,0,0,,0,0,0,,0,0,0,1,0,0
13,1966,1966-10-02,4,25.304,DEN,,HOU,W 40-38,0,0,,0,0,0,,0,0,0,1,31,0
14,1966,1966-12-18,14,26.016,DEN,@,BUF,L 21-38,0,0,,0,0,0,,0,0,0,2,6,0
15,1967,1967-10-07,4,26.309,OAK,@,NYJ,L 14-27,0,0,,0,0,0,,0,0,0,2,8,0
16,1967,1967-11-19,9,26.352,OAK,,MIA,W 31-17,0,0,,0,0,0,,0,0,0,1,0,0
17,1967,1967-11-23,10,26.356,OAK,@,KAN,W 44-22,0,0,,0,0,0,,0,1,6,2,25,1
18,1967,1967-12-03,11,27.001,OAK,@,SDG,W 41-21,0,0,,0,0,0,,0,0,0,1,0,0
19,1967,1967-12-10,12,27.008,OAK,@,HOU,W 19-7,0,0,,0,0,0,,0,0,0,1,0,0
20,1968,1968-09-21,2,27.294,OAK,@,MIA,W 47-21,0,0,,0,0,0,,0,1,6,1,27,1
21,1968,1968-12-08,13,28.006,OAK,,DEN,W 33-27,0,0,,0,0,0,,0,0,0,1,0,0
22,1969,1969-09-20,2,28.292,OAK,,MIA,W 20-17,0,0,,0,0,0,,0,0,0,2,55,0
23,1969,1969-10-12,5,28.314,OAK,@,DEN,W 24-14,0,0,,0,0,0,,0,0,0,1,18,0
24,1969,1969-11-02,8,28.335,OAK,@,CIN,L 17-31,0,0,,0,0,0,,0,0,0,1,21,0
25,1969,1969-12-07,13,29.005,OAK,,CIN,W 37-17,0,0,,0,0,0,,0,0,0,1,17,0
26,1970,1970-09-20,1,29.292,OAK,@,CIN,L 21-31,,,,,,,,,,,,,
27,1970,1970-09-27,2,29.299,OAK,@,SDG,T 27-27,,,,,,,,,,,,,
28,1970,1970-10-03,3,29.305,OAK,@,MIA,L 13-20,0,0,,0,0,0,,0,0,0,1,0,0
29,1970,1970-10-11,4,29.313,OAK,,DEN,W 35-23,0,0,,0,0,0,,0,0,0,1,0,0
30,1970,1970-11-26,11,29.359,OAK,@,DET,L 14-28,,,,,,,,,,,,,
31,1970,1970-12-06,12,30.004,OAK,@,NYJ,W 14-13,0,0,,0,0,0,,0,0,0,1,0,0
32,1970,1970-12-12,13,30.010,OAK,,KAN,W 20-6,,,,,,,,,,,,,
33,1970,1970-12-20,14,30.018,OAK,,SFO,L 7-38,,,,,,,,,,,,,
34,1971,1971-09-19,1,30.291,OAK,@,NWE,L 6-20,,,,,,,,,,,,,
35,1971,1971-09-26,2,30.298,OAK,@,SDG,W 34-0,0,0,,0,0,0,,0,0,0,1,0,0
36,1971,1971-10-04,3,30.306,OAK,@,CLE,W 34-20,,,,,,,,,,,,,
37,1971,1971-10-10,4,30.312,OAK,@,DEN,W 27-16,,,,,,,,,,,,,
38,1971,1971-10-17,5,30.319,OAK,,PHI,W 34-10,,,,,,,,,,,,,
39,1971,1971-10-24,6,30.326,OAK,,CIN,W 31-27,,,,,,,,,,,,,
40,1971,1971-10-31,7,30.333,OAK,,KAN,T 20-20,,,,,,,,,,,,,
41,1971,1971-11-07,8,30.340,OAK,@,NOR,T 21-21,0,0,,0,0,0,,0,0,0,1,2,0
42,1971,1971-11-14,9,30.347,OAK,,HOU,W 41-21,,,,,,,,,,,,,
43,1971,1971-11-21,10,30.354,OAK,,SDG,W 34-33,,,,,,,,,,,,,
44,1971,1971-11-28,11,30.361,OAK,,BAL,L 14-37,,,,,,,,,,,,,
45,1971,1971-12-05,12,31.003,OAK,@,ATL,L 13-24,,,,,,,,,,,,,
46,1971,1971-12-12,13,31.010,OAK,@,KAN,L 14-16,,,,,,,,,,,,,
47,1971,1971-12-19,14,31.017,OAK,,DEN,W 21-13,,,,,,,,,,,,,
48,1972,1972-09-17,1,31.290,OAK,@,PIT,L 28-34,,,,,,,,,,,,,
49,1972,1972-09-24,2,31.297,OAK,@,GNB,W 20-14,,,,,,,,,,,,,
50,1972,1972-10-01,3,31.304,OAK,,SDG,T 17-17,,,,,,,,,,,,,
51,1972,1972-10-09,4,31.312,OAK,@,HOU,W 34-0,,,,,,,,,,,,,
52,1972,1972-10-15,5,31.318,OAK,,BUF,W 28-16,,,,,,,,,,,,,
53,1972,1972-10-22,6,31.325,OAK,,DEN,L 23-30,,,,,,,,,,,,,
54,1972,1972-10-29,7,31.332,OAK,,RAM,W 45-17,0,0,,0,0,0,,0,0,0,3,26,0
55,1972,1972-11-05,8,31.339,OAK,@,KAN,L 14-27,,,,,,,,,,,,,
56,1972,1972-11-12,9,31.346,OAK,@,CIN,W 20-14,,,,,,,,,,,,,
57,1972,1972-11-19,10,31.353,OAK,@,DEN,W 37-20,,,,,,,,,,,,,
58,1972,1972-11-26,11,31.360,OAK,,KAN,W 26-3,,,,,,,,,,,,,
59,1972,1972-12-03,12,32.001,OAK,@,SDG,W 21-19,,,,,,,,,,,,,
60,1972,1972-12-11,13,32.009,OAK,,NYJ,W 24-16,0,0,,0,0,0,,0,0,0,1,0,0
61,1972,1972-12-17,14,32.015,OAK,,CHI,W 28-21,,,,,,,,,,,,,
62,1973,1973-09-16,1,32.288,OAK,@,MIN,L 16-24,,,,,,,,,,,,,
63,1973,1973-09-23,2,32.295,OAK,,MIA,W 12-7,,,,,,,,,,,,,
64,1973,1973-09-30,3,32.302,OAK,@,KAN,L 3-16,,,,,,,,,,,,,
65,1973,1973-10-07,4,32.309,OAK,@,STL,W 17-10,,,,,,,,,,,,,
66,1973,1973-10-14,5,32.316,OAK,@,SDG,W 27-17,,,,,,,,,,,,,
67,1973,1973-10-22,6,32.324,OAK,@,DEN,T 23-23,,,,,,,,,,,,,
68,1973,1973-10-28,7,32.330,OAK,@,BAL,W 34-21,,,,,,,,,,,,,
69,1973,1973-11-04,8,32.337,OAK,,NYG,W 42-0,,,,,,,,,,,,,
