ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1988,1988-09-04,1,22.286,NWE,,NYJ,W 28-3,0,0,,0,,,,,0,0,,0,,
2,1988,1988-09-11,2,22.293,NWE,@,MIN,L 6-36,0,0,,0,0,0,,0,4,91,22.75,0,0,0
3,1988,1988-09-18,3,22.300,NWE,,BUF,L 14-16,0,0,,0,0,0,,0,3,63,21.00,0,0,0
4,1988,1988-09-25,4,22.307,NWE,@,HOU,L 6-31,0,0,,0,0,0,,0,3,59,19.67,0,0,0
5,1988,1988-10-02,5,22.314,NWE,,IND,W 21-17,0,0,,0,,,,,0,0,,0,,
6,1988,1988-10-09,6,22.321,NWE,@,GNB,L 3-45,0,0,,0,0,0,,0,4,101,25.25,0,0,0
7,1988,1988-10-16,7,22.328,NWE,,CIN,W 27-21,0,0,,0,0,0,,0,2,44,22.00,0,0,0
8,1988,1988-10-23,8,22.335,NWE,@,BUF,L 20-23,0,0,,0,0,0,,0,1,20,20.00,0,0,0
9,1988,1988-10-30,9,22.342,NWE,,CHI,W 30-7,4,19,4.75,0,0,0,,0,1,13,13.00,0,0,0
10,1988,1988-11-06,10,22.349,NWE,,MIA,W 21-10,1,12,12.00,0,0,0,,0,0,0,,0,0,0
11,1988,1988-11-13,11,22.356,NWE,@,NYJ,W 14-13,2,9,4.50,0,0,0,,0,0,0,,0,0,0
12,1989,1989-09-10,1,23.291,NWE,@,NYJ,W 27-24,4,19,4.75,0,0,0,,0,1,19,19.00,0,0,0
13,1989,1989-10-01,4,23.312,NWE,@,BUF,L 10-31,1,2,2.00,0,0,0,,0,3,63,21.00,0,0,0
14,1989,1989-10-08,5,23.319,NWE,,HOU,W 23-13,6,30,5.00,1,0,0,,0,2,42,21.00,0,1,6
15,1990,1990-11-04,8,24.346,NWE,@,PHI,L 20-48,0,0,,0,0,0,,0,3,39,13.00,0,0,0
16,1990,1990-11-11,9,24.353,NWE,,IND,L 10-13,23,71,3.09,1,0,0,,0,1,22,22.00,0,1,6
17,1990,1990-11-18,10,24.360,NWE,@,BUF,L 0-14,16,57,3.56,0,0,0,,0,0,0,,0,0,0
18,1990,1990-11-25,11,25.002,NWE,@,PHO,L 14-34,3,28,9.33,0,1,9,9.00,0,0,0,,0,0,0
19,1990,1990-12-02,12,25.009,NWE,,KAN,L 7-37,3,31,10.33,0,1,5,5.00,0,5,55,11.00,0,0,0
20,1990,1990-12-09,13,25.016,NWE,@,PIT,L 3-24,9,27,3.00,0,1,8,8.00,0,1,34,34.00,0,0,0
21,1990,1990-12-15,14,25.022,NWE,,WAS,L 10-25,6,11,1.83,0,1,2,2.00,0,0,0,,0,0,0
22,1990,1990-12-23,15,25.030,NWE,@,NYJ,L 7-42,3,12,4.00,0,2,24,12.00,0,1,18,18.00,0,0,0
23,1991,1991-09-08,2,25.289,NWE,,CLE,L 0-20,0,0,,0,0,0,,0,1,16,16.00,0,0,0
24,1991,1991-09-15,3,25.296,NWE,@,PIT,L 6-20,3,17,5.67,0,0,0,,0,0,0,,0,0,0
25,1991,1991-09-22,4,25.303,NWE,,HOU,W 24-20,3,3,1.00,0,0,0,,0,0,0,,0,0,0
26,1991,1991-09-29,5,25.310,NWE,@,PHO,L 10-24,3,14,4.67,0,1,9,9.00,0,0,0,,0,0,0
27,1991,1991-10-06,6,25.317,NWE,,MIA,L 10-20,3,11,3.67,0,0,0,,0,0,0,,0,0,0
28,1991,1991-10-20,7,25.331,NWE,,MIN,W 26-23,0,0,,0,0,0,,0,0,0,,0,0,
29,1991,1991-10-27,8,25.338,NWE,,DEN,L 6-9,0,0,,0,0,0,,0,0,0,,0,0,
30,1991,1991-11-03,9,25.345,NWE,@,BUF,L 17-22,0,0,,0,0,0,,0,2,44,22.00,0,0,0
31,1991,1991-11-10,10,25.352,NWE,@,MIA,L 20-30,0,0,,0,0,0,,0,0,0,,0,0,
32,1991,1991-11-17,11,25.359,NWE,,NYJ,L 21-28,0,0,,0,0,0,,0,1,19,19.00,0,0,0
33,1991,1991-11-24,12,26.001,NWE,,BUF,W 16-13,0,0,,0,0,0,,0,2,46,23.00,0,0,0
34,1991,1991-12-01,13,26.008,NWE,@,DEN,L 3-20,0,0,,0,0,0,,0,0,0,,0,0,
35,1991,1991-12-08,14,26.015,NWE,,IND,W 23-17,1,5,5.00,0,0,0,,0,2,36,18.00,0,0,0
36,1991,1991-12-15,15,26.022,NWE,@,NYJ,W 6-3,0,0,,0,0,0,,0,0,0,,0,0,
37,1991,1991-12-22,16,26.029,NWE,@,CIN,L 7-29,0,0,,0,0,0,,0,0,0,,0,0,
