ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
71,1992,1992-10-11,5,27.150,DAL,,SEA,W 27-0,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0,,0,3,11,3.67,0,0,0
72,1992,1992-10-18,6,27.157,DAL,,KAN,W 17-10,,0,0,,0,0.0%,,0,0,,0,2,34,17.00,0,4,50,12.50,0,0,0
73,1992,1992-10-25,7,27.164,DAL,@,RAI,W 28-13,1,1,15,15.00,0,100.0%,15.00,0,0,,0,2,40,20.00,0,4,47,11.75,0,0,0
74,1992,1992-11-01,8,27.171,DAL,,PHI,W 20-10,9,7,83,11.86,1,77.8%,9.22,0,0,,0,1,15,15.00,0,5,23,4.60,0,1,6
75,1992,1992-11-08,9,27.178,DAL,@,DET,W 37-3,1,0,0,,0,0.0%,0.00,1,8,8.00,0,2,55,27.50,0,2,22,11.00,0,0,0
76,1992,1992-11-15,10,27.185,DAL,,RAM,L 23-27,5,4,51,12.75,0,80.0%,10.20,0,0,,0,5,96,19.20,0,3,81,27.00,1,1,6
77,1992,1992-11-22,11,27.192,DAL,@,PHO,W 16-10,4,1,6,6.00,0,25.0%,1.50,0,0,,0,1,24,24.00,0,3,48,16.00,0,0,0
78,1992,1992-11-26,12,27.196,DAL,,NYG,W 30-3,1,0,0,,0,0.0%,0.00,0,0,,0,1,26,26.00,0,4,42,10.50,0,0,0
79,1992,1992-12-06,13,27.206,DAL,@,DEN,W 31-27,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0,,0,1,6,6.00,0,0,0
80,1992,1992-12-13,14,27.213,DAL,@,WAS,L 17-20,4,3,33,11.00,0,75.0%,8.25,1,5,5.00,0,4,83,20.75,0,2,18,9.00,0,0,0
81,1992,1992-12-21,15,27.221,DAL,@,ATL,W 41-17,2,2,23,11.50,1,100.0%,11.50,0,0,,0,2,31,15.50,0,2,11,5.50,0,1,6
82,1992,1992-12-27,16,27.227,DAL,,CHI,W 27-14,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,3,47,15.67,0,0,0
83,1993,1993-09-05,1,28.114,SEA,@,SDG,L 12-18,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0
84,1993,1993-09-12,2,28.121,SEA,,RAI,L 13-17,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,2,18,9.00,0,0,0
85,1993,1993-09-19,3,28.128,SEA,@,NWE,W 17-14,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,2,20,10.00,0,0,0
86,1993,1993-09-26,4,28.135,SEA,@,CIN,W 19-10,6,5,63,12.60,0,83.3%,10.50,0,0,,0,0,0,,0,2,18,9.00,0,0,0
87,1993,1993-10-03,5,28.142,SEA,,SDG,W 31-14,10,5,85,17.00,1,50.0%,8.50,0,0,,0,0,0,,0,4,20,5.00,0,1,6
88,1993,1993-10-17,6,28.156,SEA,@,DET,L 10-30,12,8,80,10.00,1,66.7%,6.67,0,0,,0,0,0,,0,2,17,8.50,0,1,6
89,1993,1993-10-24,7,28.163,SEA,,NWE,W 10-9,7,5,58,11.60,0,71.4%,8.29,0,0,,0,0,0,,0,2,7,3.50,0,0,0
90,1993,1993-10-31,8,28.170,SEA,@,DEN,L 17-28,6,5,62,12.40,0,83.3%,10.33,0,0,,0,0,0,,0,1,3,3.00,0,0,0
91,1993,1993-11-07,9,28.177,SEA,@,HOU,L 14-24,5,4,85,21.25,1,80.0%,17.00,1,0,0.00,0,0,0,,0,0,0,,0,1,6
92,1993,1993-11-14,10,28.184,SEA,,CLE,W 22-5,3,1,11,11.00,0,33.3%,3.67,0,0,,0,1,13,13.00,0,4,41,10.25,0,0,0
93,1993,1993-11-28,11,28.198,SEA,,DEN,L 9-17,9,3,73,24.33,1,33.3%,8.11,0,0,,0,1,10,10.00,0,3,21,7.00,0,1,6
94,1993,1993-12-05,12,28.205,SEA,,KAN,L 16-31,3,3,68,22.67,0,100.0%,22.67,0,0,,0,0,0,,0,2,13,6.50,0,0,0
95,1993,1993-12-12,13,28.212,SEA,@,RAI,L 23-27,6,4,28,7.00,1,66.7%,4.67,0,0,,0,1,15,15.00,0,1,3,3.00,0,1,6
96,1993,1993-12-19,14,28.219,SEA,,PHO,L 27-30,6,4,74,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,1,33,33.00,0,0,0
97,1993,1993-12-26,15,28.226,SEA,,PIT,W 16-6,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,2,17,8.50,0,0,0
98,1993,1994-01-02,16,28.233,SEA,@,KAN,L 24-34,7,2,19,9.50,0,28.6%,2.71,0,0,,0,0,0,,0,3,32,10.67,0,0,0
99,1994,1994-09-04,1,29.113,SEA,@,WAS,W 28-7,8,4,59,14.75,0,50.0%,7.38,0,0,,0,0,0,,0,4,43,10.75,0,0,0
100,1994,1994-09-11,2,29.120,SEA,@,RAI,W 38-9,6,5,52,10.40,0,83.3%,8.67,0,0,,0,0,0,,0,1,8,8.00,0,0,0
101,1994,1994-09-18,3,29.127,SEA,,SDG,L 10-24,10,4,40,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0
102,1994,1994-09-25,4,29.134,SEA,,PIT,W 30-13,10,5,47,9.40,0,50.0%,4.70,0,0,,0,0,0,,0,2,21,10.50,0,0,0
103,1994,1994-10-02,5,29.141,SEA,@,IND,L 15-17,17,8,104,13.00,1,47.1%,6.12,0,0,,0,1,14,14.00,0,2,10,5.00,0,1,6
104,1994,1994-10-09,6,29.148,SEA,,DEN,L 9-16,14,3,37,12.33,0,21.4%,2.64,0,0,,0,0,0,,0,3,26,8.67,0,0,0
105,1994,1994-10-23,7,29.162,SEA,@,KAN,L 23-38,7,3,37,12.33,0,42.9%,5.29,0,0,,0,0,0,,0,1,10,10.00,0,0,0
106,1994,1994-10-30,8,29.169,SEA,@,SDG,L 15-35,6,3,55,18.33,0,50.0%,9.17,0,0,,0,0,0,,0,0,0,,0,0,0
107,1994,1994-11-06,9,29.176,SEA,,CIN,L 17-20,9,4,38,9.50,0,44.4%,4.22,0,0,,0,0,0,,0,1,4,4.00,0,0,0
108,1994,1994-11-13,10,29.183,SEA,@,DEN,L 10-17,11,5,49,9.80,0,45.5%,4.45,0,0,,0,0,0,,0,2,15,7.50,0,0,0
109,1994,1994-11-20,11,29.190,SEA,,TAM,W 22-21,6,1,20,20.00,0,16.7%,3.33,0,0,,0,0,0,,0,1,8,8.00,0,0,0
110,1994,1994-11-27,12,29.197,SEA,,KAN,W 10-9,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,5,37,7.40,0,0,0
111,1994,1994-12-04,13,29.204,SEA,,IND,L 19-31,9,3,27,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,3,24,8.00,0,0,0
112,1994,1994-12-11,14,29.211,SEA,@,HOU,W 16-14,2,0,0,,0,0.0%,0.00,0,0,,0,1,16,16.00,0,3,15,5.00,0,0,0
113,1994,1994-12-18,15,29.218,SEA,,RAI,L 16-17,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,5,59,11.80,0,0,0
114,1994,1994-12-24,16,29.224,SEA,@,CLE,L 9-35,8,3,49,16.33,0,37.5%,6.13,0,0,,0,0,0,,0,0,0,,0,0,0
115,1995,1995-09-03,1,30.112,PHI,,TAM,L 6-21,4,4,41,10.25,0,100.0%,10.25,0,0,,0,2,26,13.00,0,2,42,21.00,0,0,0
116,1995,1995-09-10,2,30.119,PHI,@,ARI,W 31-19,2,1,17,17.00,0,50.0%,8.50,0,0,,0,2,67,33.50,0,2,18,9.00,0,0,0
117,1995,1995-09-17,3,30.126,PHI,,SDG,L 21-27,5,2,33,16.50,0,40.0%,6.60,0,0,,0,3,67,22.33,0,3,42,14.00,0,0,0
118,1995,1995-09-24,4,30.133,PHI,@,OAK,L 17-48,4,2,14,7.00,0,50.0%,3.50,0,0,,0,3,57,19.00,0,0,0,,0,0,0
119,1995,1995-10-01,5,30.140,PHI,@,NOR,W 15-10,4,1,17,17.00,0,25.0%,4.25,0,0,,0,2,41,20.50,0,3,39,13.00,0,0,0
120,1995,1995-10-08,6,30.147,PHI,,WAS,W 37-34,4,3,30,10.00,0,75.0%,7.50,0,0,,0,2,30,15.00,0,2,18,9.00,0,0,0
121,1995,1995-10-15,7,30.154,PHI,@,NYG,W 17-14,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,48,12.00,0,0,0
122,1995,1995-10-29,8,30.168,PHI,,STL,W 20-9,3,1,12,12.00,0,33.3%,4.00,0,0,,0,2,36,18.00,0,1,7,7.00,0,0,0
123,1995,1995-11-06,9,30.176,PHI,@,DAL,L 12-34,7,3,42,14.00,0,42.9%,6.00,0,0,,0,4,64,16.00,0,0,0,,0,0,0
124,1996,1996-09-02,1,31.111,DAL,@,CHI,L 6-22,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0
125,1996,1996-09-08,2,31.117,DAL,,NYG,W 27-0,3,1,38,38.00,0,33.3%,12.67,0,0,,0,0,0,,0,4,31,7.75,0,0,0
126,1996,1996-09-15,3,31.124,DAL,,IND,L 24-25,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,2,12,6.00,0,0,0
127,1996,1996-09-22,4,31.131,DAL,@,BUF,L 7-10,6,3,38,12.67,0,50.0%,6.33,0,0,,0,0,0,,0,2,10,5.00,0,0,0
128,1996,1996-09-30,5,31.139,DAL,@,PHI,W 23-19,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,3,26,8.67,0,0,0
129,1996,1996-10-13,6,31.152,DAL,,ARI,W 17-3,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,3,42,14.00,0,0,0
130,1996,1996-10-20,7,31.159,DAL,,ATL,W 32-28,3,3,96,32.00,1,100.0%,32.00,0,0,,0,0,0,,0,0,0,,0,1,6
131,1996,1996-10-27,8,31.166,DAL,@,MIA,W 29-10,5,2,23,11.50,0,40.0%,4.60,0,0,,0,0,0,,0,5,54,10.80,0,0,0
132,1996,1996-11-03,9,31.173,DAL,,PHI,L 21-31,4,4,42,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,3,19,6.33,0,0,0
133,1996,1996-11-10,10,31.180,DAL,@,SFO,W 20-17,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,3,50,16.67,0,0,0
134,1996,1996-11-18,11,31.188,DAL,,GNB,W 21-6,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,6,50,8.33,0,0,0
135,1996,1996-11-24,12,31.194,DAL,@,NYG,L 6-20,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,2,23,11.50,0,0,0
136,1996,1996-11-28,13,31.198,DAL,,WAS,W 21-10,4,1,10,10.00,0,25.0%,2.50,0,0,,0,0,0,,0,4,28,7.00,0,0,0
137,1996,1996-12-08,14,31.208,DAL,@,ARI,W 10-6,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,1,6,6.00,0,0,0
138,1996,1996-12-15,15,31.215,DAL,,NWE,W 12-6,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,15,7.50,0,0,0
139,1996,1996-12-22,16,31.222,DAL,@,WAS,L 10-37,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0
