ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
40,1977,1977-10-09,4,26.220,SEA,@,NWE,L 0-31,1,18,18.00,0,0,0,,0,0,0
41,1977,1977-10-16,5,26.227,SEA,,TAM,W 30-23,3,44,14.67,0,0,0,,0,0,0
42,1977,1977-10-23,6,26.234,SEA,@,MIA,L 13-31,3,17,5.67,0,0,0,,0,0,0
43,1977,1977-10-30,7,26.241,SEA,,BUF,W 56-17,1,10,10.00,0,0,0,,0,0,0
44,1977,1977-11-06,8,26.248,SEA,@,OAK,L 7-44,,,,,,,,,,
45,1977,1977-11-13,9,26.255,SEA,@,NYJ,W 17-0,3,28,9.33,0,0,0,,0,0,0
46,1977,1977-11-20,10,26.262,SEA,,HOU,L 10-22,1,10,10.00,0,0,0,,0,0,0
47,1977,1977-11-27,11,26.269,SEA,,SDG,L 28-30,,,,,,,,,,
48,1977,1977-12-18,14,26.290,SEA,,CLE,W 20-19,3,40,13.33,0,0,0,,0,0,0
49,1978,1978-09-03,1,27.184,SEA,,SDG,L 20-24,2,26,13.00,0,0,0,,0,0,0
50,1978,1978-09-10,2,27.191,SEA,@,PIT,L 10-21,1,42,42.00,0,0,0,,0,0,0
51,1978,1978-09-17,3,27.198,SEA,@,NYJ,W 24-17,1,7,7.00,0,0,0,,0,0,0
52,1978,1978-09-24,4,27.205,SEA,,DET,W 28-16,2,15,7.50,1,0,0,,0,1,6
53,1978,1978-10-01,5,27.212,SEA,@,DEN,L 7-28,2,15,7.50,0,0,0,,0,0,0
54,1978,1978-10-08,6,27.219,SEA,,MIN,W 29-28,2,26,13.00,0,0,0,,0,0,0
55,1978,1978-10-15,7,27.226,SEA,@,GNB,L 28-45,3,63,21.00,0,0,0,,0,0,0
56,1978,1978-10-22,8,27.233,SEA,,OAK,W 27-7,2,27,13.50,0,0,0,,0,0,0
57,1978,1978-10-29,9,27.240,SEA,,DEN,L 17-20,1,11,11.00,0,0,0,,0,0,0
58,1978,1978-11-05,10,27.247,SEA,@,CHI,W 31-29,,,,,,,,,,
59,1978,1978-11-12,11,27.254,SEA,,BAL,L 14-17,,,,,,,,,,
60,1978,1978-11-19,12,27.261,SEA,@,KAN,W 13-10,,,,,,,,,,
61,1978,1978-11-26,13,27.268,SEA,@,OAK,W 17-16,,,,,,,,,,
62,1978,1978-12-03,14,27.275,SEA,,CLE,W 47-24,,,,,,,,,,
63,1978,1978-12-10,15,27.282,SEA,@,SDG,L 10-37,,,,,,,,,,
64,1978,1978-12-17,16,27.289,SEA,,KAN,W 23-19,2,19,9.50,0,0,0,,0,0,0
65,1979,1979-12-16,16,28.288,BUF,@,PIT,L 0-28,,,,,,,,,,
