ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2007,2007-09-16,2,21.362,CIN,@,CLE,L 45-51,,,,,,,
2,2007,2007-09-23,3,22.004,CIN,@,SEA,L 21-24,,,,,,,
3,2007,2007-10-01,4,22.012,CIN,,NWE,L 13-34,,,,,,,
4,2007,2007-10-14,5,22.025,CIN,@,KAN,L 20-27,,,,,,,
5,2007,2007-11-11,9,22.053,CIN,@,BAL,W 21-7,,,,,,,
6,2007,2007-12-23,15,22.095,CIN,,CLE,W 19-14,,,,,,,
7,2007,2007-12-30,16,22.102,CIN,@,MIA,W 38-25,,,,,,,
8,2008,2008-09-07,1,22.354,CIN,@,BAL,L 10-17,,,,,,,
9,2008,2008-09-14,2,22.361,CIN,,TEN,L 7-24,,,,,,,
10,2008,2008-09-21,3,23.002,CIN,@,NYG,L 23-26,*,0.0,7,2,0,0,0
11,2008,2008-09-28,4,23.009,CIN,,CLE,L 12-20,*,0.0,3,1,0,0,0
12,2008,2008-10-05,5,23.016,CIN,@,DAL,L 22-31,*,0.0,4,1,0,0,0
13,2008,2008-10-12,6,23.023,CIN,@,NYJ,L 14-26,,0.0,1,0,0,0,0
14,2008,2008-10-19,7,23.030,CIN,,PIT,L 10-38,,0.0,3,2,0,0,0
15,2008,2008-10-26,8,23.037,CIN,@,HOU,L 6-35,,0.0,2,0,0,0,0
16,2008,2008-11-02,9,23.044,CIN,,JAX,W 21-19,,0.0,0,0,0,0,0
17,2008,2008-11-16,10,23.058,CIN,,PHI,T 13-13,,0.0,0,1,0,0,0
18,2008,2008-11-20,11,23.062,CIN,@,PIT,L 10-27,*,0.0,6,0,0,0,0
19,2008,2008-12-14,14,23.086,CIN,,WAS,W 20-13,*,0.0,3,0,0,0,0
20,2008,2008-12-21,15,23.093,CIN,@,CLE,W 14-0,*,0.0,4,0,0,0,0
21,2008,2008-12-28,16,23.100,CIN,,KAN,W 16-6,*,0.0,0,0,0,0,0
22,2009,2009-10-11,5,24.022,CIN,@,BAL,W 17-14,,,,,,,
23,2009,2009-10-18,6,24.029,CIN,,HOU,L 17-28,,,,,,,
24,2009,2009-10-25,7,24.036,CIN,,CHI,W 45-10,,0.0,0,0,0,0,0
25,2009,2009-11-08,8,24.050,CIN,,BAL,W 17-7,,,,,,,
26,2009,2009-11-15,9,24.057,CIN,@,PIT,W 18-12,,,,,,,
27,2009,2009-11-22,10,24.064,CIN,@,OAK,L 17-20,,,,,,,
28,2009,2009-11-29,11,24.071,CIN,,CLE,W 16-7,,,,,,,
29,2009,2009-12-06,12,24.078,CIN,,DET,W 23-13,,0.0,0,1,0,0,0
30,2009,2009-12-13,13,24.085,CIN,@,MIN,L 10-30,,0.0,1,0,0,0,0
31,2009,2009-12-20,14,24.092,CIN,@,SDG,L 24-27,,0.0,0,0,0,0,0
32,2009,2009-12-27,15,24.099,CIN,,KAN,W 17-10,,0.0,2,1,0,0,0
33,2009,2010-01-03,16,24.106,CIN,@,NYJ,L 0-37,,0.0,0,2,0,0,0
34,2010,2010-09-12,1,24.358,JAX,,DEN,W 24-17,,0.0,2,0,0,0,0
35,2010,2010-09-19,2,25.000,JAX,@,SDG,L 13-38,*,0.0,5,0,1,0,0
36,2010,2010-09-26,3,25.007,JAX,,PHI,L 3-28,*,0.0,4,0,0,0,0
37,2010,2010-10-03,4,25.014,JAX,,IND,W 31-28,*,0.0,9,2,0,0,0
38,2010,2010-10-10,5,25.021,JAX,@,BUF,W 36-26,*,0.0,1,0,0,0,0
39,2010,2010-10-18,6,25.029,JAX,,TEN,L 3-30,*,0.0,5,0,0,0,0
40,2010,2010-10-24,7,25.035,JAX,@,KAN,L 20-42,,,,,,,
41,2010,2010-10-31,8,25.042,JAX,@,DAL,W 35-17,,0.0,2,0,0,0,0
42,2010,2010-11-14,9,25.056,JAX,,HOU,W 31-24,,,,,,,
43,2010,2010-11-21,10,25.063,JAX,,CLE,W 24-20,,,,,,,
44,2010,2010-11-28,11,25.070,JAX,@,NYG,L 20-24,,,,,,,
45,2010,2010-12-05,12,25.077,JAX,@,TEN,W 17-6,,,,,,,
46,2010,2010-12-12,13,25.084,JAX,,OAK,W 38-31,,,,,,,
47,2010,2010-12-19,14,25.091,JAX,@,IND,L 24-34,,,,,,,
48,2010,2010-12-26,15,25.098,JAX,,WAS,L 17-20,,,,,,,
49,2010,2011-01-02,16,25.105,JAX,@,HOU,L 17-34,,0.0,0,0,0,0,0
50,2011,2011-12-05,12,26.077,JAX,,SDG,L 14-38,,0.0,0,0,0,0,0
51,2011,2011-12-11,13,26.083,JAX,,TAM,W 41-14,,,,,,,
52,2011,2011-12-15,14,26.087,JAX,@,ATL,L 14-41,,0.0,0,0,0,0,0
53,2011,2011-12-24,15,26.096,JAX,@,TEN,L 17-23,,0.0,1,1,0,0,0
54,2011,2012-01-01,16,26.104,JAX,,IND,W 19-13,,,,,,,
55,2012,2012-09-30,4,27.011,WAS,@,TAM,W 24-22,,,,,,,
56,2012,2012-10-07,5,27.018,WAS,,ATL,L 17-24,,0.0,0,0,0,0,0
57,2012,2012-10-14,6,27.025,WAS,,MIN,W 38-26,,0.0,7,0,0,0,0
58,2012,2012-10-28,8,27.039,WAS,@,PIT,L 12-27,,0.0,0,0,0,0,0
59,2012,2012-11-04,9,27.046,WAS,,CAR,L 13-21,,,,,,,
