ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1959,1959-12-13,12,23.287,SFO,,GNB,L 14-36,10,67,6.70,1,0,0,,0,,,,,1,
2,1960,1960-10-16,4,24.230,SFO,@,CHI,L 10-27,2,7,3.50,0,0,0,,0,0,0,,0,0,0
3,1960,1960-11-06,7,24.251,SFO,,DET,L 0-24,0,0,,0,0,0,,0,3,60,20.00,0,0,0
4,1960,1960-11-20,8,24.265,SFO,@,DAL,W 26-14,15,40,2.67,1,2,36,18.00,0,0,0,,0,1,6
5,1960,1960-11-27,9,24.272,SFO,@,BAL,W 30-22,14,26,1.86,0,2,8,4.00,0,0,0,,0,0,0
6,1960,1960-12-04,10,24.279,SFO,@,RAM,W 23-7,22,100,4.55,1,2,11,5.50,0,0,0,,0,1,6
7,1960,1960-12-10,11,24.285,SFO,,GNB,L 0-13,8,17,2.13,0,3,-6,-2.00,0,0,0,,0,0,0
8,1960,1960-12-18,12,24.293,SFO,,BAL,W 34-10,12,23,1.92,0,0,0,,0,0,0,,0,0,0
9,1961,1961-09-24,2,25.207,SFO,@,GNB,L 10-30,4,15,3.75,0,0,0,,0,0,0,,0,0,0
10,1961,1961-10-01,3,25.214,SFO,@,DET,W 49-0,3,-7,-2.33,0,0,0,,0,0,0,,0,0,0
11,1961,1961-10-08,4,25.221,SFO,,RAM,W 35-0,3,33,11.00,0,1,19,19.00,0,0,0,,0,0,0
12,1961,1961-10-15,5,25.228,SFO,@,MIN,W 38-24,7,63,9.00,0,0,0,,0,0,0,,0,0,0
13,1961,1961-10-22,6,25.235,SFO,@,CHI,L 0-31,4,20,5.00,0,0,0,,0,0,0,,0,0,0
14,1961,1961-10-29,7,25.242,SFO,@,PIT,L 10-20,1,3,3.00,0,0,0,,0,0,0,,0,0,0
15,1961,1961-11-19,10,25.263,SFO,,CHI,W 41-31,15,107,7.13,0,2,14,7.00,0,0,0,,0,0,0
16,1961,1961-11-26,11,25.270,SFO,,MIN,W 38-28,4,14,3.50,1,3,23,7.67,0,0,0,,0,1,6
17,1961,1961-12-03,12,25.277,SFO,@,BAL,L 17-20,10,56,5.60,0,0,0,,0,0,0,,0,0,0
18,1961,1961-12-10,13,25.284,SFO,,GNB,W 22-21,12,34,2.83,0,4,27,6.75,0,0,0,,0,0,0
19,1962,1962-09-16,1,26.199,SFO,,CHI,L 14-30,9,19,2.11,0,2,0,0.00,0,0,0,,0,0,0
