ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2016,2016-09-18,2,22.023,SEA,@,LAR,L 3-9,,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2016,2016-09-25,3,22.030,SEA,,SFO,W 37-18,,4,12,3.00,0,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
3,2016,2016-10-02,4,22.037,SEA,@,NYJ,W 27-17,,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2016,2016-10-16,5,22.051,SEA,,ATL,W 26-24,,1,2,2.00,1,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,6
5,2016,2016-10-23,6,22.058,SEA,@,ARI,T 6-6,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2016,2016-11-07,8,22.073,SEA,,BUF,W 31-25,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2016,2016-11-13,9,22.079,SEA,@,NWE,W 31-24,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2016,2016-11-27,11,22.093,SEA,@,TAM,L 5-14,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2016,2016-12-11,13,22.107,SEA,@,GNB,L 10-38,,7,23,3.29,0,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0
10,2016,2016-12-24,15,22.120,SEA,,ARI,L 31-34,,7,28,4.00,0,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0
11,2016,2017-01-01,16,22.128,SEA,@,SFO,W 25-23,,7,55,7.86,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
12,2017,2017-09-17,2,23.022,BAL,,CLE,W 24-10,,7,42,6.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
13,2017,2017-09-24,3,23.029,BAL,@,JAX,L 7-44,,9,82,9.11,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2017,2017-10-01,4,23.036,BAL,,PIT,L 9-26,*,9,82,9.11,0,2,0,0,,0,0.0%,0.00,2,50,25.00,0,0,0
15,2017,2017-10-08,5,23.043,BAL,@,OAK,W 30-17,,12,55,4.58,0,0,0,0,,0,0.0%,,0,0,,0,0,0
16,2017,2017-10-15,6,23.050,BAL,,CHI,L 24-27,*,15,74,4.93,0,0,0,0,,0,0.0%,,0,0,,0,0,0
17,2017,2017-10-22,7,23.057,BAL,@,MIN,L 16-24,*,10,30,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
18,2017,2017-10-26,8,23.061,BAL,,MIA,W 40-0,*,18,113,6.28,0,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0
19,2017,2017-11-05,9,23.071,BAL,@,TEN,L 20-23,*,13,43,3.31,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
20,2017,2017-11-19,10,23.085,BAL,@,GNB,W 23-0,*,20,49,2.45,1,7,4,22,5.50,0,57.1%,3.14,0,0,,0,1,6
21,2017,2017-11-27,11,23.093,BAL,,HOU,W 23-16,*,16,60,3.75,1,2,2,-3,-1.50,0,100.0%,-1.50,0,0,,0,1,6
22,2017,2017-12-03,12,23.099,BAL,,DET,W 44-20,*,15,75,5.00,2,2,2,23,11.50,0,100.0%,11.50,0,0,,0,2,12
23,2017,2017-12-10,13,23.106,BAL,@,PIT,L 38-39,*,18,120,6.67,1,2,2,46,23.00,0,100.0%,23.00,0,0,,0,1,6
24,2017,2017-12-17,14,23.113,BAL,@,CLE,W 27-10,*,12,19,1.58,0,8,5,33,6.60,0,62.5%,4.13,0,0,,0,0,0
25,2017,2017-12-23,15,23.119,BAL,,IND,W 23-16,*,18,51,2.83,0,4,3,15,5.00,0,75.0%,3.75,0,0,,0,0,0
26,2017,2017-12-31,16,23.127,BAL,,CIN,L 27-31,*,20,78,3.90,1,6,2,18,9.00,0,33.3%,3.00,0,0,,0,1,6
27,2018,2018-09-09,1,24.014,BAL,,BUF,W 47-3,*,7,13,1.86,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
28,2018,2018-09-13,2,24.018,BAL,@,CIN,L 23-34,*,9,35,3.89,0,4,3,55,18.33,0,75.0%,13.75,0,0,,0,0,0
29,2018,2018-09-23,3,24.028,BAL,,DEN,W 27-14,*,18,68,3.78,1,4,3,6,2.00,0,75.0%,1.50,0,0,,0,1,6
