ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1964,1964-09-13,1,22.221,NYG,@,PHI,L 7-38,,5,9,55.56,57,0,0,74.8,0,0,6.33,6.33,4,17,4.25,0,0,0
2,1964,1964-09-20,2,22.228,NYG,@,PIT,L 24-27,,7,18,38.89,107,0,1,36.1,0,0,5.94,3.44,4,10,2.50,0,0,0
3,1964,1964-09-25,3,22.233,NYG,,WAS,W 13-10,*,0,6,0.00,0,0,0,39.6,0,0,0.00,0.00,5,17,3.40,1,1,6
4,1964,1964-10-04,4,22.242,NYG,@,DET,L 3-26,,0,4,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
5,1964,1964-10-18,6,22.256,NYG,,PHI,L 17-23,,3,7,42.86,29,0,1,15.5,0,0,4.14,-2.29,4,24,6.00,0,0,0
6,1964,1964-10-25,7,22.263,NYG,@,CLE,L 20-42,,3,3,100.00,44,1,0,158.3,0,0,14.67,21.33,1,8,8.00,0,0,0
7,1964,1964-11-01,8,22.270,NYG,,STL,W 34-17,,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,0,0
8,1964,1964-11-08,9,22.277,NYG,,DAL,L 21-31,,4,5,80.00,50,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0
9,1964,1964-11-22,11,22.291,NYG,,PIT,L 17-44,,10,20,50.00,122,0,0,69.2,0,0,6.10,6.10,7,26,3.71,1,1,6
10,1964,1964-11-29,12,22.298,NYG,@,WAS,L 21-36,*,8,18,44.44,133,1,1,65.3,0,0,7.39,6.00,4,14,3.50,1,1,6
11,1964,1964-12-06,13,22.305,NYG,,MIN,L 21-30,*,13,31,41.94,188,2,0,83.8,0,0,6.06,7.35,10,42,4.20,0,0,0
12,1964,1964-12-12,14,22.311,NYG,,CLE,L 20-52,,12,21,57.14,209,2,0,122.9,0,0,9.95,11.86,0,0,,0,0,0
13,1965,1965-09-19,1,23.226,NYG,@,DAL,L 2-31,,2,7,28.57,24,0,0,41.4,0,0,3.43,3.43,0,0,,0,0,0
14,1965,1965-09-26,2,23.233,NYG,@,PHI,W 16-14,,,,,,,,,,,,,,,,,,
15,1965,1965-10-03,3,23.240,NYG,@,PIT,W 23-13,,,,,,,,,,,,,,,,,,
16,1965,1965-10-09,4,23.246,NYG,@,MIN,L 14-40,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
17,1965,1965-10-17,5,23.254,NYG,,PHI,W 35-27,,,,,,,,,,,,,,,,,,
18,1965,1965-10-24,6,23.261,NYG,,CLE,L 14-38,,3,6,50.00,47,0,0,76.4,0,0,7.83,7.83,0,0,,0,0,0
19,1965,1965-10-31,7,23.268,NYG,,STL,W 14-10,,,,,,,,,,,,,,,,,,
20,1965,1965-11-07,8,23.275,NYG,,WAS,L 7-23,,8,15,53.33,78,0,1,40.4,0,0,5.20,2.20,4,48,12.00,0,0,0
21,1965,1965-11-14,9,23.282,NYG,@,CLE,L 21-34,,,,,,,,,,,,,,,,,,
22,1965,1965-11-21,10,23.289,NYG,@,STL,W 28-15,,,,,,,,,,,,,,,,,,
23,1965,1965-11-28,11,23.296,NYG,,CHI,L 14-35,,1,1,100.00,13,0,0,118.7,0,0,13.00,13.00,0,0,,0,0,0
24,1965,1965-12-05,12,23.303,NYG,,PIT,W 35-10,,1,3,33.33,28,1,0,108.3,0,0,9.33,16.00,0,0,,0,0,0
25,1965,1965-12-12,13,23.310,NYG,@,WAS,W 27-10,,0,0,,0,0,,,,,,,0,0,,0,0,1
26,1965,1965-12-19,14,23.317,NYG,,DAL,L 20-38,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,20,20.00,0,0,0
27,1966,1966-09-18,2,24.225,NYG,@,DAL,L 7-52,,4,12,33.33,49,0,2,7.3,0,0,4.08,-3.42,1,10,10.00,0,0,0
28,1966,1966-09-25,3,24.232,NYG,@,PHI,L 17-35,,6,11,54.55,55,1,0,98.7,0,0,5.00,6.82,1,0,0.00,0,0,0
29,1966,1966-10-02,4,24.239,NYG,,CLE,L 7-28,,3,6,50.00,75,1,1,95.8,0,0,12.50,8.33,1,-2,-2.00,0,0,0
30,1966,1966-10-16,6,24.253,NYG,,WAS,W 13-10,,11,15,73.33,133,0,0,100.1,0,0,8.87,8.87,2,36,18.00,0,0,0
31,1966,1966-10-23,7,24.260,NYG,,PHI,L 3-31,,10,21,47.62,140,0,3,30.0,0,0,6.67,0.24,2,25,12.50,0,0,0
32,1966,1966-11-06,8,24.274,NYG,,STL,L 17-20,*,15,33,45.45,216,1,1,64.7,0,0,6.55,5.79,3,13,4.33,0,0,0
33,1966,1966-11-13,9,24.281,NYG,@,RAM,L 14-55,*,1,8,12.50,1,0,1,0.0,0,0,0.13,-5.50,2,17,8.50,0,0,0
34,1966,1966-11-20,10,24.288,NYG,,ATL,L 16-27,*,1,3,33.33,9,0,1,2.8,0,0,3.00,-12.00,1,14,14.00,0,0,0
35,1966,1966-11-27,11,24.295,NYG,@,WAS,L 41-72,,7,12,58.33,146,2,2,101.4,0,0,12.17,8.00,3,-8,-2.67,1,1,6
36,1966,1966-12-04,12,24.302,NYG,@,CLE,L 40-49,*,9,18,50.00,120,1,0,90.0,0,0,6.67,7.78,6,72,12.00,2,2,12
37,1966,1966-12-11,13,24.309,NYG,,PIT,L 28-47,*,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,-1,-1.00,0,0,0
38,1966,1966-12-18,14,24.316,NYG,,DAL,L 7-17,*,14,28,50.00,198,0,2,43.5,0,0,7.07,3.86,5,20,4.00,0,0,0
39,1967,1967-10-01,3,25.238,NOR,,CLE,L 7-42,,1,3,33.33,9,0,0,42.4,0,0,3.00,3.00,0,0,,0,0,0
40,1967,1967-12-03,12,25.301,NOR,@,STL,L 20-31,,4,8,50.00,53,0,0,71.4,0,0,6.63,6.63,0,0,,0,0,0
41,1968,1968-09-29,3,26.237,NYG,,WAS,W 48-21,,2,3,66.67,8,0,1,30.6,0,0,2.67,-12.33,0,0,,0,0,0
42,1968,1968-10-20,6,26.258,NYG,,SFO,L 10-26,,1,3,33.33,18,0,1,15.3,0,0,6.00,-9.00,0,0,,0,0,0
43,1968,1968-11-03,8,26.272,NYG,,BAL,L 0-26,,4,11,36.36,74,0,2,20.8,0,0,6.73,-1.45,0,0,,0,0,0
