ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-10-02,4,22.165,MIA,@,SDG,L 10-44,1,3,3.00,0,0,0,0
2,1967,1967-12-10,12,23.234,MIA,,SDG,W 41-24,0,0,,0,1,20,0
3,1969,1969-11-23,11,25.217,SDG,,DEN,W 45-24,0,0,,0,1,5,0
4,1970,1970-09-20,1,26.153,SDG,,BAL,L 14-16,,,,,,,
5,1970,1970-09-27,2,26.160,SDG,,OAK,T 27-27,,,,,,,
6,1970,1970-10-04,3,26.167,SDG,@,RAM,L 10-37,,,,,,,
7,1970,1970-10-12,4,26.175,SDG,,GNB,L 20-22,,,,,,,
8,1970,1970-10-18,5,26.181,SDG,@,CHI,W 20-7,,,,,,,
9,1970,1970-11-01,7,26.195,SDG,@,CLE,W 27-10,,,,,,,
10,1970,1970-11-08,8,26.202,SDG,,DEN,W 24-21,,,,,,,
11,1970,1970-11-15,9,26.209,SDG,@,BOS,W 16-14,,,,,,,
12,1970,1970-11-22,10,26.216,SDG,@,OAK,L 17-20,,,,,,,
13,1970,1970-11-29,11,26.223,SDG,@,KAN,L 14-26,,,,,,,
14,1970,1970-12-06,12,26.230,SDG,,CIN,L 14-17,,,,,,,
15,1970,1970-12-13,13,26.237,SDG,@,DEN,T 17-17,,,,,,,
16,1970,1970-12-20,14,26.244,SDG,,KAN,W 31-13,,,,,,,
17,1971,1971-09-19,1,27.152,SDG,,KAN,W 21-14,,,,,,,
18,1971,1971-09-26,2,27.159,SDG,,OAK,L 0-34,,,,,,,
19,1971,1971-10-03,3,27.166,SDG,@,PIT,L 17-21,,,,,,,
