ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
1,1988,1988-09-04,1,23.238,CHI,,MIA,W 34-7,,,,,
2,1988,1988-09-11,2,23.245,CHI,@,IND,W 17-13,,,,,
3,1988,1988-09-18,3,23.252,CHI,,MIN,L 7-31,,,,,
4,1988,1988-09-25,4,23.259,CHI,@,GNB,W 24-6,,,,,
5,1988,1988-10-02,5,23.266,CHI,,BUF,W 24-3,,,,,
6,1988,1988-10-09,6,23.273,CHI,@,DET,W 24-7,,,,,
7,1988,1988-10-16,7,23.280,CHI,,DAL,W 17-7,,,,,
8,1988,1988-10-24,8,23.288,CHI,,SFO,W 10-9,,,,,
9,1988,1988-11-13,11,23.308,CHI,@,WAS,W 34-14,,,,,
10,1988,1988-11-20,12,23.315,CHI,@,TAM,W 27-15,,,,,
11,1988,1988-11-27,13,23.322,CHI,,GNB,W 16-0,,,,,
12,1988,1988-12-05,14,23.330,CHI,@,RAM,L 3-23,,,,,
13,1988,1988-12-11,15,23.336,CHI,,DET,W 13-12,,,,,
14,1988,1988-12-19,16,23.344,CHI,@,MIN,L 27-28,,,,,
15,1989,1989-09-10,1,24.243,CHI,,CIN,W 17-14,0,0,,0,
16,1989,1989-09-17,2,24.250,CHI,,MIN,W 38-7,0,0,,0,
17,1989,1989-09-24,3,24.257,CHI,@,DET,W 47-27,0,0,,0,
18,1989,1989-10-02,4,24.265,CHI,,PHI,W 27-13,0,0,,0,
19,1989,1989-10-08,5,24.271,CHI,@,TAM,L 35-42,0,0,,0,
20,1989,1989-10-29,8,24.292,CHI,,RAM,W 20-10,0,0,,0,
21,1989,1989-11-05,9,24.299,CHI,@,GNB,L 13-14,0,0,,0,
22,1989,1989-11-12,10,24.306,CHI,@,PIT,W 20-0,0,0,,0,
23,1989,1989-11-19,11,24.313,CHI,,TAM,L 31-32,1,11,11.00,0,0.0
24,1989,1989-11-26,12,24.320,CHI,@,WAS,L 14-38,0,0,,0,
25,1989,1989-12-03,13,24.327,CHI,@,MIN,L 16-27,0,0,,0,
26,1989,1989-12-10,14,24.334,CHI,,DET,L 17-27,0,0,,0,
27,1989,1989-12-17,15,24.341,CHI,,GNB,L 28-40,1,6,6.00,0,0.0
28,1989,1989-12-24,16,24.348,CHI,@,SFO,L 0-26,0,0,,0,
29,1990,1990-09-09,1,25.242,CHI,,SEA,W 17-0,,,,,
30,1990,1990-09-16,2,25.249,CHI,@,GNB,W 31-13,,,,,
31,1990,1990-09-23,3,25.256,CHI,,MIN,W 19-16,,,,,
32,1990,1990-09-30,4,25.263,CHI,@,RAI,L 10-24,,,,,
33,1990,1990-10-07,5,25.270,CHI,,GNB,W 27-13,,,,,
34,1990,1990-10-14,6,25.277,CHI,,RAM,W 38-9,,,,,
35,1990,1990-10-28,7,25.291,CHI,@,PHO,W 31-21,,,,,
36,1990,1990-11-04,8,25.298,CHI,@,TAM,W 26-6,,,,,
37,1990,1990-11-11,9,25.305,CHI,,ATL,W 30-24,,,,,
38,1990,1990-11-18,10,25.312,CHI,@,DEN,W 16-13,,,,,
39,1990,1990-11-25,11,25.319,CHI,@,MIN,L 13-41,,,,,
40,1990,1990-12-02,12,25.326,CHI,,DET,W 23-17,,,,,
41,1990,1990-12-09,13,25.333,CHI,@,WAS,L 9-10,,,,,
42,1990,1990-12-16,14,25.340,CHI,@,DET,L 21-38,,,,,
43,1990,1990-12-23,15,25.347,CHI,,TAM,W 27-14,,,,,
44,1990,1990-12-29,16,25.353,CHI,,KAN,L 10-21,0,0,,0,1.0
45,1991,1991-09-01,1,26.234,DAL,@,CLE,W 26-14,,,,,
46,1991,1991-09-09,2,26.242,DAL,,WAS,L 31-33,,,,,
47,1991,1991-10-13,7,26.276,DAL,,CIN,W 35-23,,,,,
48,1991,1991-10-27,8,26.290,DAL,@,DET,L 10-34,,,,,
49,1991,1991-11-03,9,26.297,DAL,,PHO,W 27-7,,,,,
50,1991,1991-11-10,10,26.304,DAL,@,HOU,L 23-26,,,,,
51,1991,1991-11-17,11,26.311,DAL,@,NYG,L 9-22,,,,,
52,1991,1991-11-24,12,26.318,DAL,@,WAS,W 24-21,,,,,
53,1991,1991-11-28,13,26.322,DAL,,PIT,W 20-10,,,,,
54,1991,1991-12-08,14,26.332,DAL,,NOR,W 23-14,,,,,
55,1991,1991-12-15,15,26.339,DAL,@,PHI,W 25-13,,,,,
56,1991,1991-12-22,16,26.346,DAL,,ATL,W 31-27,,,,,
57,1992,1992-11-22,11,27.317,DAL,@,PHO,W 16-10,,,,,
58,1992,1992-11-26,12,27.321,DAL,,NYG,W 30-3,,,,,
59,1992,1992-12-06,13,27.331,DAL,@,DEN,W 31-27,,,,,
60,1992,1992-12-13,14,27.338,DAL,@,WAS,L 17-20,,,,,
61,1992,1992-12-21,15,27.346,DAL,@,ATL,W 41-17,,,,,
62,1992,1992-12-27,16,27.352,DAL,,CHI,W 27-14,,,,,
